CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
36166F100,GBFH,GBANK FINL HLDGS INC,63,0,1.91K,0,NO CHANGE,<.01%
855919106,STRZ,STARZ ENTERTAINMENT CORP.,65,0,1.88K,0,NO CHANGE,<.01%
75321W103,PACK,RANPAK HOLDINGS CORP,253,0,1.85K,0,NO CHANGE,<.01%
984245100,YPF,YPF SOCIEDAD ANONIMA,40,0,1.82K,0,NO CHANGE,<.01%
05368J103,AVBH,AVIDBANK HLDGS INC,55,0,1.82K,0,NO CHANGE,<.01%
80359A205,PDYN,PALLADYNE AI CORP,298,0,1.81K,0,NO CHANGE,<.01%
31425A109,FBLA,FB BANCORP INC,120,0,1.81K,0,NO CHANGE,<.01%
860897107,SFIX,STITCH FIX INC,439,0,1.8K,0,NO CHANGE,<.01%
G16910120,BLSH,BULLISH,77,0,1.8K,0,NO CHANGE,<.01%
890260839,TNXP,TONIX PHARMACEUTICALS HLDG C,141,0,1.8K,0,NO CHANGE,<.01%
250565108,DBI,DESIGNER BRANDS INC,306,0,1.78K,0,NO CHANGE,<.01%
374396406,GEVO,GEVO INC,1186,0,1.78K,0,NO CHANGE,<.01%
371927104,GEL,GENESIS ENERGY L P,125,0,1.77K,0,NO CHANGE,<.01%
70451A104,PAYS,PAYSIGN INC,215,0,1.76K,0,NO CHANGE,<.01%
50105F105,KRO,KRONOS WORLDWIDE INC,277,0,1.75K,0,NO CHANGE,<.01%
74365U107,TARA,PROTARA THERAPEUTICS INC,451,0,1.72K,0,NO CHANGE,<.01%
26433C105,DPG,DUFF & PHELPS UTLITY AND INF,114,0,1.69K,0,NO CHANGE,<.01%
45675Y104,III,INFORMATION SVCS GROUP INC,411,0,1.69K,0,NO CHANGE,<.01%
L72967109,OEC,ORION S.A.,254,0,1.68K,0,NO CHANGE,<.01%
78249U407,REMG,RUSSELL INVTS EXCHANGE TRADE,45,0,1.68K,0,NO CHANGE,<.01%
127537207,CDZI,CADIZ INC,398,0,1.66K,0,NO CHANGE,<.01%
04681Y103,ASIC,ATEGRITY SPECIALTY IN CO HO,68,0,1.64K,0,NO CHANGE,<.01%
952845105,WFG,WEST FRASER TIMBER CO LTD,24,0,1.62K,0,NO CHANGE,<.01%
75134P501,METCB,RAMACO RES INC,189,0,1.62K,0,NO CHANGE,<.01%
33833Q106,FPH,FIVE POINT HOLDINGS LLC,306,0,1.61K,0,NO CHANGE,<.01%
700666100,PKOH,PARK-OHIO HLDGS CORP,41,0,1.58K,0,NO CHANGE,<.01%
Y7388L103,SB,SAFE BULKERS INC,248,0,1.56K,0,NO CHANGE,<.01%
87971M103,TU,TELUS CORPORATION,148,0,1.56K,0,NO CHANGE,<.01%
28106W103,EDIT,EDITAS MEDICINE INC,480,0,1.55K,0,NO CHANGE,<.01%
224633206,CRDA,CRAWFORD & CO,136,0,1.53K,0,NO CHANGE,<.01%
928031103,VABK,VIRGINIA NATL BK CHRLOTSVLE,34,0,1.51K,0,NO CHANGE,<.01%
M68830112,MDWD,MEDIWOUND LTD,101,0,1.49K,0,NO CHANGE,<.01%
690370101,BBBY,BED BATH & BEYOND INC,252,0,1.46K,0,NO CHANGE,<.01%
886029206,THRY,THRYV HLDGS INC,366,0,1.44K,0,NO CHANGE,<.01%
25253X207,DMAC,DIAMEDICA THERAPEUTICS INC,203,0,1.43K,0,NO CHANGE,<.01%
137404109,CADL,CANDEL THERAPEUTICS INC,138,0,1.42K,0,NO CHANGE,<.01%
08659B102,BBNX,BETA BIONICS INC,88,0,1.38K,0,NO CHANGE,<.01%
74275G107,PRTH,PRIORITY TECHNOLOGY HLDGS IN,204,0,1.36K,0,NO CHANGE,<.01%
769397100,RVSB,RIVERVIEW BANCORP INC,248,0,1.35K,0,NO CHANGE,<.01%
03676C100,ATEX,ANTERIX INC,13,0,1.34K,0,NO CHANGE,<.01%
204429104,CCU,COMPANIA CERVECERIAS UNIDAS,119,0,1.33K,0,NO CHANGE,<.01%
33741H107,FUNC,FIRST UTD CORP,30,0,1.32K,0,NO CHANGE,<.01%
G72800108,PRTA,PROTHENA CORP PLC,131,0,1.28K,0,NO CHANGE,<.01%
157085101,CERS,CERUS CORP,427,0,1.25K,0,NO CHANGE,<.01%
774515100,RCKY,ROCKY BRANDS INC,30,0,1.24K,0,NO CHANGE,<.01%
46990A102,JRVR,JAMES RIV GROUP HOLDINGS INC,281,0,1.24K,0,NO CHANGE,<.01%
805700101,DML1.MU,ELEVRA LITHIUM LTD,18,0,1.23K,0,NO CHANGE,<.01%
29089Q105,EBS,EMERGENT BIOSOLUTIONS INC,146,0,1.22K,0,NO CHANGE,<.01%
74955L103,RGCO,RGC RES INC,51,0,1.22K,0,NO CHANGE,<.01%
68554V108,OSUR,ORASURE TECHNOLOGIES INC,270,0,1.2K,0,NO CHANGE,<.01%
002120202,ATYR,ATYR PHARMA INC,2011,0,1.2K,0,NO CHANGE,<.01%
46138E644,IPKW,INVESCO EXCH TRADED FD TR II,20,0,1.13K,0,NO CHANGE,<.01%
496719105,KINS,KINGSTONE COS INC,59,0,1.12K,0,NO CHANGE,<.01%
53216B104,LFMD,LIFEMD INC,261,0,1.08K,0,NO CHANGE,<.01%
205306103,TBRG,TRUBRIDGE INC,41,0,1.07K,0,NO CHANGE,<.01%
85210B102,SGDM,SPROTT ETF TRUST,17,0,1.07K,0,NO CHANGE,<.01%
12738K109,CDLR,CADELER A S,48,0,1.05K,0,NO CHANGE,<.01%
02128L106,ALTG,ALTA EQUIPMENT GROUP INC,162,0,1.05K,0,NO CHANGE,<.01%
42225T107,HCAT,HEALTH CATALYST INC,523,0,1.04K,0,NO CHANGE,<.01%
30052F100,EVGO,EVGO INC,524,0,1K,0,NO CHANGE,<.01%
92707Y108,VFF,VILLAGE FARMS INTL INC,500,0,1K,0,NO CHANGE,<.01%
84863T106,SPOK,SPOK HLDGS INC,97,0,993,0,NO CHANGE,<.01%
68386H103,OPFI,OPPFI INC,96,0,953,0,NO CHANGE,<.01%
00810F106,ASLE,AERSALE CORPORATION,150,0,948,0,NO CHANGE,<.01%
78249U100,RUSC,RUSSELL INVTS EXCHANGE TRADE,24,0,937,0,NO CHANGE,<.01%
32106V107,FXNC,FIRST NATL CORP VA,31,0,931,0,NO CHANGE,<.01%
77313F106,RCKT,ROCKET PHARMACEUTICALS INC,261,0,893,0,NO CHANGE,<.01%
580907103,MH,MCGRAW HILL INC,94,0,890,0,NO CHANGE,<.01%
427746102,HRTX,HERON THERAPEUTICS INC,2078,0,887,0,NO CHANGE,<.01%
G65773106,NAT,NORDIC AMERICAN TANKERS LIMI,160,0,886,0,NO CHANGE,<.01%
00847G804,AGEN,AGENUS INC,285,0,872,0,NO CHANGE,<.01%
92214X106,VREX,VAREX IMAGING CORP,81,0,845,0,NO CHANGE,<.01%
171077407,NAGE,NIAGEN BIOSCIENCE INC,264,0,842,0,NO CHANGE,<.01%
G23773107,CWCO,CONSOLIDATED WATER CO INC,28,0,826,0,NO CHANGE,<.01%
G2662B103,CRML,CRITICAL METALS CORP,80,0,820,0,NO CHANGE,<.01%
12520L109,CFBK,CF BANKSHARES INC,25,0,819,0,NO CHANGE,<.01%
20440W105,SID,COMPANHIA SIDERURGICA NACION,874,0,800,0,NO CHANGE,<.01%
92335C106,VRA,VERA BRADLEY INC,205,0,797,0,NO CHANGE,<.01%
G6891L105,PANL,PANGAEA LOGISTICS SOLUTION L,121,0,787,0,NO CHANGE,<.01%
53224K302,LTBR,LIGHTBRIDGE CORP,89,0,782,0,NO CHANGE,<.01%
762093102,RBKB,RHINEBECK BANCORP INC,45,0,779,0,NO CHANGE,<.01%
886364801,SPUS,TIDAL TRUST I,13,0,748,0,NO CHANGE,<.01%
33718M105,FDM,FIRST TR EXCHANGE-TRADED FD,8,0,745,0,NO CHANGE,<.01%
45780L104,INGN,INOGEN INC,111,0,716,0,NO CHANGE,<.01%
353469109,FC,FRANKLIN COVEY CO,28,0,687,0,NO CHANGE,<.01%
89421Q205,TZOO,TRAVELZOO,55,0,642,0,NO CHANGE,<.01%
68373M107,OPRA,OPERA LTD,32,0,635,0,NO CHANGE,<.01%
389375106,GTN,GRAY MEDIA INC,155,0,615,0,NO CHANGE,<.01%
832248207,SFD,SMITHFIELD FOODS INC,25,0,607,0,NO CHANGE,<.01%
594960304,MVIS,MICROVISION INC DEL,1798,0,588,0,NO CHANGE,<.01%
G4388N106,HELE,HELEN OF TROY LTD,20,0,581,0,NO CHANGE,<.01%
032797300,AVXL,ANAVEX LIFE SCIENCES CORP,222,0,575,0,NO CHANGE,<.01%
479167108,JOUT,JOHNSON OUTDOORS INC,12,0,552,0,NO CHANGE,<.01%
358435105,FRD,FRIEDMAN INDS INC,17,0,547,0,NO CHANGE,<.01%
00857U206,AGL,AGILON HEALTH INC,5,0,536,0,NO CHANGE,<.01%
45826T509,ITRG,INTEGRA RES CORP,233,0,529,0,NO CHANGE,<.01%
09203E105,BDTX,BLACK DIAMOND THERAPEUTICS I,275,0,509,0,NO CHANGE,<.01%
629579103,NC,NACCO INDS INC,10,0,501,0,NO CHANGE,<.01%
464286707,EWQ,ISHARES INC,11,0,500,0,NO CHANGE,<.01%
M70700105,NNOX,NANO X IMAGING LTD,421,0,488,0,NO CHANGE,<.01%
85859N300,STEM,STEM INC,62,0,484,0,NO CHANGE,<.01%
004816104,ACU,ACME UTD CORP,10,0,477,0,NO CHANGE,<.01%
60649T107,MG,MISTRAS GROUP INC,27,0,472,0,NO CHANGE,<.01%
90355N101,USCB,USCB FINANCIAL HOLDINGS INC,23,0,471,0,NO CHANGE,<.01%
H82027105,SOPH,SOPHIA GENETICS SA,77,0,444,0,NO CHANGE,<.01%
29259W700,EU,ENCORE ENERGY CORP,335,0,439,0,NO CHANGE,<.01%
829214105,SLP,SIMULATIONS PLUS INC,24,0,439,0,NO CHANGE,<.01%
V5633W109,MMYT,MAKEMYTRIP LIMITED MAURITIUS,8,0,426,0,NO CHANGE,<.01%
46434V647,REET,ISHARES TR,15,0,414,0,NO CHANGE,<.01%
47805L101,JMSB,JOHN MARSHALL BANCORP INC,19,0,414,0,NO CHANGE,<.01%
620071100,MPAA,MOTORCAR PTS AMER INC,27,0,414,0,NO CHANGE,<.01%
46138E198,XMLV,INVESCO EXCH TRADED FD TR II,6,0,398,0,NO CHANGE,<.01%
18270P109,CLAR,CLARUS CORP NEW,125,0,394,0,NO CHANGE,<.01%
637372202,NRC,NRC HEALTH,18,0,388,0,NO CHANGE,<.01%
814785309,SNFCA,SECURITY NATL FINL CORP,40,0,388,0,NO CHANGE,<.01%
92189H607,OIH,VANECK ETF TRUST,1,0,372,0,NO CHANGE,<.01%
78249U506,RIFR,RUSSELL INVTS EXCHANGE TRADE,13,0,370,0,NO CHANGE,<.01%
749360400,RCMT,RCM TECHNOLOGIES INC,13,0,367,0,NO CHANGE,<.01%
09290C608,LCTD,BLACKROCK ETF TRUST,6,0,346,0,NO CHANGE,<.01%
12466Q104,CFFI,C & F FINL CORP,4,0,320,0,NO CHANGE,<.01%
68218J103,OABI,OMNIAB INC,127,0,312,0,NO CHANGE,<.01%
85227J106,SRBK,SR BANCORP INC,15,0,295,0,NO CHANGE,<.01%
206787103,CNDT,CONDUENT INC,195,0,285,0,NO CHANGE,<.01%
92919F103,VOXR,VOX ROYALTY CORP,60,0,284,0,NO CHANGE,<.01%
78413P101,SMHI,SEACOR MARINE HLDGS INC,36,0,275,0,NO CHANGE,<.01%
12685J105,CABO,CABLE ONE INC,5,0,266,0,NO CHANGE,<.01%
36164V602,GLIBA,LIBERTY CAP CORP,12,0,263,0,NO CHANGE,<.01%
629156407,NL,NLI HOLDINGS INC,44,0,262,0,NO CHANGE,<.01%
52886X107,LXEO,LEXEO THERAPEUTICS INC,56,0,261,0,NO CHANGE,<.01%
87911K100,HQL,ABRDN LIFE SCIENCES INVESTOR,13,0,260,0,NO CHANGE,<.01%
556099109,MGNX,MACROGENICS INC,55,0,254,0,NO CHANGE,<.01%
759910102,KRMD,KORU MEDICAL SYSTEMS INC,57,0,239,0,NO CHANGE,<.01%
05603E208,BVFL,BV FINL INC,11,0,233,0,NO CHANGE,<.01%
75585H206,REAX,THE REAL BROKERAGE INC,127,0,231,0,NO CHANGE,<.01%
05508R106,BGS,B & G FOODS INC,55,0,219,0,NO CHANGE,<.01%
368678108,GENC,GENCOR INDS INC,14,0,209,0,NO CHANGE,<.01%
30050B101,EVH,EVOLENT HEALTH INC,36,0,195,0,NO CHANGE,<.01%
G5568L109,LZM,LIFEZONE METALS LIMITED,50,0,194,0,NO CHANGE,<.01%
G1466R173,BORR,BORR DRILLING LTD,45,0,186,0,NO CHANGE,<.01%
488152208,KELYA,KELLY SVCS INC,15,0,184,0,NO CHANGE,<.01%
73642K106,PTLO,PORTILLOS INC,37,0,175,0,NO CHANGE,<.01%
09077V100,BIOA,BIOAGE LABS INC,7,0,172,0,NO CHANGE,<.01%
37364X109,GEOS,GEOSPACE TECHNOLOGIES CORP,25,0,169,0,NO CHANGE,<.01%
G75398100,RZLV,REZOLVE AI PLC,52,0,164,0,NO CHANGE,<.01%
48251K100,KREF,KKR REAL ESTATE FIN TR INC,23,0,157,0,NO CHANGE,<.01%
464287812,IYK,ISHARES TR,2,0,145,0,NO CHANGE,<.01%
447324104,HURC,HURCO CO,6,0,137,0,NO CHANGE,<.01%
812215200,SEG,SEAPORT ENTMT GROUP INC,5,0,133,0,NO CHANGE,<.01%
38268T103,GPRO,GOPRO INC,150,0,117,0,NO CHANGE,<.01%
155123102,CET,CENTRAL SECS CORP,2,0,105,0,NO CHANGE,<.01%
12047B105,BMBL,BUMBLE INC,28,0,90,0,NO CHANGE,<.01%
81761L102,SVC,SERVICE PPTYS TR,53,0,90,0,NO CHANGE,<.01%
75574U101,RC,READY CAPITAL CORP,46,0,81,0,NO CHANGE,<.01%
98400V200,XBP,XBP GLOBAL HOLDINGS INC,32,0,74,0,NO CHANGE,<.01%
55303J106,MGPI,MGP INGREDIENTS INC NEW,4,0,70,0,NO CHANGE,<.01%
92912T100,IGD,VOYA GLBL EQTY DIV & PREM OP,10,0,61,0,NO CHANGE,<.01%
530158104,USA,LIBERTY ALL STAR EQUITY FD,7,0,41,0,NO CHANGE,<.01%
G0457F107,ARCO,ARCOS DORADOS HLDGS INC,4,0,32,0,NO CHANGE,<.01%
00081T108,ACCO,ACCO BRANDS CORP,3,0,12,0,NO CHANGE,<.01%
46133G107,IQI,INVESCO QUALITY MUN INCOME T,1,0,10,0,NO CHANGE,<.01%
35473P785,FLGR,FRANKLIN TEMPLETON ETF TR,0,-1,0,-31,CLOSE,0%
464286640,ECH,ISHARES INC,0,-1,0,-40,CLOSE,0%
N5505D105,MICC,MAGNUM ICE CREAM CO NV,20060,-5,349.25K,-87.05,-0%,<.01%
46429B523,EDEN,ISHARES TR,0,-1,0,-105,CLOSE,0%
78468R796,SPYX,SPDR SERIES TRUST,387,-2,23.65K,-122.2,-0.5%,<.01%
464288570,DSI,ISHARES TR,3694,-1,525.99K,-142.39,-0%,<.01%
233051846,HAUZ,DBX ETF TR,156,-7,3.5K,-156.96,-4.3%,<.01%
82982L103,SITE,SITEONE LANDSCAPE SUPPLY INC,152817,-2,17.48M,-228.82,-0%,<.01%
46641Q886,JPME,J P MORGAN EXCHANGE TRADED F,0,-2,0,-229,CLOSE,0%
33739H101,FTGC,FIRST TR EXCHANGE TRAD FD VI,1,-9,27,-243,-90%,<.01%
35473P686,FLTW,FRANKLIN TEMPLETON ETF TR,0,-4,0,-272,CLOSE,0%
46434G780,EWS,ISHARES INC,0,-10,0,-282,CLOSE,0%
35473P694,FLSW,FRANKLIN TEMPLETON ETF TR,0,-7,0,-284,CLOSE,0%
35473P736,FLMX,FRANKLIN TEMPLETON ETF TR,0,-8,0,-294,CLOSE,0%
60743G100,MOBX,MOBIX LABS INC,0,-899,0,-300,CLOSE,0%
8676EP108,STKL,SUNOPTA INC,0,-48,0,-311,CLOSE,0%
46429B507,EIRL,ISHARES TR,0,-5,0,-344,CLOSE,0%
464286814,EWN,ISHARES INC,0,-6,0,-345,CLOSE,0%
531229771,FWONA,LIBERTY MEDIA CORP DEL,22225,-5,1.95M,-437.7,-0%,<.01%
83125X103,SNBR,SLEEP NUMBER CORP,0,-247,0,-443,CLOSE,0%
464286756,EWD,ISHARES INC,311,-11,15.54K,-549.79,-3.4%,<.01%
74435K204,PUK,PRUDENTIAL PLC,32568,-21,873.15K,-563.01,-0.1%,<.01%
583928106,MFIN,MEDALLION FINANCIAL CORP,6763,-58,69.05K,-592.18,-0.9%,<.01%
31609A107,FELV,FIDELITY COVINGTON TRUST,0,-17,0,-593,CLOSE,0%
808524847,SCHH,SCHWAB STRATEGIC TR,293979,-26,6.96M,-615.68,-0%,<.01%
670100205,NVO,NOVO-NORDISK A S,49624,-13,2.38M,-623.22,-0%,<.01%
405552100,HLN,HALEON PLC,663207,-68,6.19M,-634.44,-0%,<.01%
G2717C106,CWK,CUSHMAN AND WAKEFIELD LTD,10313,-48,138.09K,-642.72,-0.5%,<.01%
05964H105,SAN,BANCO SANTANDER SA,242709,-51,3.35M,-703.8,-0%,<.01%
46429B515,EFNL,ISHARES TR,0,-15,0,-735,CLOSE,0%
464287333,IXG,ISHARES TR,122,-6,15.19K,-747.05,-4.7%,<.01%
316092600,FHLC,FIDELITY COVINGTON TRUST,60,-10,4.63K,-772.5,-14.3%,<.01%
372303206,GMAB,GENMAB A/S,32612,-32,895.85K,-879.04,-0.1%,<.01%
78464A789,KIE,SPDR SERIES TRUST,52,-15,3.17K,-914.71,-22.4%,<.01%
464287242,LQD,ISHARES TR,6016,-9,656.16K,-981.63,-0.1%,<.01%
Y2065G121,DHT,DHT HOLDINGS INC,1711,-60,28.28K,-991.81,-3.4%,<.01%
46435G672,IAGG,ISHARES TR,0,-20,0,-1K,CLOSE,0%
72201R833,MINT,PIMCO ETF TR,523,-10,52.72K,-1.01K,-1.9%,<.01%
759530108,RELX,RELX PLC,26066,-32,825.51K,-1.01K,-0.1%,<.01%
92971A109,MAPS,WM TECHNOLOGY INC,0,-1596,0,-1.05K,CLOSE,0%
00326A104,SGOL,ETFS GOLD TR,0,-25,0,-1.12K,CLOSE,0%
904767803,UL,UNILEVER PLC,341611,-22,20.54M,-1.32K,-0%,<.01%
35473P710,FLKR,FRANKLIN TEMPLETON ETF TR,0,-39,0,-1.55K,CLOSE,0%
92189F205,SLX,VANECK ETF TRUST,0,-17,0,-1.56K,CLOSE,0%
53578P105,LNKB,LINKBANCORP INC,0,-196,0,-1.64K,CLOSE,0%
33718W103,FPF,FIRST TR INTER DURATN PFD &,0,-99,0,-1.75K,CLOSE,0%
316092824,FDLO,FIDELITY COVINGTON TRUST,658,-26,44.96K,-1.78K,-3.8%,<.01%
432748101,HTH,HILLTOP HLDGS INC,79890,-47,3.1M,-1.82K,-0.1%,<.01%
464286202,EWO,ISHARES INC,0,-53,0,-1.88K,CLOSE,0%
911460103,UBFO,UNITED SEC BANCSHARES CALIF,0,-184,0,-1.93K,CLOSE,0%
336917109,FDL,FIRST TR EXCHANGE-TRADED FD,81719,-40,3.98M,-1.95K,-0%,<.01%
33939L407,GUNR,FLEXSHARES TR,1943,-40,95.75K,-1.97K,-2%,<.01%
78464A870,XBI,SPDR SERIES TRUST,2933,-13,464.15K,-2.06K,-0.4%,<.01%
464286350,VEGI,ISHARES INC,0,-46,0,-2.08K,CLOSE,0%
92203J407,BNDX,VANGUARD CHARLOTTE FDS,255624,-43,12.38M,-2.08K,-0%,<.01%
46138E735,PDN,INVESCO EXCH TRADED FD TR II,0,-50,0,-2.17K,CLOSE,0%
