CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
78462F103,SPY,STATE STR SPDR S&P 500 ETF T,418536,418536,312.55M,312.55M,NEW,4.4%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,1090437,600588,520.76M,286.82M,+122.6%,7.3%
02079K305,GOOGL,ALPHABET INC,1831473,645271,654.51M,230.6M,+54.4%,9.1%
67066G104,NVDA,NVIDIA CORPORATION,1216044,1048519,243.32M,209.8M,+625.9%,3.4%
91324P102,UNH,UNITEDHEALTH GROUP INC,389216,389216,161.77M,161.77M,NEW,2.3%
594918104,MSFT,MICROSOFT CORP,606897,328364,226.38M,122.49M,+117.9%,3.2%
02079K107,GOOG,ALPHABET INC,289089,289089,102.14M,102.14M,NEW,1.4%
00724F101,ADBE,ADOBE INC,740478,488560,151.81M,100.16M,+193.9%,2.1%
30303M102,META,META PLATFORMS INC,255263,105753,143.79M,59.57M,+70.7%,2%
09857L108,BKNG,BOOKING HOLDINGS INC,310566,305838,55.36M,54.51M,+6468.7%,0.77%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,457058,376854,65M,53.59M,+469.9%,0.91%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,424572,424572,49.53M,49.53M,NEW,0.69%
11135F101,AVGO,BROADCOM INC,130796,130796,49.41M,49.41M,NEW,0.69%
81369Y803,XLK,SELECT SECTOR SPDR TR,397277,239160,75.69M,45.56M,+151.3%,1.1%
79466L302,CRM,SALESFORCE INC,264418,264418,41.42M,41.42M,NEW,0.58%
81369Y605,XLF,SELECT SECTOR SPDR TR,829456,663369,44.47M,35.56M,+399.4%,0.62%
064058100,BK,BANK OF NY MELLON CORP,395669,229940,57.22M,33.25M,+138.7%,0.8%
928298108,VSH,VISHAY INTERTECHNOLOGY INC,608011,608011,32.7M,32.7M,NEW,0.46%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,961967,695804,43.39M,31.39M,+261.4%,0.6%
011659109,ALK,ALASKA AIR GROUP INC,591562,591562,30.88M,30.88M,NEW,0.43%
219350105,GLW,CORNING INC,320755,119485,81.93M,30.52M,+59.4%,1.1%
816850101,SMTC,SEMTECH CORP,165173,164919,26.73M,26.69M,+64928.7%,0.37%
832696405,SJM,SMUCKER J M CO,238320,228691,26.81M,25.73M,+2375%,0.37%
88160R101,TSLA,TESLA INC,62972,59853,26.49M,25.17M,+1919%,0.37%
81762P102,NOW,SERVICENOW INC,391287,245397,38.85M,24.36M,+168.2%,0.54%
464287523,SOXX,ISHARES TR,45991,37859,29.47M,24.26M,+465.6%,0.41%
92537N108,VRT,VERTIV HOLDINGS CO,347890,72081,116.48M,24.13M,+26.1%,1.6%
98978V103,ZTS,ZOETIS INC,1002966,330042,72.07M,23.72M,+49%,1%
82706C108,SIMO,SILICON MOTION TECHNOLOGY CO,88015,67360,29.34M,22.45M,+326.1%,0.41%
68389X105,ORCL,ORACLE CORP,194650,151671,28.53M,22.23M,+352.9%,0.4%
573874104,MRVL,MARVELL TECHNOLOGY INC,66086,66086,19.69M,19.69M,NEW,0.27%
037833100,AAPL,APPLE INC,67040,67040,19.4M,19.4M,NEW,0.27%
43849R105,HONA,HONEYWELL AEROSPACE INC,84200,84200,18.61M,18.61M,NEW,0.26%
438516205,HON,HONEYWELL INTL INC,81887,81887,18.33M,18.33M,NEW,0.26%
911312106,UPS,UNITED PARCEL SVCS INC,201072,168675,21.62M,18.13M,+520.7%,0.3%
V7780T103,RCL,ROYAL CARIBBEAN GROUP,70715,57039,22.45M,18.11M,+417.1%,0.31%
172573107,CRCL,CIRCLE INTERNET GROUP INC,264162,264162,16.54M,16.54M,NEW,0.23%
36828A101,GEV,GE VERNOVA INC,15168,13947,17.82M,16.39M,+1142.3%,0.25%
629377508,NRG,NRG ENERGY INC,107259,107259,15.67M,15.67M,NEW,0.22%
338307101,FIVN,FIVE9 INC,684809,684809,14.6M,14.6M,NEW,0.2%
21037T109,CEG,CONSTELLATION ENERGY CORP,58180,58180,14.45M,14.45M,NEW,0.2%
191216100,KO,COCA COLA CO,205706,176529,16.72M,14.35M,+605%,0.23%
92343V104,VZ,VERIZON COMMUNICATIONS INC,611621,337372,25.9M,14.28M,+123%,0.36%
77926X320,DRAM,ROUNDHILL ETF TRUST,193246,193246,14.27M,14.27M,NEW,0.2%
20825C104,COP,CONOCOPHILLIPS,137054,137054,14.25M,14.25M,NEW,0.2%
501044101,KR,KROGER CO,255829,255829,14.21M,14.21M,NEW,0.2%
172967424,C,CITIGROUP INC,223863,93906,31.33M,13.14M,+72.3%,0.44%
78464A714,XRT,SPDR SERIES TRUST,149714,149714,13.14M,13.14M,NEW,0.18%
46438F101,IBIT,ISHARES BITCOIN TRUST ETF,2113993,363890,70.37M,12.11M,+20.8%,0.98%
314911108,FRMI,FERMI INC,1366393,1310047,12.52M,12M,+2325%,0.17%
172908105,CTAS,CINTAS CORP,69131,69131,11.76M,11.76M,NEW,0.16%
464287515,IGV,ISHARES TR,128711,128711,11.66M,11.66M,NEW,0.16%
166764100,CVX,CHEVRON CORPORATION,68870,68870,11.42M,11.42M,NEW,0.16%
98422D105,XPEV,XPENG INC,1205331,851948,15.96M,11.28M,+241.1%,0.22%
620076307,MSI,MOTOROLA SOLUTIONS INC,29288,26782,12.16M,11.12M,+1068.7%,0.17%
674599105,OXY,OCCIDENTAL PETE CORP,227189,227189,11.03M,11.03M,NEW,0.15%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,38855,38855,10.93M,10.93M,NEW,0.15%
83406F102,SOFI,SOFI TECHNOLOGIES INC,2236388,556737,40.1M,9.98M,+33.1%,0.56%
433000106,HIMS,HIMS & HERS HEALTH INC,287756,278710,9.98M,9.66M,+3081%,0.14%
464287432,TLT,ISHARES TR,133810,107629,11.56M,9.3M,+411.1%,0.16%
40434L105,HPQ,HP INC,425032,422432,9.33M,9.27M,+16247.4%,0.13%
12503M108,CBOE,CBOE GLOBAL MKTS INC,48332,37498,11.73M,9.1M,+346.1%,0.16%
35952H700,FCEL,FUELCELL ENERGY INC,252693,252693,9.1M,9.1M,NEW,0.13%
808513105,SCHW,SCHWAB CHARLES CORP,157053,93765,14.49M,8.65M,+148.2%,0.2%
92189F106,GDX,VANECK ETF TRUST,369784,114228,27.9M,8.62M,+44.7%,0.39%
969457100,WMB,WILLIAMS COS INC,192127,115465,14.28M,8.58M,+150.6%,0.2%
09062X103,BIIB,BIOGEN INC,139253,39721,30.09M,8.58M,+39.9%,0.42%
64110L106,NFLX,NETFLIX INC.,114808,114808,8.2M,8.2M,NEW,0.11%
00246W103,AXTI,AXT INC,134256,113669,9.68M,8.19M,+552.1%,0.13%
653656108,NICE,NICE LTD,108972,88743,9.9M,8.06M,+438.7%,0.14%
14316J108,CG,CARLYLE GROUP INC,190143,190143,8.01M,8.01M,NEW,0.11%
571903202,MAR,MARRIOTT INTL INC NEW,21381,21381,7.92M,7.92M,NEW,0.11%
68989M202,OUST,OUSTER INC,139514,121201,8.72M,7.58M,+661.8%,0.12%
G491BT108,IVZ,INVESCO LTD,296475,286473,7.82M,7.56M,+2864.2%,0.11%
G11448100,BTDR,BITDEER TECHNOLOGIES GROUP,450919,450919,7.16M,7.16M,NEW,0.1%
149123101,CAT,CATERPILLAR INC,9613,6667,10.24M,7.1M,+226.3%,0.14%
58933Y105,MRK,MERCK & CO INC,52971,52971,6.81M,6.81M,NEW,0.09%
706915105,PENG,PENGUIN SOLUTIONS INC,92331,87102,7.02M,6.62M,+1665.7%,0.1%
60770K107,MRNA,MODERNA INC,101066,93809,7.08M,6.57M,+1292.7%,0.1%
00217D100,ASTS,AST SPACEMOBILE INC,109204,73830,9.7M,6.56M,+208.7%,0.14%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,78669,78669,6.17M,6.17M,NEW,0.09%
09239B109,BL,BLACKLINE INC,219630,219630,6.17M,6.17M,NEW,0.09%
907818108,UNP,UNION PAC CORP,53980,22455,14.68M,6.11M,+71.2%,0.2%
617446448,MS,MORGAN STANLEY,54808,28868,11.46M,6.03M,+111.3%,0.16%
759916109,RGEN,REPLIGEN CORP,43268,43268,5.9M,5.9M,NEW,0.08%
91912E105,VALE,VALE S A,384541,384541,5.78M,5.78M,NEW,0.08%
74347X831,TQQQ,PROSHARES TR,70922,70922,5.74M,5.74M,NEW,0.08%
278865100,ECL,ECOLAB INC,20063,20063,5.59M,5.59M,NEW,0.08%
12504L109,CBRE,CBRE GROUP INC,41468,41468,5.59M,5.59M,NEW,0.08%
05464C101,AXON,AXON ENTERPRISE INC,51545,9957,28.9M,5.58M,+23.9%,0.4%
651639106,NEM,NEWMONT CORP,221949,58950,20.73M,5.51M,+36.2%,0.29%
235851102,DHR,DANAHER CORP DEL,28037,28037,5.34M,5.34M,NEW,0.07%
001084102,AGCO,AGCO CORP,44520,44520,5.33M,5.33M,NEW,0.07%
12541W209,CHRW,C H ROBINSON WORLDWIDE IN,28272,28272,5.32M,5.32M,NEW,0.07%
443573100,HUBS,HUBSPOT INC,37845,29144,6.91M,5.32M,+335%,0.1%
74736K101,QRVO,QORVO INC,96567,56756,9.01M,5.29M,+142.6%,0.13%
044186104,ASH,ASHLAND INC,84917,80238,5.6M,5.29M,+1714.9%,0.08%
654902204,NOK,NOKIA CORP,397148,397148,5.27M,5.27M,NEW,0.07%
30212P303,EXPE,EXPEDIA GROUP INC,20271,20271,5.19M,5.19M,NEW,0.07%
345370860,F,FORD MTR CO,610634,357029,8.49M,4.96M,+140.8%,0.12%
36162J106,GEO,GEO GROUP INC,300292,166135,8.87M,4.91M,+123.8%,0.12%
811927102,SEA.TO,SEABRIDGE GOLD INC,187727,187727,4.83M,4.83M,NEW,0.07%
G8267P108,SW,SMURFIT WESTROCK PLC,102592,102592,4.75M,4.75M,NEW,0.07%
H1467J104,CB,CHUBB LIMITED,13907,13907,4.74M,4.74M,NEW,0.07%
89677Q107,TCOM,TRIP COM GROUP LTD,117550,117550,4.68M,4.68M,NEW,0.07%
194162103,CL,COLGATE PALMOLIVE CO,58213,50810,5.34M,4.66M,+686.3%,0.07%
83417M104,SEDG,SOLAREDGE TECHNOLOGIES INC,78759,78759,4.6M,4.6M,NEW,0.06%
01609W102,BABA,ALIBABA GROUP HLDG LTD,635435,47576,60.99M,4.57M,+8.1%,0.85%
45687V106,IR,INGERSOLL RAND INC,58413,55391,4.79M,4.54M,+1832.9%,0.07%
910873405,UMC,UNITED MICROELECTRONICS CORP,222621,155350,6.06M,4.23M,+230.9%,0.08%
35834F104,TE,T1 ENERGY INC,441540,441540,4.19M,4.19M,NEW,0.06%
974155103,WING,WINGSTOP INC,29605,23708,5.13M,4.11M,+402%,0.07%
92333F101,VG,VENTURE GLOBAL INC,477486,368228,5.31M,4.1M,+337%,0.07%
G6683N103,NU,NU HLDGS LTD,301988,301988,4.03M,4.03M,NEW,0.06%
00215W100,ASX,ASE TECHNOLOGY HLDG CO LTD,95406,87495,4.3M,3.95M,+1106%,0.06%
15101Q207,CLS,CELESTICA INC,10616,10616,3.87M,3.87M,NEW,0.05%
85208P303,URNM,SPROTT FDS TR,71481,71481,3.76M,3.76M,NEW,0.05%
031652100,AMKR,AMKOR TECHNOLOGY INC,139625,42812,12.04M,3.69M,+44.2%,0.17%
69331C108,PCG,PG&E CORP,216661,216661,3.64M,3.64M,NEW,0.05%
427866108,HSY,HERSHEY CO,28290,20749,4.96M,3.64M,+275.1%,0.07%
G0593M107,AZN,ASTRAZENECA PLC,21638,18981,4.1M,3.6M,+714.4%,0.06%
91879Q109,MTN,VAIL RESORTS INC,25537,25537,3.48M,3.48M,NEW,0.05%
G66721104,NCLH,NORWEGIAN CRUISE LINE HLDGS,163128,163128,3.44M,3.44M,NEW,0.05%
98980G102,ZS,ZSCALER INC,23961,23961,3.38M,3.38M,NEW,0.05%
443510607,HUBB,HUBBELL INC,6282,6282,3.29M,3.29M,NEW,0.05%
09228F103,BB,BLACKBERRY LTD,269352,253174,3.41M,3.2M,+1564.9%,0.05%
26922A842,JETS,ETF SER SOLUTIONS,94022,94022,3.12M,3.12M,NEW,0.04%
H8817H100,RIG,TRANSOCEAN LTD,665666,635666,3.26M,3.11M,+2118.9%,0.05%
78464A797,KBE,SPDR SERIES TRUST,45456,45456,3.1M,3.1M,NEW,0.04%
G3643J108,FLUT,FLUTTER ENTMT PLC,29856,29856,3.05M,3.05M,NEW,0.04%
370334104,GIS,GENERAL MILLS INC,117934,86537,4.1M,3.01M,+275.6%,0.06%
464287184,FXI,ISHARES TR,93286,93286,2.95M,2.95M,NEW,0.04%
83088M102,SWKS,SKYWORKS SOLUTIONS INC,42678,42678,2.89M,2.89M,NEW,0.04%
925815102,VICR,VICOR CORP,7377,7377,2.8M,2.8M,NEW,0.04%
G3730V105,FTAI,FTAI AVIATION LTD,24102,10314,6.52M,2.79M,+74.8%,0.09%
756109104,O,REALTY INCOME CORP,57403,44311,3.56M,2.75M,+338.5%,0.05%
50077B207,KTOS,KRATOS DEFENSE & SEC SOLUTIO,91661,54910,4.57M,2.74M,+149.4%,0.06%
G87052109,TEL,TE CONNECTIVITY PLC,13468,13468,2.72M,2.72M,NEW,0.04%
116794108,BRKR,BRUKER CORP,44895,44895,2.7M,2.7M,NEW,0.04%
36317J209,GLXY,GALAXY DIGITAL INC.,177324,98776,4.85M,2.7M,+125.8%,0.07%
579780206,MKC,MCCORMICK & CO INC,69749,53358,3.52M,2.69M,+325.5%,0.05%
679580100,ODFL,OLD DOMINION FREIGHT LINE IN,19543,12390,4.23M,2.68M,+173.2%,0.06%
500754106,KHC,KRAFT HEINZ CO,240088,112660,5.67M,2.66M,+88.4%,0.08%
78467Y107,MDY,STATE STR SPDR S&P MIDCAP 40,3777,3777,2.66M,2.66M,NEW,0.04%
810186106,SMG,SCOTTS MIRACLE-GRO CO,37904,37904,2.58M,2.58M,NEW,0.04%
57776J100,MXL,MAXLINEAR INC,19953,19953,2.55M,2.55M,NEW,0.04%
78440P306,SKM,SK TELECOM CO LTD,122769,78332,3.95M,2.52M,+176.3%,0.05%
21871N101,CXW,CORECIVIC INC,156377,80334,4.75M,2.44M,+105.6%,0.07%
922417100,VECO,VEECO INSTRS INC DEL,31998,31998,2.43M,2.43M,NEW,0.03%
96208T104,WEX,WEX INC,16977,16977,2.4M,2.4M,NEW,0.03%
099502106,BAH,BOOZ ALLEN HAMILTON HLDG COR,39005,39005,2.37M,2.37M,NEW,0.03%
031100100,AME,AMETEK INC,9736,9736,2.36M,2.36M,NEW,0.03%
83001C108,FUN,SIX FLAGS ENTERTAINMENT CORP,110418,110418,2.35M,2.35M,NEW,0.03%
922908363,VOO,VANGUARD INDEX FDS,5350,3372,3.67M,2.32M,+170.5%,0.05%
743315103,PGR,PROGRESSIVE CORP,10284,10284,2.25M,2.25M,NEW,0.03%
15643U104,LEU,CENTRUS ENERGY CORP,13357,13357,2.24M,2.24M,NEW,0.03%
N00985106,AER,AERCAP HOLDINGS NV,15252,15252,2.22M,2.22M,NEW,0.03%
281020107,EIX,EDISON INTL,29799,29799,2.22M,2.22M,NEW,0.03%
95058W100,WEN,WENDYS CO,338254,263944,2.8M,2.19M,+355.2%,0.04%
M9T951109,ZIM,ZIM INTEGRATED SHIPPING SERV,83628,83628,2.17M,2.17M,NEW,0.03%
45841N107,IBKR,INTERACTIVE BROKERS GROUP IN,24813,24813,2.16M,2.16M,NEW,0.03%
156431108,CENX,CENTURY ALUM CO,46878,46878,2.16M,2.16M,NEW,0.03%
91680M107,UPST,UPSTART HLDGS INC,101926,60688,3.61M,2.15M,+147.2%,0.05%
36266G107,GEHC,GE HEALTHCARE TECHNOLOGIES I,45003,33291,2.88M,2.13M,+284.2%,0.04%
G2519Y108,BAP,CREDICORP LTD,5420,5420,2.11M,2.11M,NEW,0.03%
26701L100,BROS,DUTCH BROS INC,35064,29388,2.52M,2.11M,+517.8%,0.04%
963320106,WHR,WHIRLPOOL CORP,52796,52796,2.08M,2.08M,NEW,0.03%
06849F108,B,BARRICK MNG CORP,209723,56179,7.7M,2.06M,+36.6%,0.11%
81369Y704,XLI,SELECT SECTOR SPDR TR,11112,11112,2.06M,2.06M,NEW,0.03%
032108649,SILJ,AMPLIFY ETF TR,316188,79034,8.2M,2.05M,+33.3%,0.11%
05964H105,SAN,BANCO SANTANDER SA,205756,145850,2.84M,2.01M,+243.5%,0.04%
00790R104,WMS,ADVANCED DRAIN SYS INC DEL,15418,12814,2.42M,2.01M,+492.1%,0.03%
244199105,DE,DEERE & CO,16693,3122,10.59M,1.98M,+23%,0.15%
04271T100,ARRY,ARRAY TECHNOLOGIES INC,264169,264169,1.96M,1.96M,NEW,0.03%
256677105,DG,DOLLAR GEN CORP,24762,16853,2.85M,1.94M,+213.1%,0.04%
01741R102,ATI,ATI INC,9667,9667,1.91M,1.91M,NEW,0.03%
049468101,TEAM,ATLASSIAN CORPORATION,38617,24470,3M,1.9M,+173%,0.04%
75776W103,RDW,REDWIRE CORPORATION,395296,154430,4.83M,1.89M,+64.1%,0.07%
03674X106,AR,ANTERO RESOURCES CORP,106365,53353,3.74M,1.87M,+100.6%,0.05%
486917107,KEEL,KEEL INFRASTRUCTURE CORP,323844,323844,1.86M,1.86M,NEW,0.03%
929089100,VOYA,VOYA FINANCIAL INC,21719,20286,1.97M,1.84M,+1415.6%,0.03%
110448107,BTI,BRITISH AMERN TOB PLC,29662,29662,1.83M,1.83M,NEW,0.03%
69932A204,PSKY,PARAMOUNT SKYDANCE CORP,186305,185505,1.84M,1.83M,+23188.1%,0.03%
704551100,BTU,PEABODY ENGR CORP,134451,78746,3.11M,1.82M,+141.4%,0.04%
316841105,FIG,FIGMA INC,114715,99525,2.08M,1.8M,+655.2%,0.03%
09075V102,BNTX,BIONTECH SE,25690,19259,2.39M,1.79M,+299.5%,0.03%
070830104,BBWI,BATH & BODY WORKS INC,77391,77391,1.79M,1.79M,NEW,0.02%
58733R102,MELI,MERCADOLIBRE INC,1049,1049,1.78M,1.78M,NEW,0.02%
91531W106,TIGR,UP FINTECH HLDG LTD,494211,390218,2.17M,1.72M,+375.2%,0.03%
549498202,LCID,LUCID GROUP INC,256518,256518,1.72M,1.72M,NEW,0.02%
74144T108,TROW,PRICE T ROWE GROUP INC,14959,14959,1.7M,1.7M,NEW,0.02%
589400100,MCY,MERCURY GENL CORP NEW,23655,15647,2.52M,1.67M,+195.4%,0.04%
925550105,VIAV,VIAVI SOLUTIONS INC,193289,34444,9.23M,1.64M,+21.7%,0.13%
03027X100,AMT,AMERICAN TOWER CORP,14248,9873,2.33M,1.61M,+225.7%,0.03%
828806109,SPG,SIMON PPTY GROUP INC NEW,13868,7219,3.1M,1.61M,+108.6%,0.04%
418056107,HAS,HASBRO INC,19671,19529,1.62M,1.61M,+13752.8%,0.02%
37954Y855,LIT,GLOBAL X FDS,20326,20326,1.59M,1.59M,NEW,0.02%
830830105,SKY,CHAMPION HOMES INC,18034,18034,1.59M,1.59M,NEW,0.02%
337738108,FISV,FISERV INC,76895,32309,3.77M,1.58M,+72.5%,0.05%
29362U104,ENTG,ENTEGRIS INC,28878,8781,5.19M,1.58M,+43.7%,0.07%
55405Y100,MTSI,MACOM TECH SOLUTIONS HLDGS I,4146,4146,1.58M,1.58M,NEW,0.02%
739276103,POWI,POWER INTEGRATIONS INC,24173,18395,2.02M,1.54M,+318.4%,0.03%
867224107,SU,SUNCOR ENERGY INC NEW,151596,28457,8.14M,1.53M,+23.1%,0.11%
G65431127,NE,NOBLE CORP PLC,76107,40936,2.84M,1.53M,+116.4%,0.04%
007903107,AMD,ADVANCED MICRO DEVICES INC,94112,2620,54.67M,1.52M,+2.9%,0.76%
12468P104,AI,C3 AI INC,204914,166568,1.86M,1.51M,+434.4%,0.03%
98956A105,ZETA,ZETA GLOBAL HOLDINGS CORP,90717,76866,1.79M,1.51M,+554.9%,0.02%
23703Q203,DQ,DAQO NEW ENERGY CORP,122266,112603,1.64M,1.51M,+1165.3%,0.02%
872657101,TPG,TPG INC,460586,36936,18.68M,1.5M,+8.7%,0.26%
77543R102,ROKU,ROKU INC,10750,10750,1.49M,1.49M,NEW,0.02%
46125A100,LUNR,INTUITIVE MACHINES INC,69347,69347,1.48M,1.48M,NEW,0.02%
81141R100,SE,SEA LTD,95928,14371,9.19M,1.38M,+17.6%,0.13%
76954A103,RIVN,RIVIAN AUTOMOTIVE INC,348467,77967,6.05M,1.35M,+28.8%,0.08%
21871X109,CRBG,COREBRIDGE FINL INC,48150,46818,1.38M,1.34M,+3514.9%,0.02%
04302A104,AIP,ARTERIS INC,27725,27050,1.35M,1.31M,+4007.4%,0.02%
55354G100,MSCI,MSCI INC,2448,2345,1.37M,1.31M,+2276.7%,0.02%
452327109,ILMN,ILLUMINA INC,7468,7468,1.31M,1.31M,NEW,0.02%
934423104,WBD,WARNER BROS DISCOVERY INC,52700,49200,1.4M,1.31M,+1405.7%,0.02%
G87110105,FTI,TECHNIPFMC PLC,46361,19657,3.07M,1.3M,+73.6%,0.04%
693475105,PNC,PNC FINL SVCS GROUP INC,19458,5253,4.79M,1.29M,+37%,0.07%
02156V109,OKLO,OKLO INC,24213,24213,1.27M,1.27M,NEW,0.02%
G0378L100,AU,ANGLOGOLD ASHANTI PLC,15561,15561,1.26M,1.26M,NEW,0.02%
011642105,ALRM,ALARM COM HLDGS INC,26877,26877,1.26M,1.26M,NEW,0.02%
37637K108,GTLB,GITLAB INC,162658,41097,4.97M,1.25M,+33.8%,0.07%
98980L101,ZM,ZOOM COMMUNICATIONS INC,82901,14495,7.16M,1.25M,+21.2%,0.1%
008073108,AVAV,AEROVIRONMENT INC,7561,7561,1.25M,1.25M,NEW,0.02%
440452100,HRL,HORMEL FOODS CORP,54312,50022,1.35M,1.24M,+1166%,0.02%
22410J106,CBRL,CRACKER BARREL OLD CTRY STOR,23249,23249,1.24M,1.24M,NEW,0.02%
12514G108,CDW,CDW CORP,8933,8756,1.26M,1.23M,+4946.9%,0.02%
254687106,DIS,DISNEY WALT CO,12561,12561,1.21M,1.21M,NEW,0.02%
Y2573F102,FLEX,FLEX LTD,7412,7412,1.2M,1.2M,NEW,0.02%
117043109,BC,BRUNSWICK CORP,16031,14213,1.35M,1.2M,+781.8%,0.02%
574599106,MAS,MASCO CORP,16785,14306,1.37M,1.16M,+577.1%,0.02%
460146103,IP,INTERNATIONAL PAPER CO,30515,30515,1.16M,1.16M,NEW,0.02%
09290D101,BLK,BLACKROCK INC,1192,1192,1.15M,1.15M,NEW,0.02%
835699307,SONY,SONY GROUP CORP,92404,57063,1.85M,1.14M,+161.5%,0.03%
088606108,BHP,BHP BILLITON LIMITED,156562,13665,13.04M,1.14M,+9.6%,0.18%
205768302,CRK,COMSTOCK RES INC,79665,76239,1.19M,1.14M,+2225.3%,0.02%
64828T201,RITM,RITHM CAPITAL CORP,124493,120665,1.17M,1.13M,+3152.2%,0.02%
026874784,AIG,AMERICAN INTL GROUP INC,14996,14996,1.12M,1.12M,NEW,0.02%
49271V100,KDP,KEURIG DR PEPPER INC,36760,34019,1.2M,1.11M,+1241.1%,0.02%
M5216V106,GLBE,GLOBAL E ONLINE LTD,32037,32037,1.11M,1.11M,NEW,0.02%
375916103,GIL,GILDAN ACTIVEWEAR INC,21867,21346,1.13M,1.1M,+4097.1%,0.02%
775711104,ROL,ROLLINS INC,26063,26063,1.09M,1.09M,NEW,0.02%
165167735,EXE,EXPAND ENERGY CORPORATION,11821,11821,1.08M,1.08M,NEW,0.02%
185899101,CLF,CLEVELAND-CLIFFS INC NEW,242115,113230,2.27M,1.06M,+87.9%,0.03%
92766K403,SPCE,VIRGIN GALACTIC HOLDINGS INC,367378,367378,1.06M,1.06M,NEW,0.01%
922280102,VRNS,VARONIS SYS INC,41103,24960,1.72M,1.05M,+154.6%,0.02%
78137L105,RUM,RUM GROUP INC,164369,164369,1.04M,1.04M,NEW,0.01%
G8068L108,SN,SHARKNINJA INC,9997,6802,1.52M,1.04M,+212.9%,0.02%
704326107,PAYX,PAYCHEX INC,10504,10504,1.03M,1.03M,NEW,0.01%
058586108,BLDP,BALLARD PWR SYS INC NEW,265389,265389,1.03M,1.03M,NEW,0.01%
136375102,CNI,CANADIAN NATL RY CO,16296,8517,1.94M,1.02M,+109.5%,0.03%
37954Y871,URA,GLOBAL X FDS,135129,22816,5.91M,997.06K,+20.3%,0.08%
819047101,SHAK,SHAKE SHACK INC,26486,17584,1.48M,985.06K,+197.5%,0.02%
558256103,MSGE,MADISON SQUARE GARDEN ENTMT,12167,12167,984.19K,984.19K,NEW,0.01%
37959E102,GL,GLOBE LIFE INC,5508,5508,984.17K,984.17K,NEW,0.01%
297178105,ESS,ESSEX PPTY TR INC,3339,3339,973.62K,973.62K,NEW,0.01%
11777Q209,BTG,B2GOLD CORP,258818,258818,967.98K,967.98K,NEW,0.01%
064149107,BNS,BANK NOVA SCOTIA B C,29711,11069,2.58M,961.23K,+59.4%,0.04%
298736109,EEFT,EURONET WORLDWIDE INC,14588,12756,1.07M,933.61K,+696.3%,0.01%
92686J106,VKTX,VIKING THERAPEUTICS INC,33938,23931,1.32M,933.55K,+239.1%,0.02%
025537101,AEP,AMERICAN ELEC PWR CO INC,15614,6775,2.14M,926.89K,+76.6%,0.03%
78442P106,SLM,SLM CORP,51195,34688,1.33M,899.81K,+210.1%,0.02%
G6331P104,AOSL,ALPHA & OMEGA SEMICONDUCTOR,18979,18979,898.28K,898.28K,NEW,0.01%
F92124100,TTE,TOTALENERGIES SE,11439,11439,889.5K,889.5K,NEW,0.01%
457642205,INOD,INNODATA INC,11724,11724,886.1K,886.1K,NEW,0.01%
047649108,ATKR,ATKORE INC,11432,11432,869.29K,869.29K,NEW,0.01%
808625107,SAIC,SCIENCE APPLICATIONS INTL CO,7842,7842,865.84K,865.84K,NEW,0.01%
461202103,INTU,INTUIT,3296,3296,860.26K,860.26K,NEW,0.01%
45784P101,PODD,INSULET CORP,5663,5606,862.19K,853.51K,+9835.1%,0.01%
150870103,CE,CELANESE CORP DEL,19753,18512,908.64K,851.55K,+1491.7%,0.01%
133131102,CPT,CAMDEN PPTY TR,7418,7418,849.29K,849.29K,NEW,0.01%
87305R109,TTMI,TTM TECHNOLOGIES INC,4538,4538,848.7K,848.7K,NEW,0.01%
81758H106,SERV,SERVE ROBOTICS INC,126804,126804,834.37K,834.37K,NEW,0.01%
631103108,NDAQ,NASDAQ INC,10403,10403,819.96K,819.96K,NEW,0.01%
N14506104,ESTC,ELASTIC N V,36668,14302,2.09M,815.5K,+63.9%,0.03%
82452J109,FOUR,SHIFT4 PMTS INC,16757,16757,815.06K,815.06K,NEW,0.01%
237266101,DAR,DARLING INGREDIENTS INC,64198,14768,3.51M,806.63K,+29.9%,0.05%
399473206,GRPN,GROUPON INC,56373,33470,1.36M,805.29K,+146.1%,0.02%
74967X103,RH,RH,26406,4840,4.35M,797.29K,+22.4%,0.06%
056752108,BIDU,BAIDU INC,45385,6976,5.19M,797.29K,+18.2%,0.07%
860630102,SF,STIFEL FINL CORP,14502,11285,1.01M,787.35K,+350.8%,0.01%
88322Q108,TGTX,TG THERAPEUTICS INC,19679,14293,1.08M,785.26K,+265.4%,0.02%
70450Y103,PYPL,PAYPAL HLDGS INC,715778,17865,30.91M,771.41K,+2.6%,0.43%
681936100,OHI,OMEGA HEALTHCARE INVS INC,16163,16163,770.65K,770.65K,NEW,0.01%
G65163100,JOBY,JOBY AVIATION INC,198957,86130,1.77M,768.28K,+76.3%,0.02%
237194105,DRI,DARDEN RESTAURANTS INC,6535,3668,1.35M,755.64K,+127.9%,0.02%
77664L207,ROOT,ROOT INC,13354,13354,746.76K,746.76K,NEW,0.01%
92338C103,VLTO,VERALTO CORP,8397,8397,744.65K,744.65K,NEW,0.01%
