CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
31620M106,FIS,FIDELITY NATL INFORMATION SV,13586,-271,528.22K,-10.54K,-2%,0.03%
126408103,CSX,CSX CORP,49178,-222,2.34M,-10.55K,-0.4%,0.14%
369550108,GD,GENERAL DYNAMICS CORP,6620,-30,2.35M,-10.63K,-0.5%,0.14%
35671D857,FCX,FREEPORT MCMORAN INC,37471,-169,2.36M,-10.63K,-0.4%,0.14%
969457100,WMB,WILLIAMS COS INC,31907,-144,2.37M,-10.7K,-0.4%,0.14%
902973304,USB,US BANCORP,40918,-185,2.47M,-11.17K,-0.5%,0.15%
21036P108,STZ,CONSTELLATION BRANDS INC,3722,-81,517.69K,-11.27K,-2.1%,0.03%
693506107,PPG,PPG INDS INC,5886,-95,713.91K,-11.52K,-1.6%,0.04%
90384S303,ULTA,ULTA BEAUTY INC,1162,-26,524.04K,-11.73K,-2.2%,0.03%
26441C204,DUK,DUKE ENERGY CORP NEW,20381,-93,2.58M,-11.77K,-0.5%,0.15%
745867101,PHM,PULTE GROUP INC,5088,-86,698.12K,-11.8K,-1.7%,0.04%
G5960L103,MDT,MEDTRONIC PLC,33597,-152,2.63M,-11.89K,-0.5%,0.16%
64110D104,NTAP,NETAPP INC,5181,-77,801.81K,-11.92K,-1.5%,0.05%
303250104,FICO,FAIR ISAAC CORP,607,-10,725.23K,-11.95K,-1.6%,0.04%
231021106,CMI,CUMMINS INC,3605,-17,2.57M,-12.12K,-0.5%,0.15%
651639106,NEM,NEWMONT CORP,28783,-130,2.69M,-12.14K,-0.4%,0.16%
445658107,JBHT,HUNT J B TRANS SVCS INC,2007,-42,580.89K,-12.16K,-2%,0.03%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,7148,-33,2.68M,-12.39K,-0.5%,0.16%
842587107,SO,SOUTHERN CO,28868,-130,2.76M,-12.44K,-0.4%,0.17%
29444U700,EQIX,EQUINIX INC,2560,-12,2.67M,-12.51K,-0.5%,0.16%
68902V107,OTIS,OTIS WORLDWIDE CORP,10223,-177,731.97K,-12.67K,-1.7%,0.04%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,12664,-329,490.48K,-12.74K,-2.5%,0.03%
443201108,HWM,HOWMET AEROSPACE INC,10505,-48,2.82M,-12.91K,-0.5%,0.17%
863667101,SYK,STRYKER CORPORATION,9017,-41,2.84M,-12.91K,-0.5%,0.17%
74762E102,PWR,QUANTA SVCS INC,3858,-18,2.78M,-12.96K,-0.5%,0.17%
237194105,DRI,DARDEN RESTAURANTS INC,3011,-64,620.3K,-13.18K,-2.1%,0.04%
872590104,TMUS,T-MOBILE US INC,12624,-79,2.12M,-13.25K,-0.6%,0.13%
G8994E103,TT,TRANE TECHNOLOGIES PLC,5840,-27,2.87M,-13.26K,-0.5%,0.17%
855244109,SBUX,STARBUCKS CORP,29798,-135,3.05M,-13.8K,-0.5%,0.18%
98978V103,ZTS,ZOETIS INC,11550,-194,829.98K,-13.94K,-1.7%,0.05%
110122108,BMY,BRISTOL-MYERS SQUIBB CO,53391,-242,3.08M,-13.94K,-0.5%,0.18%
866674104,SUI,SUN CMNTYS INC,3208,-117,384.67K,-14.03K,-3.5%,0.02%
87256C101,TKO,TKO GROUP HOLDINGS INC,1739,-70,350.08K,-14.09K,-3.9%,0.02%
174610105,CFG,CITIZENS FINL GROUP INC,11245,-202,787.94K,-14.15K,-1.8%,0.05%
H11356104,BG,BUNGE GLOBAL SA,3411,-134,364.06K,-14.3K,-3.8%,0.02%
02209S103,MO,ALTRIA GROUP INC,44194,-199,3.18M,-14.32K,-0.4%,0.19%
03831W108,APP,APPLOVIN CORP,6246,-28,3.22M,-14.43K,-0.4%,0.19%
714046109,RVTY,REVVITY INC,2970,-132,330.44K,-14.69K,-4.3%,0.02%
98138H101,WDAY,WORKDAY INC,5542,-120,678.45K,-14.69K,-2.1%,0.04%
548661107,LOW,LOWES COS INC,14683,-67,3.24M,-14.77K,-0.5%,0.19%
74340W103,PLD,PROLOGIS INC.,24301,-110,3.29M,-14.9K,-0.5%,0.2%
92537N108,VRT,VERTIV HOLDINGS CO,9967,-45,3.34M,-15.07K,-0.4%,0.2%
370334104,GIS,GENERAL MILLS INC,13974,-437,486.3K,-15.21K,-3%,0.03%
743315103,PGR,PROGRESSIVE CORP,15352,-70,3.35M,-15.29K,-0.5%,0.2%
74251V102,PFG,PRINCIPAL FINANCIAL GROUP IN,5701,-143,614.45K,-15.41K,-2.4%,0.04%
126650100,CVS,CVS HEALTH CORP,32812,-149,3.39M,-15.41K,-0.5%,0.2%
142339100,CSL,CARLISLE COS INC,1085,-43,393.58K,-15.6K,-3.8%,0.02%
493267108,KEY,KEYCORP,24192,-693,557.63K,-15.97K,-2.8%,0.03%
717081103,PFE,PFIZER INC,148834,-673,3.58M,-16.21K,-0.5%,0.21%
40434L105,HPQ,HP INC,24061,-760,527.9K,-16.67K,-3.1%,0.03%
45687V106,IR,INGERSOLL RAND INC,10416,-205,854.01K,-16.81K,-1.9%,0.05%
844741108,LUV,SOUTHWEST AIRLS CO,12070,-328,620.64K,-16.87K,-2.6%,0.04%
744320102,PRU,PRUDENTIAL FINL INC,9175,-158,990.26K,-17.05K,-1.7%,0.06%
90353T100,UBER,UBER TECHNOLOGIES INC,52745,-239,3.81M,-17.25K,-0.5%,0.23%
09290D101,BLK,BLACKROCK INC,3997,-18,3.84M,-17.31K,-0.4%,0.23%
058498106,BALL,BALL CORP,7021,-280,438.11K,-17.47K,-3.8%,0.03%
G96629103,WTW,WILLIS TOWERS WATSON PLC LTD,2507,-67,655.25K,-17.51K,-2.6%,0.04%
366651107,IT,GARTNER INC,1836,-136,237.98K,-17.63K,-6.9%,0.01%
871829107,SYY,SYSCO CORP,12556,-212,1.05M,-17.72K,-1.7%,0.06%
171340102,CHD,CHURCH & DWIGHT CO INC,6295,-186,609.86K,-18.02K,-2.9%,0.04%
244199105,DE,DEERE & CO,6401,-29,4.06M,-18.4K,-0.5%,0.24%
302130109,EXPD,EXPEDITORS INTL WASH INC,3494,-113,569.45K,-18.42K,-3.1%,0.03%
681919106,OMC,OMNICOM GROUP INC,8187,-253,596.26K,-18.43K,-3%,0.04%
002824100,ABT,ABBOTT LABORATORIES,45365,-205,4.12M,-18.6K,-0.4%,0.25%
375558103,GILD,GILEAD SCIENCES INC,32627,-148,4.12M,-18.7K,-0.5%,0.25%
125269100,CF,CF INDUSTRIES HOLD,4066,-176,440.19K,-19.05K,-4.1%,0.03%
907818108,UNP,UNION PAC CORP,15668,-71,4.26M,-19.31K,-0.5%,0.26%
59156R108,MET,METLIFE INC,14577,-229,1.23M,-19.38K,-1.5%,0.07%
45168D104,IDXX,IDEXX LABS INC,2087,-37,1.1M,-19.48K,-1.7%,0.07%
406216101,HAL,HALLIBURTON CO,21987,-574,746.46K,-19.49K,-2.5%,0.04%
G29183103,ETN,EATON CORP PLC,10267,-46,4.37M,-19.6K,-0.4%,0.26%
37940X102,GPN,GLOBAL PMTS INC,6152,-273,446.39K,-19.81K,-4.2%,0.03%
679580100,ODFL,OLD DOMINION FREIGHT LINE IN,4812,-92,1.04M,-19.93K,-1.9%,0.06%
872540109,TJX,TJX COS INC NEW,29304,-132,4.44M,-20K,-0.4%,0.27%
62944T105,NVR,NVR INC,71,-3,483.75K,-20.44K,-4.1%,0.03%
040413205,ANET,ARISTA NETWORKS INC,27026,-123,4.59M,-20.9K,-0.5%,0.27%
754730109,RJF,RAYMOND JAMES FINL INC,4672,-139,710.28K,-21.13K,-2.9%,0.04%
92343V104,VZ,VERIZON COMMUNICATIONS INC,110648,-501,4.68M,-21.21K,-0.5%,0.28%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,9894,-44,4.96M,-22.06K,-0.4%,0.3%
713448108,PEP,PEPSICO INC,35900,-163,4.86M,-22.07K,-0.5%,0.29%
31488V107,FERG,FERGUSON ENTERPRISES INC,5004,-93,1.19M,-22.07K,-1.8%,0.07%
14448C104,CARR,CARRIER GLOBAL CORPORATION,20569,-309,1.51M,-22.67K,-1.5%,0.09%
580135101,MCD,MCDONALDS CORP,18728,-85,5.06M,-22.98K,-0.5%,0.3%
22052L104,CTVA,CORTEVA INC,17731,-272,1.5M,-23.04K,-1.5%,0.09%
031162100,AMGN,AMGEN INC,14091,-64,5.1M,-23.18K,-0.5%,0.31%
87612G101,TRGP,TARGA RES CORP,5564,-88,1.49M,-23.6K,-1.6%,0.09%
219350105,GLW,CORNING INC,20454,-93,5.22M,-23.75K,-0.5%,0.31%
969904101,WSM,WILLIAMS SONOMA INC,3013,-104,702.33K,-24.24K,-3.3%,0.04%
852234103,XYZ,BLOCK INC,14012,-319,1.06M,-24.24K,-2.2%,0.06%
452327109,ILMN,ILLUMINA INC,4025,-138,707.72K,-24.26K,-3.3%,0.04%
857477103,STT,STATE STR CORP,7301,-148,1.24M,-25.1K,-2%,0.07%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,2143,-179,304.76K,-25.46K,-7.7%,0.02%
858119100,STLD,STEEL DYNAMICS INC,3585,-112,822.61K,-25.7K,-3%,0.05%
665859104,NTRS,NORTHERN TR CORP,4852,-150,843.47K,-26.08K,-3%,0.05%
020002101,ALL,ALLSTATE CORP,6831,-113,1.63M,-26.89K,-1.6%,0.1%
70450Y103,PYPL,PAYPAL HLDGS INC,24544,-631,1.06M,-27.25K,-2.5%,0.06%
169656105,CMG,CHIPOTLE MEXICAN GRILL INC,34487,-813,1.17M,-27.64K,-2.3%,0.07%
7591EP100,RF,REGIONS FINANCIAL CORP NEW,22724,-918,686.26K,-27.72K,-3.9%,0.04%
778296103,ROST,ROSS STORES INC,8347,-131,1.78M,-27.88K,-1.5%,0.11%
G54950103,LIN,LINDE PLC,12303,-55,6.38M,-28.54K,-0.4%,0.38%
384802104,GWW,WW GRAINGER INC,1145,-21,1.56M,-28.57K,-1.8%,0.09%
718546104,PSX,PHILLIPS 66,10558,-170,1.78M,-28.74K,-1.6%,0.11%
911363109,URI,UNITED RENTALS INC,1663,-26,1.88M,-29.46K,-1.5%,0.11%
G25508105,CRH,CRH PLC,17570,-278,1.88M,-29.75K,-1.6%,0.11%
75513E101,RTX,RTX CORPORATION,35051,-158,6.65M,-29.98K,-0.4%,0.4%
69608A108,PLTR,PALANTIR TECHNOLOGIES INC,57226,-259,6.68M,-30.22K,-0.5%,0.4%
26884L109,EQT,EQT CORP,15785,-570,839.29K,-30.31K,-3.5%,0.05%
459200101,IBM,INTERNATIONAL BUSINESS MACHS,24375,-111,6.85M,-31.21K,-0.5%,0.41%
278642103,EBAY,EBAY INC.,11835,-286,1.32M,-31.96K,-2.4%,0.08%
824348106,SHW,SHERWIN WILLIAMS CO,6045,-93,2.08M,-32.02K,-1.5%,0.12%
882508104,TXN,TEXAS INSTRS INC,23810,-108,7.1M,-32.19K,-0.5%,0.42%
256746108,DLTR,DOLLAR TREE INC,4920,-267,595.07K,-32.29K,-5.1%,0.04%
43300A203,HLT,HILTON WORLDWIDE HLDGS INC,5975,-98,1.97M,-32.39K,-1.6%,0.12%
452308109,ITW,ILLINOIS TOOL WKS INC,7591,-120,2.05M,-32.46K,-1.6%,0.12%
67103H107,ORLY,OREILLY AUTOMOTIVE INC,22070,-358,2.03M,-32.97K,-1.6%,0.12%
718172109,PM,PHILIP MORRIS INTL INC,40817,-185,7.38M,-33.47K,-0.5%,0.44%
666807102,NOC,NORTHROP GRUMMAN CORP,3503,-66,1.78M,-33.61K,-1.8%,0.11%
55261F104,MTB,M & T BK CORP,3978,-142,946.8K,-33.8K,-3.4%,0.06%
053015103,ADP,AUTOMATIC DATA PROCESSING IN,10565,-159,2.37M,-35.61K,-1.5%,0.14%
64110L106,NFLX,NETFLIX INC.,111031,-499,7.93M,-35.63K,-0.4%,0.47%
009066101,ABNB,AIRBNB INC,10942,-249,1.57M,-35.63K,-2.2%,0.09%
G0450A105,ACGL,ARCH CAP GROUP LTD,9225,-377,895.38K,-36.59K,-3.9%,0.05%
30212P303,EXPE,EXPEDIA GROUP INC,3039,-145,777.62K,-37.1K,-4.6%,0.05%
23331A109,DHI,D R HORTON INC,6779,-228,1.1M,-37.14K,-3.3%,0.07%
191216100,KO,COCA COLA CO,101883,-460,8.28M,-37.38K,-0.4%,0.5%
34959J108,FTV,FORTIVE CORP,8311,-623,507.72K,-38.06K,-7%,0.03%
68389X105,ORCL,ORACLE CORP,44101,-274,6.46M,-40.15K,-0.6%,0.39%
742718109,PG,PROCTER & GAMBLE CO,61537,-278,9.02M,-40.77K,-0.4%,0.54%
501044101,KR,KROGER CO,15213,-746,844.78K,-41.43K,-4.7%,0.05%
20030N101,CMCSA,COMCAST CORP NEW,94691,-1693,2.32M,-41.56K,-1.8%,0.14%
31946M103,FCNCA,FIRST CTZNS BANCSHARES INC D,230,-20,478.58K,-41.62K,-8%,0.03%
437076102,HD,HOME DEPOT INC,26085,-118,9.2M,-41.62K,-0.5%,0.55%
89832Q109,TFC,TRUIST FINL CORP,33089,-860,1.65M,-42.85K,-2.5%,0.1%
571748102,MRSH,MARSH & MCLENNAN COS INC,12727,-261,2.12M,-43.5K,-2%,0.13%
G1151C101,ACN,ACCENTURE PLC IRELAND,16119,-355,2.01M,-44.18K,-2.2%,0.12%
91324P102,UNH,UNITEDHEALTH GROUP INC,23840,-108,9.91M,-44.89K,-0.5%,0.59%
526057104,LEN,LENNAR CORP,5374,-517,486.29K,-46.78K,-8.8%,0.03%
539830109,LMT,LOCKHEED MARTIN CORP,5404,-92,2.75M,-46.87K,-1.7%,0.16%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,5828,-123,2.25M,-47.57K,-2.1%,0.13%
G3643J108,FLUT,FLUTTER ENTMT PLC,4137,-474,422.68K,-48.43K,-10.3%,0.03%
38141G104,GS,GOLDMAN SACHS GROUP INC,7698,-48,7.79M,-48.55K,-0.6%,0.47%
693475105,PNC,PNC FINL SVCS GROUP INC,10201,-198,2.51M,-48.75K,-1.9%,0.15%
58155Q103,MCK,MCKESSON CORP,3238,-65,2.45M,-49.11K,-2%,0.15%
22160K105,COST,COSTCO WHOLESALE CORPORATION,11628,-53,10.88M,-49.58K,-0.5%,0.65%
166764100,CVX,CHEVRON CORPORATION,49082,-306,8.14M,-50.72K,-0.6%,0.49%
87165B103,SYF,SYNCHRONY FINANCIAL,9095,-690,691.67K,-52.47K,-7.1%,0.04%
00287Y109,ABBV,ABBVIE INC,46413,-209,11.68M,-52.59K,-0.4%,0.7%
16411R208,LNG,CHENIERE ENERGY INC,5582,-223,1.33M,-53.3K,-3.8%,0.08%
682189105,ON,ON SEMICONDUCTOR CORP,10530,-564,995.51K,-53.32K,-5.1%,0.06%
56585A102,MPC,MARATHON PETE CORP,7878,-209,2.01M,-53.44K,-2.6%,0.12%
75886F107,REGN,REGENERON PHARMACEUTICALS,2659,-86,1.66M,-53.62K,-3.1%,0.1%
17275R102,CSCO,CISCO SYS INC,104275,-472,12.25M,-55.44K,-0.5%,0.73%
03076C106,AMP,AMERIPRISE FINL INC,2393,-121,1.1M,-55.51K,-4.8%,0.07%
235851102,DHR,DANAHER CORP DEL,16497,-293,3.14M,-55.81K,-1.7%,0.19%
78409V104,SPGI,S&P GLOBAL INC,7942,-139,3.23M,-56.61K,-1.7%,0.19%
001055102,AFL,AFLAC INC,12329,-490,1.45M,-57.45K,-3.8%,0.09%
46120E602,ISRG,INTUITIVE SURGICAL INC,9247,-145,3.68M,-57.66K,-1.5%,0.22%
931142103,WMT,WALMART INC,113982,-515,12.91M,-58.33K,-0.4%,0.77%
149123101,CAT,CATERPILLAR INC,12131,-55,12.92M,-58.57K,-0.5%,0.77%
92532F100,VRTX,VERTEX PHARMACEUTICALS INC,6649,-119,3.3M,-59.11K,-1.8%,0.2%
55354G100,MSCI,MSCI INC,1869,-110,1.05M,-61.6K,-5.6%,0.06%
880770102,TER,TERADYNE INC,4102,-130,1.98M,-62.9K,-3.1%,0.12%
91913Y100,VLO,VALERO ENERGY CORP,7963,-251,2.07M,-65.37K,-3.1%,0.12%
571903202,MAR,MARRIOTT INTL INC NEW,5811,-179,2.15M,-66.34K,-3%,0.13%
701094104,PH,PARKER-HANNIFIN CORP,3314,-73,3.24M,-71.4K,-2.2%,0.19%
478160104,JNJ,JOHNSON & JOHNSON,63046,-285,16.01M,-72.38K,-0.5%,0.96%
00206R102,T,AT&T INC,181065,-3542,3.75M,-73.32K,-1.9%,0.22%
H1467J104,CB,CHUBB LIMITED,9575,-219,3.26M,-74.62K,-2.2%,0.2%
064058100,BK,BANK OF NY MELLON CORP,18040,-530,2.61M,-76.64K,-2.9%,0.16%
026874784,AIG,AMERICAN INTL GROUP INC,14132,-1031,1.05M,-76.84K,-6.8%,0.06%
747525103,QCOM,QUALCOMM INC,28015,-416,5.18M,-76.87K,-1.5%,0.31%
34959E109,FTNT,FORTINET INC,16210,-535,2.49M,-82.19K,-3.2%,0.15%
89417E109,TRV,TRAVELERS COMPANIES INC,5686,-264,1.88M,-87.15K,-4.4%,0.11%
14040H105,COF,CAPITAL ONE FINL CORP,16098,-444,3.23M,-89.08K,-2.7%,0.19%
20825C104,COP,CONOCOPHILLIPS,32418,-896,3.37M,-93.15K,-2.7%,0.2%
30231G102,XOM,EXXON MOBIL CORP,110683,-689,15.13M,-94.2K,-0.6%,0.91%
92826C839,V,VISA INC,44101,-275,15.13M,-94.35K,-0.6%,0.91%
00724F101,ADBE,ADOBE INC,10739,-461,2.2M,-94.51K,-4.1%,0.13%
40412C101,HCA,HCA HEALTHCARE INC,4246,-251,1.66M,-97.86K,-5.6%,0.1%
032654105,ADI,ANALOG DEVICES INC,12805,-252,5.09M,-100.09K,-1.9%,0.3%
025816109,AXP,AMERICAN EXPRESS CO,14148,-306,4.79M,-103.5K,-2.1%,0.29%
37045V100,GM,GENERAL MTRS CO,23683,-1373,1.83M,-105.83K,-5.5%,0.11%
79466L302,CRM,SALESFORCE INC,23887,-684,3.74M,-107.16K,-2.8%,0.22%
808513105,SCHW,SCHWAB CHARLES CORP,43751,-1162,4.04M,-107.22K,-2.6%,0.24%
254687106,DIS,DISNEY WALT CO,46541,-1118,4.48M,-107.61K,-2.3%,0.27%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,48321,-218,24.18M,-109.09K,-0.4%,1.4%
007903107,AMD,ADVANCED MICRO DEVICES INC,42191,-191,24.51M,-110.95K,-0.5%,1.5%
532457108,LLY,ELI LILLY & CO,20988,-95,25.17M,-113.95K,-0.5%,1.5%
617446448,MS,MORGAN STANLEY,29722,-587,6.21M,-122.71K,-1.9%,0.37%
084423102,WRB,BERKLEY W R CORP,5890,-1746,415.42K,-123.15K,-22.9%,0.02%
958102105,WDC,WESTERN DIGITAL CORP,8913,-196,5.69M,-125.19K,-2.2%,0.34%
02079K305,GOOGL,ALPHABET INC,152585,-351,54.53M,-125.44K,-0.2%,3.3%
30303M102,META,META PLATFORMS INC,57201,-244,32.22M,-137.44K,-0.4%,1.9%
949746101,WFC,WELLS FARGO & CO,81136,-1732,6.71M,-143.13K,-2.1%,0.4%
36828A101,GEV,GE VERNOVA INC,7073,-122,8.31M,-143.33K,-1.7%,0.5%
46625H100,JPM,JPMORGAN CHASE & CO,71170,-444,23.3M,-145.33K,-0.6%,1.4%
595112103,MU,MICRON TECHNOLOGY INC,29272,-133,33.79M,-153.52K,-0.5%,2%
58933Y105,MRK,MERCK & CO INC,65109,-1200,8.37M,-154.2K,-1.8%,0.5%
369604301,GE,GE AEROSPACE,27251,-423,10.18M,-158.09K,-1.5%,0.61%
573874104,MRVL,MARVELL TECHNOLOGY INC,22177,-572,6.61M,-170.39K,-2.5%,0.4%
57636Q104,MA,MASTERCARD INCORPORATED,21076,-335,10.82M,-172.06K,-1.6%,0.65%
172967424,C,CITIGROUP INC,45408,-1376,6.36M,-192.58K,-2.9%,0.38%
88160R101,TSLA,TESLA INC,73922,-460,31.09M,-193.48K,-0.6%,1.9%
11135F101,AVGO,BROADCOM INC,120993,-516,45.71M,-194.92K,-0.4%,2.7%
G51502105,JCI,JOHNSON CONTROLS INTERNATION,16036,-1338,2.34M,-195.5K,-7.7%,0.14%
35137L204,FOX,FOX CORP,0,-3925,0,-208.42K,CLOSE,0%
038222105,AMAT,APPLIED MATLS INC,20783,-325,15.03M,-234.97K,-1.5%,0.9%
099502106,BAH,BOOZ ALLEN HAMILTON HLDG COR,0,-3199,0,-249.62K,CLOSE,0%
023135106,AMZN,AMAZON COM INC,251313,-1071,59.9M,-255.26K,-0.4%,3.6%
060505104,BAC,BANK OF AMER CORP,172062,-5439,9.8M,-309.91K,-3.1%,0.59%
512807306,LRCX,LAM RESEARCH CORP,32894,-756,14.25M,-327.6K,-2.2%,0.85%
436440101,HOLX,HOLOGIC INC,0,-5870,0,-443.71K,CLOSE,0%
594918104,MSFT,MICROSOFT CORP,194300,-1210,72.48M,-451.35K,-0.6%,4.3%
26614N102,DD,DUPONT DE NEMOURS INC,0,-11016,0,-504.53K,CLOSE,0%
127097103,CTRA,COTERRA ENERGY INC,0,-19852,0,-697.6K,CLOSE,0%
143658300,CCL,CARNIVAL CORP,0,-28444,0,-736.13K,CLOSE,0%
67066G104,NVDA,NVIDIA CORPORATION,613157,-3818,122.69M,-763.94K,-0.6%,7.3%
037833100,AAPL,APPLE INC,377429,-6893,109.21M,-1.99M,-1.8%,6.5%
438516106,HON,HONEYWELL INTL INC,0,-16736,0,-3.78M,CLOSE,0%
Total,,,,,1.67B,4.73M,+0.3%,100%
