CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
594918104,MSFT,MICROSOFT CORP,7779696,1716369,2.9B,640.24M,+28.3%,3.6%
09857L108,BKNG,BOOKING HOLDINGS INC,3414019,3291142,608.51M,586.61M,+2678.4%,0.76%
11135F101,AVGO,BROADCOM INC,871078,808131,329.05M,305.27M,+1283.8%,0.41%
482480100,KLAC,KLA-TENCOR CORPORATION,769321,644538,232.11M,194.46M,+516.5%,0.29%
64110L106,NFLX,NETFLIX.COM INC,40017462,2043917,2.86B,145.94M,+5.4%,3.6%
052769106,ADSK,AUTODESK INC,6335468,595237,1.23B,115.73M,+10.4%,1.5%
670100205,NVO,NOVO-NORDISK A/S SPONS ADR,18594352,1577037,891.41M,75.6M,+9.3%,1.1%
02079K602,ABE1.F,ALPHABET INC CVTPFD 6.25,206029,206029,72.8M,72.8M,NEW,0.09%
90353TAM2,UBER,UBER TECHNOLOGIES INC CVT,1131484,952075,81.65M,68.7M,+530.7%,0.1%
03831W108,APP,APPLOVIN CORP-CLASS A,130535,127991,67.26M,65.94M,+5031.1%,0.08%
02079K404,ABE2.F,ALPHABET INC CVTPFD 6.25,178094,178094,63.65M,63.65M,NEW,0.08%
79466L302,CRM,SALESFORCE.COM INC,6452463,395709,1.01B,61.99M,+6.5%,1.3%
57636Q104,MA,MASTERCARD INC-CLASS A,726071,110827,372.91M,56.92M,+18%,0.47%
78409V104,SPGI,S&P GLOBAL,813725,139259,331.4M,56.71M,+20.6%,0.42%
58733R102,MELI,MERCADOLIBRE INC,124382,33157,211.12M,56.28M,+36.3%,0.26%
816850101,SMTC,SEMTECH CORP,312528,312528,50.58M,50.58M,NEW,0.06%
464287614,IWF,ISHARES RUSSELL 1000 GROWTH INDEX FUND,475532,398179,59.05M,49.44M,+514.8%,0.07%
G8994E103,TT,TRANE TECHNOLOGIES PLC,591726,84221,290.63M,41.37M,+16.6%,0.36%
90184D100,TWST,TWIST BIOSCIENCE CORP,861309,369019,88.61M,37.96M,+75%,0.11%
78351F107,RYAN,RYAN SPECIALTY GROUP HLDGS-A,958275,958275,36.18M,36.18M,NEW,0.05%
002121101,ATEN,A10 NETWORKS INC,884023,884023,33.03M,33.03M,NEW,0.04%
30303M102,META,META PLATFORMS INC,7504423,54322,4.23B,30.6M,+0.7%,5.3%
69047Q102,OVV,OVINTIV INC,528517,528517,27.83M,27.83M,NEW,0.03%
98138H101,WDAY,WORKDAY INC,2295182,215882,280.98M,26.43M,+10.4%,0.35%
04302A104,AIP,ARTERIS INC,525712,525712,25.54M,25.54M,NEW,0.03%
63875W406,LSGR,NATIXIS LOOMIS FOCUSED GRWTH,8087491,600490,340.73M,25.3M,+8%,0.43%
535219109,LIND,LINDBLAD EXPEDITIONS HOLDING,888303,888303,25.09M,25.09M,NEW,0.03%
928298108,VSH,VISHAY INTERTECHNOLOGY INC,458120,458120,24.64M,24.64M,NEW,0.03%
88224Q107,TCBI,TEXAS CAPITAL BANCSHARES INC,237886,237886,24.56M,24.56M,NEW,0.03%
89677Q107,TCOM,TRIP.COM GROUP LTD,1586606,610395,63.21M,24.32M,+62.5%,0.08%
75960P104,RELY,REMITLY GLOBAL INC,1043875,1043875,23.39M,23.39M,NEW,0.03%
14154A102,CDNL,CARDINAL INFRASTRUCTURE GR-A,246999,246999,23.27M,23.27M,NEW,0.03%
775133101,ROG,ROGERS CORP,131730,131730,21.57M,21.57M,NEW,0.03%
91324P102,UNH,UNITEDHEALTH GROUP,218190,51601,90.69M,21.45M,+31%,0.11%
25432X102,DCOM,DIME COMMERCIAL BANCSHARES INC,520000,520000,21.14M,21.14M,NEW,0.03%
K08588103,ASND,ASCENDIS PHARMA A/S - ADR,78941,78941,21.06M,21.06M,NEW,0.03%
81734D104,SEPN,SEPTERNA INC,624752,624752,20.92M,20.92M,NEW,0.03%
02043Q107,ALNY,ALNYLAM PHARMACEUTICALS INC,580187,68090,174.65M,20.5M,+13.3%,0.22%
02319V103,ABEV,AMBEV SA-SPN ADR,27000448,6509817,84.78M,20.44M,+31.8%,0.11%
68621T102,OBK,ORIGIN BANCORP INC,394735,394735,20.19M,20.19M,NEW,0.03%
87164F105,SNDX,SYNDAX PHARMACEUTICALS INC,923624,923624,20.19M,20.19M,NEW,0.03%
337932AV9,,FIRSTENERGY CORP CVT,413313,413313,19.65M,19.65M,NEW,0.02%
683344105,ONTO,ONTO INNOVATION INC,131434,50362,49.74M,19.06M,+62.1%,0.06%
318910106,FBNC,FIRST BANCORP/NC,286798,286798,18.33M,18.33M,NEW,0.02%
922042742,VT,VANGUARD TOT WORLD STK INDEX,113750,113750,17.85M,17.85M,NEW,0.02%
23248VAD7,,CYBERARK SOFTWARE LTD,52225,52225,17.81M,17.81M,NEW,0.02%
758750103,RRX,REGAL REXNORD CORP,74038,74038,17.64M,17.64M,NEW,0.02%
N3167Y103,RACE,FERRARI NV,113793,46468,42.36M,17.3M,+69%,0.05%
387328AF4,GVA,GRANITE CONSTRUCTION INC CVT,107173,107173,16.94M,16.94M,NEW,0.02%
866966104,SUNB,SUNBELT RENTALS HOLDINGS INC,219446,219446,16.42M,16.42M,NEW,0.02%
131193104,CALY,CALLAWAY GOLF COMPANY,814884,814884,15.31M,15.31M,NEW,0.02%
231021106,CMI,CUMMINS ENGINE,355936,20365,253.86M,14.52M,+6.1%,0.32%
81725T100,SXT,SENSIENT TECHNOLOGIES,113706,113706,14.02M,14.02M,NEW,0.02%
739128106,POWL,POWELL INDUSTRIES INC,84525,48674,24.2M,13.94M,+135.8%,0.03%
26614N201,DD,DUPONT DE NEMOURS INC,102356,102356,13.88M,13.88M,NEW,0.02%
81764X103,TTAN,SERVICETITAN INC-A,195756,195756,13.84M,13.84M,NEW,0.02%
155923105,CTRI,CENTURI HOLDINGS INC,451314,451314,13.65M,13.65M,NEW,0.02%
03957W106,AROC,ARCHROCK INC,325751,325751,13.26M,13.26M,NEW,0.02%
224441105,CXT,CRANE NXT CO,937324,255158,47.95M,13.05M,+37.4%,0.06%
254543101,DIOD,DIODES INC,117481,117481,12.86M,12.86M,NEW,0.02%
781154AD1,,RUBRIK INC CVT,153937,153937,12.36M,12.36M,NEW,0.02%
84762LAZ8,SPET,SPECTRUM BRANDS INC CVT,144082,144082,12.36M,12.36M,NEW,0.02%
056752108,BIDU,BAIDU.COM,391295,105192,44.72M,12.02M,+36.8%,0.06%
29786AAQ9,,ETSY INC CVT,158838,158838,11.97M,11.97M,NEW,0.01%
159864107,CRL,CHARLES RIVER LABS,223668,52686,50.73M,11.95M,+30.8%,0.06%
96524T101,WHK,WHITEHAWK INCOME CORP,420884,420884,11.71M,11.71M,NEW,0.01%
82982TAA4,,SITIME CVT,15569,15569,11.61M,11.61M,NEW,0.01%
258278100,DORM,DORMAN PRODUCTS INC,323883,81923,44.19M,11.18M,+33.9%,0.06%
636180101,NFG,NATIONAL FUEL GAS CO,141839,141839,10.95M,10.95M,NEW,0.01%
46090E103,QQQ,INVESCO QQQ TRUST SERIES I,29147,14842,21.46M,10.93M,+103.8%,0.03%
34965K107,FTRE,FORTREA HOLDINGS INC-W/I,2440583,617814,42.47M,10.75M,+33.9%,0.05%
264147109,DCO,DUCOMMUN INC,309462,56933,57.32M,10.54M,+22.5%,0.07%
30034WAD8,EVRG,EVERGY INC CVT,253884,119183,21.94M,10.3M,+88.5%,0.03%
88160R101,TSLA,TESLA INC,12679478,24467,5.33B,10.29M,+0.2%,6.7%
46434V407,SHYG,ISHARES 0-5 YR HY CORP BOND,394915,240657,16.75M,10.21M,+156%,0.02%
92346J108,VCEL,VERICEL CORP,1200239,224792,53.4M,10M,+23%,0.07%
25809KAB1,,DOORDASH INC CVT,53594,53594,9.89M,9.89M,NEW,0.01%
89422G107,TVTX,TRAVERE THERAPEUTICS INC,470914,169448,26.75M,9.63M,+56.2%,0.03%
74743L100,Q,QNITY ELECTRONICS INC-W/I,269233,57843,43.97M,9.45M,+27.4%,0.06%
88033G407,THC,TENET HEALTHCARE CORP,50058,49981,9.36M,9.35M,+64910.4%,0.01%
97717P104,WT,WISDOMTREE INC,2190641,527818,37.11M,8.94M,+31.7%,0.05%
55306NAB0,MKSI,MKS INC,65156,20030,28.98M,8.91M,+44.4%,0.04%
N6596X109,NXPI,NXP SEMICONDUCTORS NV,210202,31616,59.07M,8.89M,+17.7%,0.07%
398182303,AHR,AMERICAN HEALTHCARE REIT INC,169399,168638,8.83M,8.79M,+22160.1%,0.01%
64049M209,NEO,NEOGENOMICS INC,2537717,592329,37.03M,8.64M,+30.4%,0.05%
012653200,ALBPA,ALBEMARLE CORP CVTPFD 7.25,80751,60278,10.9M,8.14M,+294.4%,0.01%
18915MAF4,,CLOUDFLARE INC CVT,33161,33161,8.13M,8.13M,NEW,0.01%
69366J200,PTCT,PTC THERAPEUTICS INC,590374,96771,48.16M,7.89M,+19.6%,0.06%
73278L105,POOL,POOL CORP,102684,35428,22.07M,7.61M,+52.7%,0.03%
377322102,GKOS,GLAUKOS CORP,469388,48148,65.6M,6.73M,+11.4%,0.08%
46131H107,VVR,INVESCO VAN KAMPEN SENIOR INCOME TRUST,3167601,2150116,9.5M,6.45M,+211.3%,0.01%
68404L201,OPCH,OPTION CARE HEALTH INC,1518065,280318,31.83M,5.88M,+22.6%,0.04%
008252108,AMG,AFFILIATED MANAGERS GROUP,103094,17149,34.89M,5.8M,+20%,0.04%
253393102,DKS,DICKS SPORTING GOODS INC,68989,25431,15.65M,5.77M,+58.4%,0.02%
46138G698,RWL,INVESCO S&P 500 REVUNUE ETF,54571,43672,6.97M,5.58M,+400.7%,<.01%
163072AC5,,CHEESECAKE FACTORY (THE) CVT,62178,62178,4.95M,4.95M,NEW,<.01%
G3265R107,APTV,APTIV HOLDINGS LTD,280867,78761,17.24M,4.83M,+39%,0.02%
89422GAB3,,TRAVERE THERAPEUTICS INC CVT,84789,84789,4.82M,4.82M,NEW,<.01%
464286400,EWZ,ISHARES MSCI BRAZIL CAPPED ETF,231793,138574,8M,4.78M,+148.7%,0.01%
88023U101,SGI,SOMNIGROUP INTERNATIONAL INC,271805,60307,21.31M,4.73M,+28.5%,0.03%
254604101,IRON,DISC MEDICINE INC,381864,64642,27.93M,4.73M,+20.4%,0.04%
62886HBT7,,NCL CORPORATION LTD,219288,219288,4.63M,4.63M,NEW,<.01%
928298AR9,VSH,VISHAY INTERTECHNOLOGY CVT,82836,82836,4.45M,4.45M,NEW,<.01%
23804LAD5,DDOG,DATADOG INC CVT,17013,16737,4.43M,4.36M,+6064.1%,<.01%
589378108,MRCY,MERCURY COMPUTER SYSTEMS INC,681142,35210,83.32M,4.31M,+5.5%,0.1%
00287Y109,ABBV,ABBVIE INC,43544,16941,10.96M,4.26M,+63.7%,0.01%
76155XAA8,,REVOLUTION MEDICINES INC CVT,22530,22530,4.22M,4.22M,NEW,<.01%
531229AP7,FWONA,SIRIUS XM HOLDINGS CVT,139012,139012,4.11M,4.11M,NEW,<.01%
049468101,TEAM,ATLASSIAN CORP PLC-CLASS A,159466,51192,12.4M,3.98M,+47.3%,0.02%
750940108,RAL,RALLIANT CORP,394438,53679,29.04M,3.95M,+15.8%,0.04%
922908736,VUG,VANGUARD GROWTH ETF,64076,45811,5.52M,3.95M,+250.8%,<.01%
457651107,INVX,INNOVEX INTERNATIONAL INC,828455,157146,20.55M,3.9M,+23.4%,0.03%
739276103,POWI,POWER INTEGRATIONS INC,280087,46523,23.46M,3.9M,+19.9%,0.03%
574599106,MAS,MASCO CORP,45272,45272,3.68M,3.68M,NEW,<.01%
14149Y108,CAH,CARDINAL HEALTH INC,15105,15105,3.59M,3.59M,NEW,<.01%
464286822,EWW,ISHARES MSCI MEXICO CAPPED INV,105903,47088,7.97M,3.54M,+80.1%,<.01%
946784105,WAY,WAYSTAR HOLDING CORP,663156,169953,13.61M,3.49M,+34.5%,0.02%
91913Y100,VLO,VALERO ENERGY CORP,13131,13131,3.42M,3.42M,NEW,<.01%
29261A100,EHC,ENCOMPASS HEALTH CORP,106093,33605,10.72M,3.4M,+46.4%,0.01%
G8588X103,SGHC,SUPER GROUP SGHC LTD,2104051,236494,28.51M,3.2M,+12.7%,0.04%
H2927K103,AMRZ,AMRIZE LTD,304758,59944,16.24M,3.2M,+24.5%,0.02%
81768T108,SFBS,SERVISFIRST BANCSHARES INC,176919,36002,15.35M,3.12M,+25.5%,0.02%
26622P107,DOCS,DOXIMITY INC-CLASS A,2186392,149408,45.35M,3.1M,+7.3%,0.06%
64125C109,NBIX,NEUROCRINE BIOSCIENCES INC,182514,16779,30.76M,2.83M,+10.1%,0.04%
723484AK7,PNW,PINNACLE WEST CAPITAL CORP CVT,150152,26404,16.07M,2.83M,+21.3%,0.02%
882508104,TXN,TEXAS INSTRUMENTS,10272,9161,3.06M,2.73M,+824.6%,<.01%
759351604,RGA,REINSURANCE GRP OF AMERI-A,184152,12668,39.16M,2.69M,+7.4%,0.05%
36262G101,GXO,GXO LOGISTICS INC,272270,53128,13.8M,2.69M,+24.2%,0.02%
74340E103,PGNY,PROGYNY INC,1080928,92538,31.16M,2.67M,+9.4%,0.04%
45867GAD3,IDCC,INTERDIGITAL INC CVT,55798,9400,15.8M,2.66M,+20.3%,0.02%
443573100,HUBS,HUBSPOT INC,67206,14362,12.27M,2.62M,+27.2%,0.02%
28618M106,ESI,ELEMENT SOLUTIONS INC,411689,54882,19.66M,2.62M,+15.4%,0.02%
194162103,CL,COLGATE PALMOLIVE,84802,28494,7.77M,2.61M,+50.6%,<.01%
46435U556,ARTY,ISHARES FUTURE AI & TECH ETF,34295,34295,2.61M,2.61M,NEW,<.01%
833445AD1,SNOW,SNOWFLAKE INC CVT,89645,9969,22.81M,2.54M,+12.5%,0.03%
00676P107,ADEA,ADEIA INC,1410590,76649,46.45M,2.52M,+5.7%,0.06%
45827U109,INTA,INTAPP INC,782196,99729,19.72M,2.51M,+14.6%,0.02%
36168Q104,GFL,GFL ENVIRONMENTAL INC-SUB VT,335463,68078,12.34M,2.5M,+25.5%,0.02%
69331C306,PCGPRX,PG&E CORP CVTPFD 6.0,807216,148421,13.58M,2.5M,+22.5%,0.02%
617700109,MORN,MORNINGSTAR INC,64876,15895,10.12M,2.48M,+32.5%,0.01%
G4253H101,JHX,JAMES HARDIE INDS ADR,616137,94671,16.13M,2.48M,+18.2%,0.02%
46434V100,SLQD,ISHARES 0-5 YR INV GRD CORP,161697,48938,8.14M,2.47M,+43.4%,0.01%
37954Y632,AIQ,GLOBAL X ART INTEL & TECH,37334,37334,2.45M,2.45M,NEW,<.01%
868459108,SUPN,SUPERNUS PHARMACEUTICALS INC,1475192,49413,68.61M,2.3M,+3.5%,0.09%
05352A100,AVTR,AVANTOR INC,1473525,232093,14.59M,2.3M,+18.7%,0.02%
472145AH4,JAZZ,JAZZ INVESTMENTS I LTD,9389,9389,2.26M,2.26M,NEW,<.01%
127190304,CACI,CACI INTERNATIONAL INC CL A,60068,4878,27.83M,2.26M,+8.8%,0.03%
693475105,PNC,PNC FINANCIAL SERVICES,40368,9163,9.94M,2.26M,+29.4%,0.01%
902973304,USB,US BANCORP,170514,37335,10.3M,2.26M,+28%,0.01%
05969A105,TBBK,BANCORP INC,169378,35516,10.61M,2.22M,+26.5%,0.01%
78467V608,SRLN,SPDR BLACKSTONE/GSO SEN LOAN,53700,53700,2.16M,2.16M,NEW,<.01%
53228F101,LFST,LIFESTANCE HEALTH GROUP INC,1882750,200419,20.16M,2.15M,+11.9%,0.03%
343412AJ1,FLR,FLUOR CORP CVT,213631,38441,11.19M,2.01M,+21.9%,0.01%
902681AB1,UGI,UGI CORP CVT,344565,56884,11.9M,1.96M,+19.8%,0.01%
87422Q109,TLN,TALEN ENERGY CORP,85351,5017,32.8M,1.93M,+6.2%,0.04%
172967424,C,CITIGROUP INC,60192,13390,8.42M,1.87M,+28.6%,0.01%
42704L104,HRI,HERC HOLDINGS INC,125774,12904,18.03M,1.85M,+11.4%,0.02%
11120U105,BRX,BRIXMOR PROPERTY GROUP INC,59032,57809,1.86M,1.82M,+4726.8%,<.01%
117043109,BC,BRUNSWICK CORP,182710,19488,15.39M,1.64M,+11.9%,0.02%
58155Q103,MCK,MCKESSON CORP,2178,2140,1.65M,1.62M,+5631.6%,<.01%
34959J108,FTV,FORTIVE CORP,26106,26106,1.59M,1.59M,NEW,<.01%
867224107,SU,SUNCOR ENERGY INC,29675,29675,1.59M,1.59M,NEW,<.01%
458140100,INTC,INTEL CORP,11367,11367,1.59M,1.59M,NEW,<.01%
737446AT1,POST,POST HOLDINGS INC CVT,106773,17436,9.42M,1.54M,+19.5%,0.01%
278279104,EFT,EATON VANCE FLOATING RATE INCOME TRUST,596159,137942,6.44M,1.49M,+30.1%,<.01%
64110D104,NTAP,NETAPP INC,121755,9520,18.84M,1.47M,+8.5%,0.02%
428291108,HXL,HEXCEL CORP,820224,14711,82.07M,1.47M,+1.8%,0.1%
313855108,FSS,FEDERAL SIGNAL CORP,200145,11400,25.72M,1.46M,+6%,0.03%
27828Q105,EFR,EATON VANCE SR FLTG RATE TR,479834,133152,5.09M,1.41M,+38.4%,<.01%
67059NAK4,NTNX,NUTANIX INC CVT,148998,27297,7.59M,1.39M,+22.4%,<.01%
532457108,LLY,ELI LILLY & CO,5956,1156,7.14M,1.39M,+24.1%,<.01%
313148306,AGM,FEDERAL AGRIC MTG CORP-CL C,225450,6947,44.93M,1.38M,+3.2%,0.06%
629377508,NRG,NRG ENERGY INC,37741,9291,5.51M,1.36M,+32.7%,<.01%
50189K103,LCII,LCI INDUSTRIES,110700,12759,11.72M,1.35M,+13%,0.01%
426281101,JKHY,HENRY JACK & ASSOCIATES,89765,9592,12.36M,1.32M,+12%,0.02%
443201108,HWM,HOWMET AEROSPACE INC,22849,4896,6.14M,1.32M,+27.3%,<.01%
292765104,EPAC,ENERPAC TOOL GROUP CORP,318218,35275,11.41M,1.26M,+12.5%,0.01%
45867G101,IDCC,INTERDIGITAL COMM CORP,68278,4285,19.33M,1.21M,+6.7%,0.02%
091941104,BGT,BLACKROCK FLTNG RT INC TR,516336,112591,5.5M,1.2M,+27.9%,<.01%
828806109,SPG,SIMON PROPERTY GROUP INC,42831,5224,9.58M,1.17M,+13.9%,0.01%
78463V107,GLD,SPDR GOLD TRUST,8915,3165,3.28M,1.17M,+55%,<.01%
46138G649,QQQM,INVESCO NASDAQ 100 ETF,3773,3773,1.14M,1.14M,NEW,<.01%
464287184,FXI,ISHARES FTSE CHINA 25 INDEX FU,93541,35359,2.95M,1.12M,+60.8%,<.01%
01625V104,ALHC,ALIGNMENT HEALTHCARE INC,2148864,42796,51.16M,1.02M,+2%,0.06%
465741AQ9,ITRI,ITRON INC CVT,62065,11423,5.37M,988.42K,+22.6%,<.01%
88162GAB9,TTEK,TETRA TECH INC CVT,212088,33817,6.13M,976.97K,+19%,<.01%
H00501108,AEBI,AEBI SCHMIDT HOLDING AG,1015094,74879,12.74M,939.73K,+8%,0.02%
V7780T103,RCL,ROYAL CARIBBEAN CRUISES LTD,33350,2598,10.59M,824.94K,+8.4%,0.01%
40171VAC4,GWRE,GUIDEWIRE SOFTWARE INC CVT,43099,6679,5.3M,821.84K,+18.3%,<.01%
09257R101,BGB,BLACKSTONE STRATEGIC CREDIT,497855,68337,5.63M,772.21K,+15.9%,<.01%
872540109,TJX,TJX COMPANIES INC,64888,5029,9.83M,761.89K,+8.4%,0.01%
89400J107,TRU,TRANSUNION,248207,10483,17.91M,756.25K,+4.4%,0.02%
922908611,VBR,VANGUARD SMALL-CAP VALUE ETF,8639,3082,2.1M,748.9K,+55.5%,<.01%
358039AB1,FRPT,FRESHPET INC,66907,12601,3.96M,744.97K,+23.2%,<.01%
922908595,VBK,VANGUARD SMALL-CAP GRWTH ETF,6061,2015,2.22M,736.89K,+49.8%,<.01%
110122108,BMY,BRISTOL MYERS SQUIBB,170634,12002,9.83M,691.56K,+7.6%,0.01%
46435U853,USHY,ISHARES BROAD USD HIGH YIELD,376828,17657,13.95M,653.66K,+4.9%,0.02%
103310108,BGSI,THE BOYD GROUP INC,119819,6620,11.34M,626.38K,+5.8%,0.01%
67072T108,JFR,NUVEEN FLOAT RATE INC FD,2973326,76287,22.81M,585.12K,+2.6%,0.03%
229899109,CFR,CULLEN FROST BANKERS INC,3667,3667,566.62K,566.62K,NEW,<.01%
955306105,WST,WEST PHARMACEUTICALS SVCS,1521,1521,546.04K,546.04K,NEW,<.01%
82509L107,SHOP,SHOPIFY INC - CLASS A,14408186,4741,1.65B,541.33K,+0%,2.1%
04339D105,ARXS,ARXIS INC-A,9477,9477,437.27K,437.27K,NEW,<.01%
464286251,CEMB,ISHARES JP MORGAN EM CORPORA,305040,8870,13.93M,404.92K,+3%,0.02%
90138F102,TWLO,TWILIO INC - A,1902,1902,392.44K,392.44K,NEW,<.01%
03674X106,AR,ANTERO RESOURCES CORP,431724,10514,15.17M,369.46K,+2.5%,0.02%
459200101,IBM,IBM,2020,1263,568.04K,355.17K,+166.8%,<.01%
N14506104,ESTC,ELASTIC NV,244939,5505,13.97M,313.9K,+2.3%,0.02%
20603L102,CON,CONCENTRA GROUP HOLDINGS PAR,813363,9468,24.2M,281.67K,+1.2%,0.03%
G8068L108,SN,SHARKNINJA INC,3990,1790,607.56K,272.56K,+81.4%,<.01%
18915M107,NET,CLOUDFLARE INC - CLASS A,1099,1099,269.56K,269.56K,NEW,<.01%
G3730V105,FTAI,FTAI AVIATION LTD,941,941,254.57K,254.57K,NEW,<.01%
70339W104,PTRN,PATTERN GROUP INC,1978332,7655,49.83M,192.83K,+0.4%,0.06%
516544103,LNTH,LANTHEUS HOLDINGS INC,141424,1637,15.69M,181.61K,+1.2%,0.02%
26875P101,EOG,EOG RESOURCES INC,1069,889,138.68K,115.33K,+493.9%,<.01%
002824100,ABT,ABBOTT LABS,1506,1218,136.69K,110.55K,+422.9%,<.01%
174610105,CFG,CITIZENS FINANCIAL GROUP,21980,1482,1.54M,103.84K,+7.2%,<.01%
922908751,VB,VANGUARD SMALL-CAP ETF,375,340,113.61K,103K,+971.4%,<.01%
438516205,HON,HONEYWELL INTERNATIONAL INC,449,449,100.92K,100.92K,NEW,<.01%
43849R105,HONA,HONEYWELL AEROSPACE INC,450,450,99.49K,99.49K,NEW,<.01%
98149E303,GLDM,SPDR GOLD MINISHARES TRUST,3214,1204,255.26K,95.62K,+59.9%,<.01%
038222105,AMAT,APPLIED MATERIALS,329,129,237.87K,93.27K,+64.5%,<.01%
149123101,CAT,CATERPILLAR,171,87,182.1K,92.65K,+103.6%,<.01%
039483102,ADM,ARCHER-DANIELS-MIDLAND CO,1193,1193,91.14K,91.15K,NEW,<.01%
59156R108,MET,METLIFE INC,1023,1023,86.56K,86.56K,NEW,<.01%
87612E106,TGT,TARGET CORP,662,662,86.46K,86.46K,NEW,<.01%
911363109,URI,UNITED RENTALS INC,587,75,665.01K,84.97K,+14.6%,<.01%
053015103,ADP,AUTOMATIC DATA PROC,527,362,118.02K,81.07K,+219.4%,<.01%
126650100,CVS,CVS HEALTH CORP,1381,767,142.86K,79.35K,+124.9%,<.01%
007903107,AMD,ADVANCED MICRO,8079,136,4.69M,79K,+1.7%,<.01%
084670702,BRK.B,BERKSHIRE HATHAWAY INC CL B,395,154,197.65K,77.06K,+63.9%,<.01%
665859104,NTRS,NORTHERN TR CORP,422,422,73.36K,73.36K,NEW,<.01%
40434L105,HPQ,HP INC,3179,3179,69.75K,69.75K,NEW,<.01%
09260D107,BX,BLACKSTONE GROUP LP,584,584,68.72K,68.72K,NEW,<.01%
929160109,VMC,VULCAN MATERIALS CO,2243,214,661.71K,63.13K,+10.5%,<.01%
036752103,ELV,ELEVANCE HEALTH INC,4662,160,1.8M,61.88K,+3.6%,<.01%
36828A101,GEV,GE VERNOVA LLC,129,50,151.56K,58.74K,+63.3%,<.01%
199908104,FIX,COMFORT SYSTEMS USA INC,455,29,901.79K,57.48K,+6.8%,<.01%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,1222,1222,55.12K,55.12K,NEW,<.01%
704326107,PAYX,PAYCHEX INC,535,535,52.61K,52.61K,NEW,<.01%
912008109,USFD,US FOODS HOLDING CORP,189163,480,19.34M,49.08K,+0.3%,0.02%
24703L202,DELL,DELL TECHNOLOGIES -C,113,113,48.76K,48.76K,NEW,<.01%
931142103,WMT,WAL-MART STORES INC,1094,428,123.91K,48.48K,+64.3%,<.01%
375558103,GILD,GILEAD SCIENCES INC,46442,377,5.87M,47.63K,+0.8%,<.01%
086516101,BBY,BEST BUY COMPANY,605,605,45.91K,45.91K,NEW,<.01%
406216101,HAL,HALLIBURTON CO,1338,1338,45.42K,45.42K,NEW,<.01%
253868103,DLR,DIGITAL REALTY TRUST INC,246,246,44.18K,44.18K,NEW,<.01%
80004C200,SNDK,SANDISK CORP,73,19,165.19K,42.99K,+35.2%,<.01%
30034W106,EVRG,EVERGY INC,498,497,43.01K,42.92K,+49700%,<.01%
74251V102,PFG,PRINCIPAL FINANCIAL GROUP,397,397,42.79K,42.79K,NEW,<.01%
571748102,MRSH,MARSH & MCLENNAN,286,248,47.67K,41.33K,+652.6%,<.01%
277276101,EGP,EASTGROUP PROPERTIES INC,186,186,37.67K,37.67K,NEW,<.01%
718172109,PM,PHILIP MORRIS INTERNATIONAL INC,2035,203,368.15K,36.72K,+11.1%,<.01%
91704F104,UE,URBAN EDGE PROPERTIES,1603,1603,36.68K,36.68K,NEW,<.01%
92936U109,WPC,WP CAREY INC,478,478,34.18K,34.18K,NEW,<.01%
27616P301,DEA,EASTERLY GOVERNMENT PROPERTI,1291,1291,32.19K,32.19K,NEW,<.01%
H11356104,BG,BUNGE GLOBAL SA,811,300,86.56K,32.02K,+58.7%,<.01%
060505104,BAC,BANK OF AMERICA CORP,1412,552,80.43K,31.44K,+64.2%,<.01%
75513E101,RTX,RAYTHEON TECHNOLOGIES CORP,406,159,77.09K,30.19K,+64.4%,<.01%
540424108,L,LOEWS CORP,656,257,74.27K,29.1K,+64.4%,<.01%
018802108,LNT,ALLIANT ENERGY CORP,953,373,72.7K,28.46K,+64.3%,<.01%
33829M101,FIVE,FIVE BELOW,2739,156,492.44K,28.05K,+6%,<.01%
H1467J104,CB,CHUBB LIMITED,198,78,67.47K,26.58K,+65%,<.01%
74762E102,PWR,QUANTA SERVICES INC,90,35,64.8K,25.2K,+63.6%,<.01%
98389B100,XEL,XCEL ENERGY INC,1314,307,105.51K,24.65K,+30.5%,<.01%
313745101,FRT,FEDERAL REALTY INVS TRUST,503,197,62.09K,24.32K,+64.4%,<.01%
G7709Q104,RPRX,ROYALTY PHARMA PLC- CL A,1971,420,110.51K,23.55K,+27.1%,<.01%
949746101,WFC,WELLS FARGO & CO,726,284,60.03K,23.48K,+64.3%,<.01%
758849103,REG,REGENCY CENTERS CORP,684,268,54.54K,21.37K,+64.4%,<.01%
025816109,AXP,AMERICAN EXPRESS CO,160,63,54.12K,21.31K,+64.9%,<.01%
12541W209,CHRW,C.H. ROBINSON WORLDWIDE,283,111,53.3K,20.91K,+64.5%,<.01%
219350105,GLW,CORNING INC,196,77,50.06K,19.67K,+64.7%,<.01%
053611109,AVY,AVERY DENNISON CORP,308,121,50K,19.64K,+64.7%,<.01%
45167R104,IEX,IDEX CORP,217,85,49.25K,19.29K,+64.4%,<.01%
87165B103,SYF,SYNCHRONY FINANCIAL,646,253,49.13K,19.24K,+64.4%,<.01%
369550108,GD,GEN DYNAMICS,138,54,48.88K,19.13K,+64.3%,<.01%
907818108,UNP,UNION PACIFIC,783,69,212.98K,18.77K,+9.7%,<.01%
842587107,SO,SOUTHERN CO,473,185,45.27K,17.71K,+64.2%,<.01%
94106L109,WM,WASTE MANAGEMENT INC,202,79,45.02K,17.61K,+64.2%,<.01%
