CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
037833100,AAPL,APPLE INC,1343920,826322,388.88M,239.1M,+159.6%,7.3%
81369Y506,XLE,SELECT SECTOR SPDR TR,4432763,4432763,235.42M,235.42M,NEW,4.4%
655844108,NSC,NORFOLK SOUTHN CORP,1043375,705249,328.24M,221.86M,+208.6%,6.2%
055622104,BP,BP PLC,5840899,5840899,215.82M,215.82M,NEW,4.1%
02079K305,GOOGL,ALPHABET INC,375359,363623,134.14M,129.95M,+3098.4%,2.5%
060505104,BAC,BANK OF AMER CORP,2020979,1995267,115.16M,113.69M,+7760.1%,2.2%
553368101,MP,MP MATERIALS CORP,1991899,1985808,111.57M,111.23M,+32602.3%,2.1%
512807306,LRCX,LAM RESEARCH CORP,236500,227159,102.48M,98.43M,+2431.8%,1.9%
023135106,AMZN,AMAZON COM INC,1348189,376988,321.33M,89.85M,+38.8%,6%
80004C200,SNDK,SANDISK CORP,38288,38288,87.06M,87.06M,NEW,1.6%
934423104,WBD,WARNER BROS DISCOVERY INC,19423068,3032306,517.82M,80.84M,+18.5%,9.7%
171779309,CIEN,CIENA CORP,117924,117924,57.85M,57.85M,NEW,1.1%
89055F103,BLD,TOPBUILD COR,137737,134274,48.83M,47.6M,+3877.4%,0.92%
882508104,TXN,TEXAS INSTRS INC,121345,118595,36.17M,35.35M,+4312.5%,0.68%
682189105,ON,ON SEMICONDUCTOR CORP,325000,317000,30.73M,29.97M,+3962.5%,0.58%
56585A102,MPC,MARATHON PETE CORP,50141,50141,12.82M,12.82M,NEW,0.24%
378973507,GSAT,GLOBALSTAR INC,132783,132783,10.79M,10.79M,NEW,0.2%
874054109,TTWO,TAKE-TWO INTERACTIVE SOFTWAR,47641,40430,11.91M,10.11M,+560.7%,0.22%
87612G101,TRGP,TARGA RES CORP,36626,36626,9.82M,9.82M,NEW,0.18%
403949100,DINO,HF SINCLAIR CORP,215815,139349,15.03M,9.71M,+182.2%,0.28%
02215L209,KNTK,KINETIK HOLDINGS INC,193197,193197,9.34M,9.34M,NEW,0.18%
03676B102,AM,ANTERO MIDSTREAM CORP,394955,394955,8.99M,8.99M,NEW,0.17%
74340E103,PGNY,PROGYNY INC,293287,293287,8.46M,8.46M,NEW,0.16%
651229106,NWL,NEWELL BRANDS INC,1226340,1226340,7.53M,7.53M,NEW,0.14%
892356106,TSCO,TRACTOR SUPPLY CO,226780,226780,7.17M,7.17M,NEW,0.13%
15135B101,CNC,CENTENE CORP DEL,111446,111446,7.15M,7.15M,NEW,0.13%
18914F103,CLOV,CLOVER HEALTH INVESTMENTS CO,1216631,1216631,6.38M,6.38M,NEW,0.12%
550021109,LULU,LULULEMON ATHLETICA INC,57287,53800,6.54M,6.14M,+1542.9%,0.12%
50012A108,KGS,KODIAK GAS SVCS INC,95288,77270,7.16M,5.81M,+428.8%,0.13%
038222105,AMAT,APPLIED MATLS INC,12959,7697,9.37M,5.56M,+146.3%,0.18%
23834J201,DAVE,DAVE INC,14145,14145,5.27M,5.27M,NEW,0.1%
580135101,MCD,MCDONALDS CORP,19653,18883,5.31M,5.1M,+2452.3%,0.1%
98954M101,ZG,ZILLOW GROUP INC,199310,159195,6.25M,4.99M,+396.8%,0.12%
02376R102,AAL,AMERICAN AIRLINES GROUP INC,274049,274049,4.95M,4.95M,NEW,0.09%
910047109,UAL,UNITED AIRLS HLDGS INC,36072,36072,4.91M,4.91M,NEW,0.09%
01625V104,ALHC,ALIGNMENT HEALTHCARE INC,199957,199957,4.76M,4.76M,NEW,0.09%
525327102,LDOS,LEIDOS HOLDINGS INC,45412,45412,4.68M,4.68M,NEW,0.09%
98978V103,ZTS,ZOETIS INC,112856,63952,8.11M,4.6M,+130.8%,0.15%
91324P102,UNH,UNITEDHEALTH GROUP INC,14512,10898,6.03M,4.53M,+301.5%,0.11%
79466L302,CRM,SALESFORCE INC,30011,28527,4.7M,4.47M,+1922.3%,0.09%
036752103,ELV,ELEVANCE HEALTH INC FORMERLY,11047,11047,4.27M,4.27M,NEW,0.08%
09739D100,BCC,BOISE CASCADE CO DEL,71169,54800,5.52M,4.25M,+334.8%,0.1%
499049104,KNX,KNIGHT-SWIFT TRANSN HLDGS IN,59208,53138,4.61M,4.14M,+875.4%,0.09%
090572207,BIO,BIO RAD LABS INC,13875,13875,4.07M,4.07M,NEW,0.08%
92537N108,VRT,VERTIV HOLDINGS CO,13257,12110,4.44M,4.05M,+1055.8%,0.08%
49456B101,KMI,KINDER MORGAN INC DEL,126324,126324,4.04M,4.04M,NEW,0.08%
461202103,INTU,INTUIT,37180,15393,9.7M,4.02M,+70.7%,0.18%
744320102,PRU,PRUDENTIAL FINL INC,57739,37101,6.23M,4M,+179.8%,0.12%
227046109,CROX,CROCS INC,32841,32841,3.96M,3.96M,NEW,0.07%
56418H100,MAN,MANPOWERGROUP INC WIS,116337,116337,3.93M,3.93M,NEW,0.07%
950755108,WERN,WERNER ENTERPRISES INC,165928,89501,7.24M,3.9M,+117.1%,0.14%
69318G106,PBF,PBF ENERGY INC,104918,85276,4.78M,3.88M,+434.2%,0.09%
43283X105,HGV,HILTON GRAND VACATIONS INC,79576,73934,4.17M,3.87M,+1310.4%,0.08%
412822108,HOG,HARLEY DAVIDSON INC,197826,150514,4.84M,3.68M,+318.1%,0.09%
09857L108,BKNG,BOOKING HOLDINGS INC,21742,20578,3.88M,3.67M,+1767.9%,0.07%
018581108,BFH,BREAD FINANCIAL HOLDINGS INC,32797,32797,3.55M,3.55M,NEW,0.07%
679580100,ODFL,OLD DOMINION FREIGHT LINE IN,16372,16372,3.55M,3.55M,NEW,0.07%
235851102,DHR,DANAHER CORP DEL,24074,18462,4.59M,3.52M,+329%,0.09%
92345Y106,VRSK,VERISK ANALYTICS INC,25233,18840,4.53M,3.38M,+294.7%,0.09%
833445109,SNOW,SNOWFLAKE INC,16320,13160,4.15M,3.35M,+416.5%,0.08%
038923108,ABR,ARBOR REALTY TRUST INC,872985,612426,4.73M,3.32M,+235%,0.09%
88339J105,TTD,THE TRADE DESK INC,380269,181598,6.88M,3.28M,+91.4%,0.13%
981475106,WKC,WORLD KINECT CORPORATION,138902,99371,4.58M,3.27M,+251.4%,0.09%
42824C109,HPE,HEWLETT PACKARD ENTERPRISE C,70680,70680,3.19M,3.19M,NEW,0.06%
03957W106,AROC,ARCHROCK INC,147931,76829,6.02M,3.13M,+108.1%,0.11%
368736104,GNRC,GENERAC HLDGS INC,10620,10620,3.11M,3.11M,NEW,0.06%
315616102,FFIV,F5 INC,16006,7245,6.66M,3.01M,+82.7%,0.13%
37959E102,GL,GLOBE LIFE INC,16820,16820,3.01M,3.01M,NEW,0.06%
72352L106,PINS,PINTEREST INC,141872,141872,2.98M,2.98M,NEW,0.06%
539830109,LMT,LOCKHEED MARTIN CORP,5725,5725,2.92M,2.92M,NEW,0.05%
10950A106,BTSG,BRIGHTSPRING HEALTH SVCS INC,49390,41328,3.44M,2.88M,+512.6%,0.06%
60855R100,MOH,MOLINA HEALTHCARE INC,12497,12497,2.86M,2.86M,NEW,0.05%
502431109,LHX,L3HARRIS TECHNOLOGIES INC,9776,9776,2.84M,2.84M,NEW,0.05%
199908104,FIX,COMFORT SYS USA INC,1580,1429,3.13M,2.83M,+946.4%,0.06%
577081102,MAT,MATTEL INC,200681,200681,2.79M,2.79M,NEW,0.05%
29414B104,EPAM,EPAM SYS INC,34183,34183,2.71M,2.71M,NEW,0.05%
20030N101,CMCSA,COMCAST CORP NEW,229913,109563,5.64M,2.69M,+91%,0.11%
536797103,LAD,LITHIA MTRS INC,12560,9220,3.65M,2.68M,+276%,0.07%
34959E109,FTNT,FORTINET INC,49858,17407,7.66M,2.67M,+53.6%,0.14%
04010E109,AGX,ARGAN INC,3310,3310,2.64M,2.64M,NEW,0.05%
62955J103,NOV,NOV INC,158388,138310,2.94M,2.57M,+688.9%,0.06%
758849103,REG,REGENCY CTRS CORP,55771,32106,4.45M,2.56M,+135.7%,0.08%
958102105,WDC,WESTERN DIGITAL CORP,4826,4000,3.08M,2.55M,+484.3%,0.06%
829933100,SIRI,SIRIUSXM HOLDINGS INC,85903,85903,2.54M,2.54M,NEW,0.05%
21871X109,CRBG,COREBRIDGE FINL INC,143899,87719,4.12M,2.51M,+156.1%,0.08%
12572Q105,CME,CME GROUP INC,71099,11099,15.7M,2.45M,+18.5%,0.29%
983793100,XPO,XPO INC,11848,11848,2.43M,2.43M,NEW,0.05%
516544103,LNTH,LANTHEUS HLDGS INC,21854,21854,2.42M,2.42M,NEW,0.05%
192446102,CTSH,COGNIZANT TECHNOLOGY SOLUTIO,90079,61570,3.49M,2.38M,+216%,0.07%
913903100,UHS,UNIVERSAL HLTH SVCS INC,20792,15998,3.09M,2.38M,+333.7%,0.06%
654106103,NKE,NIKE INC,62160,57660,2.55M,2.37M,+1281.3%,0.05%
384109104,GGG,GRACO INC,41544,30489,3.14M,2.31M,+275.8%,0.06%
706915105,PENG,PENGUIN SOLUTIONS INC,30310,30310,2.3M,2.3M,NEW,0.04%
100557107,SAM,BOSTON BEER INC,12900,12900,2.28M,2.28M,NEW,0.04%
18467V109,YOU,CLEAR SECURE INC,46069,39705,2.57M,2.21M,+623.9%,0.05%
650111107,NYT,NEW YORK TIMES CO MTN BE,31551,31551,2.21M,2.21M,NEW,0.04%
294429105,EFX,EQUIFAX INC,20600,13754,3.27M,2.18M,+200.9%,0.06%
922475108,VEEV,VEEVA SYS INC,12259,12259,2.18M,2.18M,NEW,0.04%
526057104,LEN,LENNAR CORP,69598,24009,6.3M,2.17M,+52.7%,0.12%
707569109,PENN,PENN ENTERTAINMENT INC,101613,101613,2.17M,2.17M,NEW,0.04%
489170100,KMT,KENNAMETAL INC,61902,61902,2.17M,2.17M,NEW,0.04%
191216100,KO,COCA COLA CO,26664,26664,2.17M,2.17M,NEW,0.04%
78709Y105,SAIA,SAIA INC,5727,5052,2.41M,2.13M,+748.4%,0.05%
778296103,ROST,ROSS STORES INC,11332,9911,2.41M,2.11M,+697.5%,0.05%
515098101,LSTR,LANDSTAR SYS INC,10183,10183,2.11M,2.11M,NEW,0.04%
23918K108,DVA,DAVITA INC,9243,9243,2.06M,2.06M,NEW,0.04%
98138H101,WDAY,WORKDAY INC,21208,16690,2.6M,2.04M,+369.4%,0.05%
537008104,LFUS,LITTELFUSE INC,4474,4474,2.04M,2.04M,NEW,0.04%
872590104,TMUS,T-MOBILE US INC,20492,12132,3.44M,2.03M,+145.1%,0.06%
86765Q106,SUNC,SUNOCOCORP LLC,30040,30040,2.03M,2.03M,NEW,0.04%
219350105,GLW,CORNING INC,7894,7894,2.02M,2.02M,NEW,0.04%
63938C108,NAVI,NAVIENT CORPORATION,459127,236731,3.91M,2.01M,+106.4%,0.07%
29605J106,ESAB,ESAB CORPORATION,35124,20386,3.46M,2.01M,+138.3%,0.07%
26614N201,DD,DUPONT DE NEMOURS INC,14728,14728,2M,2M,NEW,0.04%
504922105,LH,LABCORP HOLDINGS INC,11892,7047,3.33M,1.97M,+145.4%,0.06%
407497106,HLNE,HAMILTON LANE INC,24560,24560,1.94M,1.94M,NEW,0.04%
783549108,R,RYDER SYS INC,14173,7284,3.74M,1.92M,+105.7%,0.07%
26622P107,DOCS,DOXIMITY INC,170086,92436,3.53M,1.92M,+119%,0.07%
477143101,JBLU,JETBLUE AIRWAYS CORP,331817,331817,1.9M,1.9M,NEW,0.04%
550241103,LUMN,LUMEN TECHNOLOGIES INC,246941,246941,1.9M,1.9M,NEW,0.04%
807066105,SCHL,SCHOLASTIC CORP,80528,40449,3.7M,1.86M,+100.9%,0.07%
16119P108,CHTR,CHARTER COMMUNICATIONS INC,14063,13007,2M,1.85M,+1231.7%,0.04%
084670702,BRK.B,BERKSHIRE HATHAWAY INC DEL,4169,3676,2.09M,1.84M,+745.6%,0.04%
00508Y102,AYI,ACUITY INC,5774,4867,2.17M,1.83M,+536.6%,0.04%
70450Y103,PYPL,PAYPAL HLDGS INC,109355,41691,4.72M,1.8M,+61.6%,0.09%
398433102,GFF,GRIFFON CORP,18257,18257,1.78M,1.78M,NEW,0.03%
80689H102,SNDR,SCHNEIDER NATIONAL INC,64729,48619,2.36M,1.78M,+301.8%,0.04%
302635206,FSK,FS KKR CAP CORP,654147,165488,6.87M,1.74M,+33.9%,0.13%
04626A103,ALAB,ASTERA LABS INC,3554,3554,1.72M,1.72M,NEW,0.03%
681116109,OLLI,OLLIES BARGAIN OUTLET HLDGS,28497,22317,2.19M,1.72M,+361.1%,0.04%
40131M109,GH,GUARDANT HEALTH INC,20127,11128,3.02M,1.67M,+123.7%,0.06%
22160N109,CSGP,COSTAR GROUP INC,142518,58570,4.04M,1.66M,+69.8%,0.08%
723484101,PNW,PINNACLE WEST CAP CORP,17744,15430,1.9M,1.65M,+666.8%,0.04%
885160101,THO,THOR INDS INC,31693,21941,2.38M,1.65M,+225%,0.04%
91913Y100,VLO,VALERO ENERGY CORP,6312,6312,1.64M,1.64M,NEW,0.03%
141788109,CARG,CARGURUS INC,48187,48187,1.64M,1.64M,NEW,0.03%
29977A105,EVR,EVERCORE INC,4728,4728,1.61M,1.61M,NEW,0.03%
30212P303,EXPE,EXPEDIA GROUP INC,9456,6297,2.42M,1.61M,+199.3%,0.05%
595017104,MCHP,MICROCHIP TECHNOLOGY INC.,17568,17568,1.6M,1.6M,NEW,0.03%
29452E101,EQH,EQUITABLE HLDGS INC,35692,35692,1.57M,1.57M,NEW,0.03%
773903109,ROK,ROCKWELL AUTOMATION INC,7828,3090,3.88M,1.53M,+65.2%,0.07%
020002101,ALL,ALLSTATE CORP,6401,6401,1.52M,1.52M,NEW,0.03%
30226D106,EXTR,EXTREME NETWORKS INC,46848,46848,1.52M,1.52M,NEW,0.03%
71844V201,PECO,PHILLIPS EDISON & CO INC,79001,35189,3.29M,1.46M,+80.3%,0.06%
700517105,PK,PARK HOTELS & RESORTS INC,416250,102345,5.93M,1.46M,+32.6%,0.11%
16359R103,CHE,CHEMED CORP NEW,5601,3109,2.61M,1.45M,+124.8%,0.05%
642045108,AESI,ATLAS ENERGY SOLUTIONS INC,87173,87173,1.45M,1.45M,NEW,0.03%
52603A208,LC,HAPPEN INC,68706,68706,1.42M,1.42M,NEW,0.03%
24665A103,DK,DELEK US HLDGS INC NEW,66403,27765,3.37M,1.41M,+71.9%,0.06%
052769106,ADSK,AUTODESK INC,11637,7115,2.26M,1.38M,+157.3%,0.04%
03676C100,ATEX,ANTERIX INC,13432,13432,1.38M,1.38M,NEW,0.03%
69370C100,PTC,PTC INC,18051,12047,2.05M,1.37M,+200.6%,0.04%
26441C204,DUK,DUKE ENERGY CORP NEW,13660,10786,1.73M,1.37M,+375.3%,0.03%
64110D104,NTAP,NETAPP INC,10810,8717,1.67M,1.35M,+416.5%,0.03%
90138F102,TWLO,TWILIO INC,9715,6486,2M,1.34M,+200.9%,0.04%
03937C105,ARCB,ARCBEST CORP,9261,9261,1.33M,1.33M,NEW,0.02%
513847103,MZTI,MARZETTI COMPANY,20481,11565,2.34M,1.32M,+129.7%,0.04%
824348106,SHW,SHERWIN WILLIAMS CO,3789,3789,1.3M,1.3M,NEW,0.02%
437076102,HD,HOME DEPOT INC,4919,3671,1.73M,1.29M,+294.2%,0.03%
49803T300,KRG,KITE REALTY GROUP TRUST,105449,45302,2.99M,1.29M,+75.3%,0.06%
874039100,TSM,TAIWAN SEMICONDUCTOR MANUFAC,6940,2690,3.31M,1.28M,+63.3%,0.06%
59156R108,MET,METLIFE INC,39615,15177,3.35M,1.28M,+62.1%,0.06%
775133101,ROG,ROGERS CORP,7824,7824,1.28M,1.28M,NEW,0.02%
19239V302,CCOI,COGENT COMM HOLDINGS INC,145106,92227,2.01M,1.28M,+174.4%,0.04%
98980F104,GTM,ZOOMINFO TECHNOLOGIES INC,436608,436608,1.28M,1.28M,NEW,0.02%
20337X109,VISN,VISTANCE NETWORKS INC,100036,100036,1.28M,1.28M,NEW,0.02%
359664109,FLGT,FULGENT GENETICS INC,62069,62069,1.27M,1.27M,NEW,0.02%
92826C839,V,VISA INC,3708,3708,1.27M,1.27M,NEW,0.02%
457187102,INGR,INGREDION INC,38407,13326,3.64M,1.26M,+53.1%,0.07%
337738108,FISV,FISERV INC,74916,25563,3.67M,1.25M,+51.8%,0.07%
053332102,AZO,AUTOZONE INC,390,390,1.25M,1.25M,NEW,0.02%
57060D108,MKTX,MARKETAXESS HLDGS INC,10884,10884,1.24M,1.24M,NEW,0.02%
894164102,TNL,TRAVEL PLUS LEISURE CO,16055,16055,1.23M,1.23M,NEW,0.02%
444859102,HUM,HUMANA INC,8720,3074,3.46M,1.22M,+54.4%,0.07%
278865100,ECL,ECOLAB INC,7959,4358,2.22M,1.21M,+121%,0.04%
985817105,YELP,YELP INC,49442,49442,1.21M,1.21M,NEW,0.02%
74965L101,RLJ,RLJ LODGING TR,102083,102083,1.21M,1.21M,NEW,0.02%
225310101,CACC,CREDIT ACCEP CORP MICH,1899,1899,1.21M,1.21M,NEW,0.02%
925815102,VICR,VICOR CORP,3159,3159,1.2M,1.2M,NEW,0.02%
866082100,INN,SUMMIT HOTEL PPTYS,168830,168830,1.18M,1.18M,NEW,0.02%
70432V102,PAYC,PAYCOM SOFTWARE INC,30416,9259,3.82M,1.16M,+43.8%,0.07%
422347104,HTLD,HEARTLAND EXPRESS INC,75514,75514,1.15M,1.15M,NEW,0.02%
488401100,KMPR,KEMPER CORP,188339,42162,5.08M,1.14M,+28.8%,0.1%
78463M107,SPSC,SPS COMM INC,74290,18702,4.25M,1.07M,+33.6%,0.08%
74348T102,PSEC,PROSPECT CAP CORP,592554,459031,1.37M,1.06M,+343.8%,0.03%
91688F104,UPWK,UPWORK INC,126729,126729,1.06M,1.06M,NEW,0.02%
92922P106,WTI,W & T OFFSHORE INC,335185,335185,1.06M,1.06M,NEW,0.02%
53815P108,RAMP,LIVERAMP HLDGS INC,27806,27806,1.05M,1.05M,NEW,0.02%
25400W102,APPS,DIGITAL TURBINE INC,79833,79833,1.03M,1.03M,NEW,0.02%
00766T100,ACM,AECOM,93841,14611,6.55M,1.02M,+18.4%,0.12%
488445206,ZVRA,ZEVRA THERAPEUTICS INC,70048,70048,1M,1M,NEW,0.02%
53228F101,LFST,LIFESTANCE HEALTH GROUP INC,93254,93254,998.75K,998.75K,NEW,0.02%
89832Q109,TFC,TRUIST FINL CORP,58418,20002,2.91M,996.5K,+52.1%,0.05%
532275104,LWLG,LIGHTWAVE LOGIC INC,103074,103074,975.08K,975.08K,NEW,0.02%
74982T103,RXO,RXO INC,35130,35130,969.24K,969.24K,NEW,0.02%
011659109,ALK,ALASKA AIR GROUP INC,18242,18242,952.23K,952.23K,NEW,0.02%
77543R102,ROKU,ROKU INC,6776,6776,936.04K,936.04K,NEW,0.02%
366651107,IT,GARTNER INC,22873,7037,2.96M,912.14K,+44.4%,0.06%
705573103,PEGA,PEGASYSTEMS INC,30332,30332,909.05K,909.05K,NEW,0.02%
094235108,BLMN,BLOOMIN BRANDS INC,97076,97076,887.27K,887.27K,NEW,0.02%
928254101,VIRT,VIRTU FINL INC,14891,14891,887.06K,887.06K,NEW,0.02%
077347300,BELFB,BEL FUSE INC,7805,2655,2.6M,884.22K,+51.6%,0.05%
65249B109,NWSA,NEWS CORP NEW,121308,35286,3.01M,876.15K,+41%,0.06%
077454106,BDC,BELDEN INC,17686,7282,2.12M,873.18K,+70%,0.04%
83418M103,SEI,SOLARIS ENERGY INFRAS INC,10813,10813,870.01K,870.01K,NEW,0.02%
955306105,WST,WEST PHARMACEUTICAL SVSC INC,3866,2409,1.39M,864.83K,+165.3%,0.03%
02005N100,ALLY,ALLY FINL INC,18820,18820,864.78K,864.78K,NEW,0.02%
576323109,MTZ,MASTEC INC,2078,2078,864.57K,864.57K,NEW,0.02%
637417106,NNN,NNN REIT INC,72637,18570,3.38M,864.06K,+34.3%,0.06%
883556102,TMO,THERMO FISHER SCIENTIFIC INC,1722,1722,863.34K,863.34K,NEW,0.02%
44951W106,IESC,IES HOLDINGS INC,1174,1174,862.49K,862.49K,NEW,0.02%
22041X102,CRSR,CORSAIR GAMING INC,88628,88628,857.03K,857.03K,NEW,0.02%
114340102,AZTA,AZENTA INC,206465,33465,5.27M,854.03K,+19.3%,0.1%
37611X209,DNA,GINKGO BIOWORKS HOLDINGS INC,154647,85869,1.53M,850.96K,+124.8%,0.03%
74758T303,QLYS,QUALYS INC,20684,6171,2.84M,848.45K,+42.5%,0.05%
859241101,STRL,STERLING INFRASTRUCTURE INC,3610,1010,3.03M,847.75K,+38.8%,0.06%
443573100,HUBS,HUBSPOT INC,4618,4618,842.83K,842.83K,NEW,0.02%
12510Q100,CCC,CCC INTELLIGENT SOLUTIONS HL,161364,161364,832.64K,832.64K,NEW,0.02%
32055Y201,FIBK,FIRST INTST BANCSYSTEM INC,21496,21496,828.89K,828.89K,NEW,0.02%
666807102,NOC,NORTHROP GRUMMAN CORP,1582,1582,805.73K,805.73K,NEW,0.02%
260557103,DOW,DOW HLDGS INC,33683,28453,921.57K,778.47K,+544%,0.02%
963320106,WHR,WHIRLPOOL CORP,19521,19521,769.52K,769.52K,NEW,0.01%
19247G107,COHR,COHERENT CORP,7477,1926,2.95M,759.75K,+34.7%,0.06%
831865209,AOS,SMITH A O CORP,12105,12105,759.23K,759.23K,NEW,0.01%
43940T109,HOPE,HOPE BANCORP INC,55475,55475,758.9K,758.9K,NEW,0.01%
038169207,APLD,APPLIED DIGITAL CORP,20252,20252,755.4K,755.4K,NEW,0.01%
042068205,ARM,ARM HOLDINGS PLC,2122,2122,752.4K,752.4K,NEW,0.01%
87266M107,TRTX,TPG RE FIN TR INC,89418,89418,748.43K,748.43K,NEW,0.01%
09073M104,TECH,BIO-TECHNE CORP,10296,10296,727.41K,727.41K,NEW,0.01%
25525P107,DHC,DIVERSIFIED HEALTHCARE TR,227477,77365,2.12M,719.49K,+51.5%,0.04%
50189K103,LCII,LCI INDS,6700,6700,709.4K,709.4K,NEW,0.01%
872540109,TJX,TJX COS INC NEW,9568,4674,1.45M,708.11K,+95.5%,0.03%
482480100,KLAC,KLA CORP,3199,2343,965.17K,706.91K,+273.7%,0.02%
478160104,JNJ,JOHNSON & JOHNSON,2780,2780,706.04K,706.04K,NEW,0.01%
56600D107,MRVI,MARAVAI LIFESCIENCES HLDGS I,112479,112479,701.87K,701.87K,NEW,0.01%
406216101,HAL,HALLIBURTON CO,20485,20485,695.47K,695.47K,NEW,0.01%
05988J103,BAND,BANDWIDTH INC,10730,10730,679.21K,679.21K,NEW,0.01%
149150104,CATY,CATHAY GEN BANCORP,16224,10750,1.01M,666.39K,+196.4%,0.02%
90278Q108,UFPI,UFP INDUSTRIES INC,9516,7273,863.48K,659.95K,+324.3%,0.02%
443628102,HBM,HUDBAY MINERALS INC,27934,27934,659.52K,659.52K,NEW,0.01%
92204A207,VDC,VANGUARD WORLD FD,2907,2907,655.5K,655.5K,NEW,0.01%
016255101,ALGN,ALIGN TECHNOLOGY INC,9148,3877,1.54M,653.89K,+73.6%,0.03%
410120109,HWC,HANCOCK WHITNEY CORPORATION,8630,8630,644.83K,644.83K,NEW,0.01%
09257W100,BXMT,BLACKSTONE MORTGAGE TRUST IN,37669,37669,638.49K,638.49K,NEW,0.01%
82900L102,SMPL,SIMPLY GOOD FOODS CO,141965,48040,1.89M,637.97K,+51.1%,0.04%
931142103,WMT,WALMART INC,5552,5552,628.82K,628.82K,NEW,0.01%
68404L201,OPCH,OPTION CARE HEALTH INC,29861,29861,626.18K,626.18K,NEW,0.01%
675234108,OCFC,OCEANFIRST FINL CORP,47165,32034,921.13K,625.62K,+211.7%,0.02%
13462K109,CWH,CAMPING WORLD HLDGS INC,81937,81937,625.18K,625.18K,NEW,0.01%
343412102,FLR,FLUOR CORP,40852,11819,2.14M,619.2K,+40.7%,0.04%
267475101,DY,DYCOM INDS INC,6811,1214,3.44M,613.79K,+21.7%,0.06%
626717102,MUR,MURPHY OIL CORP,18654,18654,607.37K,607.37K,NEW,0.01%
44107P104,HST,HOST HOTELS & RESORTS INC,25554,25554,605.88K,605.88K,NEW,0.01%
62886E108,VYX,NCR VOYIX CORPORATION,73832,73832,603.21K,603.21K,NEW,0.01%
00486H105,ADTN,ADTRAN HOLDINGS INC,67169,42672,933.65K,593.14K,+174.2%,0.02%
679295105,OKTA,OKTA INC,4307,4307,587.69K,587.69K,NEW,0.01%
81369Y803,XLK,SELECT SECTOR SPDR TR,3058,3058,582.61K,582.61K,NEW,0.01%
64361Q101,VNOM,VIPER ENERGY INC,13588,13588,576.13K,576.13K,NEW,0.01%
16934Q802,CIM,CHIMERA INVT CORP,113055,42987,1.51M,573.45K,+61.4%,0.03%
457030104,IMKTA,INGLES MKTS INC,6426,6426,569.22K,569.22K,NEW,0.01%
524660107,LEG,LEGGETT & PLATT INC,48248,48248,564.98K,564.98K,NEW,0.01%
69047Q102,OVV,OVINTIV INC,10668,10668,561.67K,561.67K,NEW,0.01%
609839105,MPWR,MONOLITHIC PWR SYS INC,400,400,552.94K,552.94K,NEW,0.01%
29362U104,ENTG,ENTEGRIS INC,3052,3052,548.93K,548.93K,NEW,0.01%
695127100,PCRX,PACIRA BIOSCIENCES INC,56917,21604,1.44M,548.09K,+61.2%,0.03%
64082B102,NRDS,NERDWALLET INC,59147,59147,547.11K,547.11K,NEW,0.01%
00857U206,AGL,AGILON HEALTH INC,5100,5100,546.62K,546.62K,NEW,0.01%
12621E103,CNO,CNO FINL GROUP INC,36266,10416,1.85M,531.01K,+40.3%,0.03%
70509V100,PEB,PEBBLEBROOK HOTEL TR,27090,27090,525.82K,525.82K,NEW,<.01%
861012102,STM,STMICROELECTRONICS N V,7000,7000,524.23K,524.23K,NEW,<.01%
64828T201,RITM,RITHM CAPITAL CORP,468732,55528,4.4M,521.41K,+13.4%,0.08%
00288U106,ABCL,ABCELLERA BIOLOGICS INC,66378,66378,521.07K,521.07K,NEW,<.01%
82489W107,SHLS,SHOALS TECHNOLOGIES GROUP IN,169532,51395,1.68M,508.81K,+43.5%,0.03%
04247X102,AWI,ARMSTRONG WORLD INDS INC NEW,3162,3162,507.25K,507.25K,NEW,<.01%
457669307,INSM,INSMED INC,4726,4726,503.89K,503.89K,NEW,<.01%
902252105,TYL,TYLER TECHNOLOGIES INC,16608,1717,4.86M,502.15K,+11.5%,0.09%
91529Y106,UNM,UNUM GROUP,33317,5550,2.98M,496.17K,+20%,0.06%
049560105,ATO,ATMOS ENERGY CORP,2867,2867,493.9K,493.9K,NEW,<.01%
01748X102,ALGT,ALLEGIANT TRAVEL CO,4137,4137,486.51K,486.51K,NEW,<.01%
947890109,WBS,WEBSTER FINL CORP,687006,6331,52.5M,483.82K,+0.9%,0.99%
15687V109,CERT,CERTARA INC,73586,73586,481.99K,481.99K,NEW,<.01%
42226A107,HQY,HEALTHEQUITY INC,5321,5321,480.59K,480.59K,NEW,<.01%
302492103,FLYW,FLYWIRE CORPORATION,27207,27207,478.03K,478.03K,NEW,<.01%
670346105,NUE,NUCOR CORP,2144,2144,477.58K,477.58K,NEW,<.01%
127387108,CDNS,CADENCE DESIGN SYSTEM INC,1271,1271,477.03K,477.03K,NEW,<.01%
534187109,LNC,LINCOLN NATL CORP IND,56112,13416,1.98M,474.26K,+31.4%,0.04%
49446R109,KIM,KIMCO REALTY CORP,139658,18311,3.54M,464.18K,+15.1%,0.07%
667746101,NWPX,NWPX INFRASTRUCTURE INC,3089,3089,463.17K,463.17K,NEW,<.01%
55272X607,MFA,MFA FINL INC,217370,47732,2.11M,462.52K,+28.1%,0.04%
854502101,SWK,STANLEY BLACK & DECKER INC,4900,4900,461.19K,461.19K,NEW,<.01%
