CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
231561101,CW,Curtiss-Wright Corp,25436,1563,19.27M,1.18M,+6.5%,0.04%
493267108,KEY,KeyCorp,539519,50300,12.44M,1.16M,+10.3%,0.02%
G6683N103,NU,NU Holdings Ltd/Cayman Islands,5401876,83814,72.17M,1.12M,+1.6%,0.14%
92939U106,WEC,WEC Energy Group Inc,15721,9462,1.84M,1.1M,+151.2%,<.01%
934423104,WBD,Warner Bros Discovery Inc,1206234,39100,32.16M,1.04M,+3.4%,0.06%
59156R108,MET,MetLife Inc,374600,12129,31.69M,1.03M,+3.3%,0.06%
026874784,AIG,American International Group Inc,345819,13500,25.77M,1.01M,+4.1%,0.05%
237194105,DRI,Darden Restaurants Inc,69140,4800,14.24M,988.85K,+7.5%,0.03%
169656105,CMG,Chipotle Mexican Grill Inc,749218,28842,25.47M,980.63K,+4%,0.05%
771049103,RBLX,ROBLOX Corp,300725,17900,16.35M,973.4K,+6.3%,0.03%
579780206,MKC,McCormick & Co Inc/MD,182736,19200,9.21M,968.06K,+11.7%,0.02%
12572Q105,CME,CME Group Inc,228156,4320,50.38M,953.99K,+1.9%,0.1%
457669307,INSM,Insmed Inc,119820,8762,12.78M,934.2K,+7.9%,0.03%
14149Y108,CAH,Cardinal Health Inc,152022,3816,36.11M,906.53K,+2.6%,0.07%
315616102,FFIV,F5 Inc,67162,2124,27.94M,883.5K,+3.3%,0.06%
749685103,RPM,RPM International Inc,181054,7900,20.12M,878.09K,+4.6%,0.04%
30231G102,XOM,Exxon Mobil Corp,83109,6100,11.36M,833.99K,+7.9%,0.02%
316773100,FITB,Fifth Third Bancorp,421074,14600,23.74M,823K,+3.6%,0.05%
758849103,REG,Regency Centers Corp,238112,10200,18.99M,813.35K,+4.5%,0.04%
74144T108,TROW,T Rowe Price Group Inc,128704,7100,14.63M,807.2K,+5.8%,0.03%
98419M100,XYL,Xylem Inc/NY,284486,6800,33.63M,803.83K,+2.4%,0.07%
72348N109,PNFP,Pinnacle Financial Partners Inc,43100,7898,4.35M,796.75K,+22.4%,<.01%
95040Q104,WELL,Welltower Inc,417137,3500,94.68M,794.4K,+0.8%,0.19%
26875P101,EOG,EOG Resources Inc,33417,6121,4.34M,794.08K,+22.4%,<.01%
N6596X109,NXPI,NXP Semiconductors NV,122147,2762,34.33M,776.2K,+2.3%,0.07%
92343E102,VRSN,VeriSign Inc,64628,3082,16.26M,775.31K,+5%,0.03%
879360105,TDY,Teledyne Technologies Inc,37057,1117,24.71M,744.93K,+3.1%,0.05%
297178105,ESS,Essex Property Trust Inc,47256,2488,13.78M,725.48K,+5.6%,0.03%
31620M106,FIS,Fidelity National Information Services Inc,300840,18500,11.7M,719.28K,+6.6%,0.02%
91307C102,UTHR,United Therapeutics Corp,18349,1320,9.94M,715.22K,+7.8%,0.02%
679295105,OKTA,Okta Inc,87030,5200,11.88M,709.54K,+6.4%,0.02%
74340W103,PLD,Prologis Inc,669946,5160,90.76M,699.03K,+0.8%,0.18%
75734B100,RDDT,Reddit Inc,53400,4000,9.27M,694.32K,+8.1%,0.02%
058498106,BALL,Ball Corp,126425,11100,7.89M,692.64K,+9.6%,0.02%
74251V102,PFG,Principal Financial Group Inc,126107,6300,13.59M,679.01K,+5.3%,0.03%
881624209,TEVA,Teva Pharmaceutical Industries Ltd,304539,19600,10.32M,664.05K,+6.9%,0.02%
18915M107,NET,Cloudflare Inc,169839,2600,41.66M,637.73K,+1.6%,0.08%
256746108,DLTR,Dollar Tree Inc,96522,5100,11.67M,616.85K,+5.6%,0.02%
H2927K103,AMRZ,Amrize Ltd,124400,11500,6.63M,612.95K,+10.2%,0.01%
09290D101,BLK,Blackrock Inc,81576,637,78.44M,612.51K,+0.8%,0.16%
478160104,JNJ,Johnson & Johnson,2075218,2382,527.04M,604.96K,+0.1%,1.1%
363576109,AJG,GALLAGHER ARTHUR J & CO,153637,2600,35.27M,596.88K,+1.7%,0.07%
98980L101,ZM,Zoom Communications Inc,142677,6894,12.31M,595.02K,+5.1%,0.02%
G2519Y108,BAP,Credicorp Ltd,33231,1520,12.95M,592.16K,+4.8%,0.03%
460146103,IP,International Paper Co,247477,15400,9.43M,586.74K,+6.6%,0.02%
05464C101,AXON,Axon Enterprise Inc,57710,1040,32.35M,583.03K,+1.8%,0.06%
833034101,SNA,Snap-on Inc,41128,1429,16.55M,575.03K,+3.6%,0.03%
35969L108,YMM,Full Truck Alliance Co Ltd,70000,70000,568.4K,568.4K,NEW,<.01%
842587107,SO,Southern Co/The,38863,5900,3.72M,564.69K,+17.9%,<.01%
G06973112,AUGO,Aura Minerals Inc,8900,8900,560.25K,560.25K,NEW,<.01%
87165B103,SYF,Synchrony Financial,215617,7300,16.4M,555.17K,+3.5%,0.03%
45337C102,INCY,Incyte Corp,81862,4777,9.28M,541.52K,+6.2%,0.02%
910047109,UAL,United Airlines Holdings Inc,6300,3900,856.74K,530.36K,+162.5%,<.01%
81730H109,S,SentinelOne Inc,31638,31138,536.9K,528.41K,+6227.6%,<.01%
35137L204,FOX,Fox Corp,345515,11076,16.18M,518.8K,+3.3%,0.03%
770700102,HOOD,Robinhood Markets Inc,279952,4789,28.07M,480.24K,+1.7%,0.06%
336433107,FSLR,First Solar Inc,92572,2000,21.84M,471.92K,+2.2%,0.04%
049560105,ATO,Atmos Energy Corp,17705,2700,3.05M,465.13K,+18%,<.01%
955306105,WST,West Pharmaceutical Services Inc,32429,1181,11.64M,423.98K,+3.8%,0.02%
74624M102,P,Everpure Inc,169506,5241,13.36M,412.94K,+3.2%,0.03%
049468101,TEAM,Atlassian Corp,94728,5300,7.37M,412.29K,+5.9%,0.01%
00827B106,AFRM,Affirm Holdings Inc,115200,5000,9.39M,407.75K,+4.5%,0.02%
942622200,WSO,Watsco Inc,17362,965,7.24M,402.14K,+5.9%,0.01%
69331C108,PCG,PG&E Corp,1725476,23200,29.02M,390.22K,+1.4%,0.06%
75886F107,REGN,Regeneron Pharmaceuticals Inc,107830,610,67.24M,380.36K,+0.6%,0.13%
87612G101,TRGP,Targa Resources Corp,18806,1400,5.04M,375.4K,+8%,0.01%
679580100,ODFL,Old Dominion Freight Line Inc,85171,1700,18.45M,368.22K,+2%,0.04%
122017106,BURL,Burlington Stores Inc,30510,1160,9.67M,367.49K,+4%,0.02%
29444U700,EQIX,Equinix Inc,92279,330,96.19M,343.99K,+0.4%,0.19%
26441C204,DUK,Duke Energy Corp,12087,2700,1.53M,341.77K,+28.8%,<.01%
204448104,BVN,Cia de Minas Buenaventura SAA,144332,11532,4.23M,337.77K,+8.7%,<.01%
166764100,CVX,Chevron Corp,72097,2009,11.95M,333.01K,+2.9%,0.02%
G0250X149,AMCR,Amcor PLC,335268,7620,14.53M,330.33K,+2.3%,0.03%
216648501,COO,Cooper Cos Inc/The,98694,4396,7.08M,315.24K,+4.7%,0.01%
302081104,EXLS,ExlService Holdings Inc,12118,12018,313.37K,310.79K,+12018%,<.01%
98956P102,ZBH,Zimmer Biomet Holdings Inc,132217,3600,11.38M,309.92K,+2.8%,0.02%
25746U109,D,Dominion Energy Inc,31100,4400,2.12M,300.48K,+16.5%,<.01%
V7780T103,RCL,Royal Caribbean Cruises Ltd,134709,920,42.77M,292.13K,+0.7%,0.09%
485924104,KRMN,Karman Holdings Inc,5764,5764,287.74K,287.74K,NEW,<.01%
7591EP100,RF,Regions Financial Corp,503169,9500,15.2M,286.9K,+1.9%,0.03%
55261F104,MTB,M&T Bank Corp,145720,1200,34.68M,285.61K,+0.8%,0.07%
036752103,ELV,Elevance Health Inc,122658,734,47.44M,283.86K,+0.6%,0.09%
89400J107,TRU,TransUnion,59387,3900,4.28M,281.35K,+7%,<.01%
375916103,GIL,GILDAN ACTIVEWEAR INC,9921,5350,509.55K,274.78K,+117%,<.01%
125896100,CMS,CMS Energy Corp,20000,3500,1.53M,267.75K,+21.2%,<.01%
444859102,HUM,Humana Inc,61897,672,24.59M,266.93K,+1.1%,0.05%
98850P109,YUMC,Yum China Holdings Inc,894727,6390,36.57M,261.16K,+0.7%,0.07%
86800U302,SMCI,Super Micro Computer Inc,246973,7986,7.24M,234.23K,+3.3%,0.01%
11133T103,BR,Broadridge Financial Solutions Inc,66567,1700,9.12M,232.81K,+2.6%,0.02%
20825C104,COP,ConocoPhillips,31243,2100,3.25M,218.32K,+7.2%,<.01%
69121K104,OBDC,Blue Owl Capital Corp,589365,19154,6.41M,208.2K,+3.4%,0.01%
52490G102,LEGN,Legend Biotech Corp,8000,7100,231.04K,205.05K,+788.9%,<.01%
92345Y106,VRSK,Verisk Analytics Inc,75821,1120,13.61M,201.07K,+1.5%,0.03%
466313103,JBL,Jabil Inc,58799,520,22.67M,200.45K,+0.9%,0.05%
88025T102,TENB,Tenable Holdings Inc,19865,5253,732.62K,193.73K,+35.9%,<.01%
039483102,ADM,Archer-Daniels-Midland Co,15663,2400,1.2M,183.36K,+18.1%,<.01%
94106B101,WCN,Waste Connections Inc,198036,1100,33.01M,183.36K,+0.6%,0.07%
37940X102,GPN,Global Payments Inc,157679,2500,11.44M,181.4K,+1.6%,0.02%
92338C103,VLTO,Veralto Corp,187877,2013,16.66M,178.51K,+1.1%,0.03%
756109104,O,Realty Income Corp,595627,2860,36.91M,177.21K,+0.5%,0.07%
74758T303,QLYS,Qualys Inc,4804,1287,660.5K,176.95K,+36.6%,<.01%
45784P101,PODD,Insulet Corp,45908,1116,6.99M,169.91K,+2.5%,0.01%
92276F100,VTR,Ventas Inc,246402,1900,21.88M,168.72K,+0.8%,0.04%
025537101,AEP,American Electric Power Co Inc,8610,1212,1.18M,165.81K,+16.4%,<.01%
589378108,MRCY,Mercury Systems Inc,5940,1337,726.64K,163.56K,+29%,<.01%
83406F102,SOFI,SoFi Technologies Inc,557745,9100,10M,163.16K,+1.7%,0.02%
571748102,MRSH,Marsh & McLennan Cos Inc,278772,976,46.46M,162.67K,+0.4%,0.09%
941848103,WAT,Waters Corp,42179,430,15.82M,161.27K,+1%,0.03%
43300A203,HLT,Hilton Worldwide Holdings Inc,135483,485,44.77M,160.27K,+0.4%,0.09%
45167R104,IEX,IDEX Corp,74100,700,16.82M,158.87K,+1%,0.03%
91913Y100,VLO,Valero Energy Corp,13831,600,3.6M,156.26K,+4.5%,<.01%
98389B100,XEL,Xcel Energy Inc,9199,1900,738.68K,152.57K,+26%,<.01%
05605H100,BWXT,BWX Technologies Inc,5891,758,1.15M,147.54K,+14.8%,<.01%
92840M102,VST,Vistra Corp,9300,900,1.48M,142.77K,+10.7%,<.01%
31488V107,FERG,Ferguson Enterprises Inc,105654,600,25.07M,142.4K,+0.6%,0.05%
25278X109,FANG,Diamondback Energy Inc,6305,800,1.11M,140.62K,+14.5%,<.01%
50077B207,KTOS,Kratos Defense & Security Solutions Inc,12044,2652,600.51K,132.23K,+28.2%,<.01%
018802108,LNT,Alliant Energy Corp,6400,1700,488.26K,129.69K,+36.2%,<.01%
56585A102,MPC,Marathon Petroleum Corp,7889,500,2.02M,127.84K,+6.8%,<.01%
44332N106,HTHT,H World Group Ltd,65932,3064,2.75M,127.83K,+4.9%,<.01%
337932107,FE,FirstEnergy Corp,11162,2600,530.64K,123.6K,+30.4%,<.01%
008073108,AVAV,AeroVironment Inc,2648,747,437.11K,123.31K,+39.3%,<.01%
252131107,DXCM,Dexcom Inc,195049,1830,13.14M,123.25K,+0.9%,0.03%
H11356104,BG,Bunge Global SA,7090,1100,756.72K,117.4K,+18.4%,<.01%
16411R208,LNG,Cheniere Energy Inc,20634,480,4.93M,114.72K,+2.4%,<.01%
52661A108,DRS,Leonardo DRS Inc,10015,2586,427.34K,110.34K,+34.8%,<.01%
866674104,SUI,Sun Communities Inc,74003,900,8.87M,107.92K,+1.2%,0.02%
37959E102,GL,Globe Life Inc,600,600,107.21K,107.21K,NEW,<.01%
49456B101,KMI,Kinder Morgan Inc,103984,3300,3.32M,105.5K,+3.3%,<.01%
459506101,IFF,International Flavors & Fragrances Inc,200755,1300,15.9M,102.99K,+0.7%,0.03%
87256C101,TKO,TKO Group Holdings Inc,500,500,100.66K,100.66K,NEW,<.01%
368736104,GNRC,Generac Holdings Inc,421,343,123.27K,100.43K,+439.7%,<.01%
92242T101,VVX,V2X Inc,5067,1321,377.8K,98.49K,+35.3%,<.01%
127190304,CACI,CACI International Inc,1581,212,732.41K,98.21K,+15.5%,<.01%
969457100,WMB,Williams Cos Inc/The,55628,1300,4.14M,96.64K,+2.4%,<.01%
84615Q103,SPCX,SPACE EXPLORATION TECHN CORP,557,557,95.17K,95.17K,NEW,<.01%
G491BT108,IVZ,Invesco Ltd,3700,3200,97.64K,84.45K,+640%,<.01%
14040H105,COF,Capital One Financial Corp,350081,400,70.23M,80.25K,+0.1%,0.14%
233331107,DTE,DTE Energy Co,3875,500,590.43K,76.19K,+14.8%,<.01%
43849R105,HONA,HONEYWELL AEROSPACE INC,318,318,70.3K,70.3K,NEW,<.01%
98980G102,ZS,Zscaler Inc,56314,474,7.95M,66.91K,+0.8%,0.02%
12514G108,CDW,CDW Corp/DE,77809,464,10.94M,65.26K,+0.6%,0.02%
874080104,TAL,TAL Education Group,134247,6800,1.28M,65.08K,+5.3%,<.01%
303250104,FICO,Fair Isaac Corp,12178,54,14.55M,64.52K,+0.4%,0.03%
G3643J108,FLUT,Flutter Entertainment PLC,72023,540,7.36M,55.17K,+0.8%,0.01%
65473P105,NI,NiSource Inc,23178,1000,1.1M,47.55K,+4.5%,<.01%
35671D857,FCX,Freeport-McMoRan Inc,17320,700,1.09M,44.02K,+4.2%,<.01%
452308109,ITW,Illinois Tool Works Inc,157959,140,42.72M,37.87K,+0.1%,0.09%
540424108,L,Loews Corp,13652,300,1.55M,33.96K,+2.2%,<.01%
718546104,PSX,Phillips 66,9939,200,1.68M,33.81K,+2.1%,<.01%
26884L109,EQT,EQT Corp,16516,600,878.16K,31.9K,+3.8%,<.01%
165167735,EXE,Expand Energy Corp,6805,300,620.55K,27.36K,+4.6%,<.01%
23804L103,DDOG,Datadog Inc,167471,100,43.6M,26.04K,+0.1%,0.09%
264147109,DCO,Ducommun Inc,2506,119,464.14K,22.04K,+5%,<.01%
00857U206,AGL,agilon health Inc,200,200,21.44K,21.44K,NEW,<.01%
N20944109,CNH,CNH Industrial NV,46027,1900,516.88K,21.34K,+4.3%,<.01%
538034109,LYV,Live Nation Entertainment Inc,96687,110,17.7M,20.14K,+0.1%,0.04%
808625107,SAIC,Science Applications International Corp,2303,110,254.27K,12.15K,+5%,<.01%
314352105,FDXF,FEDEX FGHT HLDG CO INC,69,69,10.42K,10.42K,NEW,<.01%
688239201,OSK,Oshkosh Corp,1323,63,203.05K,9.67K,+5%,<.01%
48242W106,KBR,KBR Inc,5546,265,191.5K,9.15K,+5%,<.01%
92552V100,VSAT,Viasat Inc,2086,100,187.34K,8.98K,+5%,<.01%
023939101,AMTM,Amentum Holdings Inc,8536,407,176.44K,8.41K,+5%,<.01%
85423L103,SARO,StandardAero Inc,3712,202,111.03K,6.04K,+5.8%,<.01%
724078209,PIPR,Piper Sandler Cos,80,80,5.79K,5.79K,NEW,<.01%
000361105,AIR,AAR Corp,729,34,104.2K,4.86K,+4.9%,<.01%
70202L102,PSN,Parsons Corp,1111,73,58.2K,3.82K,+7%,<.01%
53947R105,LOAR,Loar Holdings Inc,686,44,55.3K,3.55K,+6.9%,<.01%
680665205,OLN,Olin Corp,2400,156,47.57K,3.09K,+7%,<.01%
08975B109,BBAI,BigBear.ai Holdings Inc,5713,371,20.97K,1.36K,+6.9%,<.01%
860630102,SF,Stifel Financial Corp,451,1,31.47K,69.77,+0.2%,<.01%
4525EP200,IMUX,IMMUNIC INC,2,2,31,31,NEW,<.01%
75134P501,METCB,RAMACO RES INC,4,2,34,17,+100%,<.01%
09260U109,BCAT,BLACKROCK CAP ALLOCATION TER,1,1,16,16,NEW,<.01%
38173M102,GBDC,GOLUB CAP BDC INC,1,1,13,13,NEW,<.01%
83413U100,SLRC,SLR INVESTMENT CORP,3,1,37,12.33,+50%,<.01%
67401P405,OCSL,OAKTREE SPECIALTY LENDING,3,1,36,12,+50%,<.01%
14161W303,CDLX,CARDLYTICS INC,2,2,9,9,NEW,<.01%
47714H407,JTAI,JET AI INC,1,1,8,8,NEW,<.01%
486917107,KEEL,KEEL INFRASTRUCTURE CORP,1,1,6,6,NEW,<.01%
690370101,BBBY,BED BATH & BEYOND INC,1,1,6,6,NEW,<.01%
74348T102,PSEC,PROSPECT CAP CORP,7,2,16,4.57,+40%,<.01%
288578107,EARN,ELLINGTON CREDIT COMPANY,4,1,18,4.5,+33.3%,<.01%
019170208,AIFA,ALL IN FUTURETECH ALLIANCE I,2,2,4,4,NEW,<.01%
168913507,CREG,SMART POWERR CORP,2,2,4,4,NEW,<.01%
09259E108,TCPC,BLACKROCK TCP CAPITAL CORP,3,1,10,3.33,+50%,<.01%
06682J605,PARA,BANZAI INTERNATIONAL INC,1,1,3,3,NEW,<.01%
949503205,MEDS,WELLGISTICS HEALTH INC,1,1,3,3,NEW,<.01%
44984F880,IVF,INVO FERTILITY INC.,1,1,2,2,NEW,<.01%
04301G706,ARTL,ARTELO BIOSCIENCES INC,1,1,1,1,NEW,<.01%
73017P508,ELAB,PMGC HLDGS INC,1,1,1,1,NEW,<.01%
98421M114,XRXDW,XEROX HOLDINGS CORP,5,5,1,1,NEW,<.01%
N97284108,NBIS,Nebius Group NV,50493,0,13.94M,0,NO CHANGE,0.03%
G0378L100,AU,Anglogold Ashanti Plc,10200,0,825.08K,0,NO CHANGE,<.01%
M26CNT069,,CyberArk Software Ltd,14446,0,651.51K,0,NO CHANGE,<.01%
636180101,NFG,National Fuel Gas Co,7483,0,577.76K,0,NO CHANGE,<.01%
023608102,AEE,Ameren Corp,2801,0,316.62K,0,NO CHANGE,<.01%
124765108,CAE,CAE INC,12432,0,310.09K,0,NO CHANGE,<.01%
052800109,ALV,AUTOLIV INC,1899,0,220.61K,0,NO CHANGE,<.01%
30034W106,EVRG,Evergy Inc,2500,0,216.07K,0,NO CHANGE,<.01%
723484101,PNW,Pinnacle West Capital Corp,1600,0,171.2K,0,NO CHANGE,<.01%
60770K107,MRNA,Moderna Inc,2351,0,164.64K,0,NO CHANGE,<.01%
063671101,BMO,BANK MONTREAL MEDIUM,913,0,160.76K,0,NO CHANGE,<.01%
82509L107,SHOP,SHOPIFY INC,1325,0,151.02K,0,NO CHANGE,<.01%
064149107,BNS,BANK NOVA SCOTIA B C,1618,0,140.1K,0,NO CHANGE,<.01%
92556V106,VTRS,Viatris Inc,8000,0,127.04K,0,NO CHANGE,<.01%
136375102,CNI,CANADIAN NATL RY CO,837,0,99.51K,0,NO CHANGE,<.01%
03743Q108,APA,APA Corp,3000,0,97.71K,0,NO CHANGE,<.01%
56501R106,MFC,MANULIFE FINL CORP,2298,0,92.85K,0,NO CHANGE,<.01%
05990K106,BANC,Banc of California Inc,4200,0,85.81K,0,NO CHANGE,<.01%
358054104,FRSH,Freshworks Inc,8000,0,80.96K,0,NO CHANGE,<.01%
866796105,SLF,SUN LIFE FINANCIAL INC.,1006,0,78.68K,0,NO CHANGE,<.01%
65249B208,NWS,News Corp,2800,0,78.57K,0,NO CHANGE,<.01%
303075105,FDS,FactSet Research Systems Inc,280,0,64.42K,0,NO CHANGE,<.01%
844741108,LUV,Southwest Airlines Co,1200,0,61.7K,0,NO CHANGE,<.01%
60871R209,TAP,Molson Coors Beverage Co,1400,0,54.54K,0,NO CHANGE,<.01%
71844V201,PECO,Phillips Edison & Co Inc,1300,0,54.11K,0,NO CHANGE,<.01%
012653101,ALB,Albemarle Corp,400,0,54.01K,0,NO CHANGE,<.01%
67077M108,NTR,NUTRIEN LTD,851,0,53.41K,0,NO CHANGE,<.01%
G6700G107,NVT,nVent Electric PLC,300,0,50.88K,0,NO CHANGE,<.01%
518415104,LSCC,Lattice Semiconductor Corp,300,0,45.89K,0,NO CHANGE,<.01%
878742204,TECK,TECK RESOURCES LTD,738,0,43.79K,0,NO CHANGE,<.01%
015271109,ARE,Alexandria Real Estate Equities Inc,800,0,42.28K,0,NO CHANGE,<.01%
761624105,REX,REX American Resources Corp,900,0,40.63K,0,NO CHANGE,<.01%
88023U101,SGI,Somnigroup International Inc,500,0,39.2K,0,NO CHANGE,<.01%
27579R104,EWBC,East West Bancorp Inc,300,0,38.73K,0,NO CHANGE,<.01%
75524B104,RBC,RBC Bearings Inc,60,0,38.64K,0,NO CHANGE,<.01%
00508Y102,AYI,Acuity Inc,80,0,30.13K,0,NO CHANGE,<.01%
011532108,AGI,ALAMOS GOLD INC,916,0,27.67K,0,NO CHANGE,<.01%
83443Q103,SOLS,Solstice Advanced Materials Inc,308,0,27.29K,0,NO CHANGE,<.01%
929089100,VOYA,Voya Financial Inc,300,0,27.16K,0,NO CHANGE,<.01%
G4253H101,JHX,James Hardie Industries PLC,1033,0,27.04K,0,NO CHANGE,<.01%
750917106,RMBS,Rambus Inc,200,0,26.55K,0,NO CHANGE,<.01%
00123Q104,AGNC,AGNC Investment Corp,2400,0,26.16K,0,NO CHANGE,<.01%
801056102,SANM,Sanmina Corp,100,0,25.31K,0,NO CHANGE,<.01%
78709Y105,SAIA,Saia Inc,60,0,25.27K,0,NO CHANGE,<.01%
553530106,MSM,MSC Industrial Direct Co Inc,200,0,23.79K,0,NO CHANGE,<.01%
499049104,KNX,Knight-Swift Transportation Holdings Inc,300,0,23.36K,0,NO CHANGE,<.01%
44812J104,HUT,Hut 8 Corp,200,0,23.09K,0,NO CHANGE,<.01%
02005N100,ALLY,Ally Financial Inc,500,0,22.98K,0,NO CHANGE,<.01%
947890109,WBS,Webster Financial Corp,300,0,22.93K,0,NO CHANGE,<.01%
159864107,CRL,Charles River Laboratories International Inc,100,0,22.68K,0,NO CHANGE,<.01%
71377A103,PFGC,Performance Food Group Co,201,0,22.47K,0,NO CHANGE,<.01%
34354P105,FLS,Flowserve Corp,300,0,22.25K,0,NO CHANGE,<.01%
686688102,ORA,Ormat Technologies Inc,200,0,21.78K,0,NO CHANGE,<.01%
989701107,ZION,Zions Bancorp NA,300,0,20.76K,0,NO CHANGE,<.01%
86765Q106,SUNC,Sunococorp LLC,300,0,20.3K,0,NO CHANGE,<.01%
277432100,EMN,Eastman Chemical Co,300,0,20.09K,0,NO CHANGE,<.01%
428291108,HXL,Hexcel Corp,200,0,20.01K,0,NO CHANGE,<.01%
700517105,PK,Park Hotels & Resorts Inc,1400,0,19.95K,0,NO CHANGE,<.01%
044186104,ASH,Ashland Inc,300,0,19.77K,0,NO CHANGE,<.01%
57667L107,MTCH,Match Group Inc,500,0,19.02K,0,NO CHANGE,<.01%
537008104,LFUS,Littelfuse Inc,40,0,18.21K,0,NO CHANGE,<.01%
680033107,ONB,Old National Bancorp/IN,700,0,18.13K,0,NO CHANGE,<.01%
42806J700,HTZ,Hertz Global Holdings Inc,8000,0,18.12K,0,NO CHANGE,<.01%
320517105,FHN,First Horizon Corp,700,0,17.95K,0,NO CHANGE,<.01%
03852U106,ARMK,Aramark,300,0,17.07K,0,NO CHANGE,<.01%
23282W605,CYTK,Cytokinetics Inc,200,0,17.04K,0,NO CHANGE,<.01%
00187Y100,APG,API Group Corp,400,0,16.94K,0,NO CHANGE,<.01%
04911A107,AUB,Atlantic Union Bankshares Corp,400,0,16.92K,0,NO CHANGE,<.01%
59001A102,MTH,Meritage Homes Corp,200,0,16.77K,0,NO CHANGE,<.01%
76169C100,REXR,Rexford Industrial Realty Inc,500,0,16.75K,0,NO CHANGE,<.01%
74965L101,RLJ,RLJ Lodging Trust,1400,0,16.59K,0,NO CHANGE,<.01%
314211103,FHI,Federated Hermes Inc,300,0,16.57K,0,NO CHANGE,<.01%
029899101,AWR,American States Water Co,200,0,16.53K,0,NO CHANGE,<.01%
418056107,HAS,Hasbro Inc,200,0,16.52K,0,NO CHANGE,<.01%
889478103,TOL,Toll Brothers Inc,100,0,16.48K,0,NO CHANGE,<.01%
957638109,WAL,Western Alliance Bancorp,200,0,16.44K,0,NO CHANGE,<.01%
816850101,SMTC,Semtech Corp,100,0,16.18K,0,NO CHANGE,<.01%
97650W108,WTFC,Wintrust Financial Corp,100,0,16.07K,0,NO CHANGE,<.01%
197236102,COLB,Columbia Banking System Inc,500,0,16.02K,0,NO CHANGE,<.01%
229663109,CUBE,CubeSmart,400,0,15.91K,0,NO CHANGE,<.01%
902788108,UMBF,UMB Financial Corp,110,0,15.7K,0,NO CHANGE,<.01%
37637Q105,GBCI,Glacier Bancorp Inc,300,0,15.47K,0,NO CHANGE,<.01%
045487105,ASB,Associated Banc-Corp,500,0,15.38K,0,NO CHANGE,<.01%
601137102,MRP,Millrose Properties Inc,500,0,15.03K,0,NO CHANGE,<.01%
40131M109,GH,Guardant Health Inc,100,0,15K,0,NO CHANGE,<.01%
10806X102,BBIO,Bridgebio Pharma Inc,200,0,14.9K,0,NO CHANGE,<.01%
603158106,MTX,Minerals Technologies Inc,200,0,14.79K,0,NO CHANGE,<.01%
887389104,TKR,Timken Co/The,100,0,14.53K,0,NO CHANGE,<.01%
039653100,ACA,Arcosa Inc,100,0,14.53K,0,NO CHANGE,<.01%
192422103,CGNX,Cognex Corp,200,0,14.48K,0,NO CHANGE,<.01%
28618M106,ESI,Element Solutions Inc,300,0,14.32K,0,NO CHANGE,<.01%
681936100,OHI,Omega Healthcare Investors Inc,300,0,14.3K,0,NO CHANGE,<.01%
90385V107,UCTT,Ultra Clean Holdings Inc,100,0,14.26K,0,NO CHANGE,<.01%
011642105,ALRM,Alarm.com Holdings Inc,300,0,14.02K,0,NO CHANGE,<.01%
562750109,MANH,Manhattan Associates Inc,100,0,13.93K,0,NO CHANGE,<.01%
44891N208,IAC,People Inc,300,0,13.85K,0,NO CHANGE,<.01%
909907107,UBSI,United Bankshares Inc/WV,300,0,13.75K,0,NO CHANGE,<.01%
759916109,RGEN,Repligen Corp,100,0,13.64K,0,NO CHANGE,<.01%
83088M102,SWKS,Skyworks Solutions Inc,200,0,13.56K,0,NO CHANGE,<.01%
03820C105,AIT,Applied Industrial Technologies Inc,40,0,13.53K,0,NO CHANGE,<.01%
501242101,KLIC,Kulicke & Soffa Industries Inc,100,0,13.38K,0,NO CHANGE,<.01%
78377T107,RHP,Ryman Hospitality Properties Inc,100,0,12.86K,0,NO CHANGE,<.01%
G66721104,NCLH,Norwegian Cruise Line Holdings Ltd,600,0,12.67K,0,NO CHANGE,<.01%
70975L107,PEN,Penumbra Inc,40,0,12.63K,0,NO CHANGE,<.01%
554382101,MAC,Macerich Co/The,500,0,12.6K,0,NO CHANGE,<.01%
49926D109,KN,Knowles Corp,300,0,12.44K,0,NO CHANGE,<.01%
40171V100,GWRE,Guidewire Software Inc,100,0,12.3K,0,NO CHANGE,<.01%
32054K103,FR,First Industrial Realty Trust Inc,200,0,12.26K,0,NO CHANGE,<.01%
68268W103,OMF,OneMain Holdings Inc,200,0,12.19K,0,NO CHANGE,<.01%
74275K108,PCOR,Procore Technologies Inc,300,0,12.19K,0,NO CHANGE,<.01%
14174T107,CTRE,CareTrust REIT Inc,300,0,12.11K,0,NO CHANGE,<.01%
339750101,FND,Floor & Decor Holdings Inc,200,0,11.87K,0,NO CHANGE,<.01%
950810101,WSBC,WesBanco Inc,301,0,11.75K,0,NO CHANGE,<.01%
359694106,FUL,HB Fuller Co,200,0,11.66K,0,NO CHANGE,<.01%
92243G108,PCVX,Vaxcyte Inc,200,0,11.63K,0,NO CHANGE,<.01%
536797103,LAD,Lithia Motors Inc,40,0,11.62K,0,NO CHANGE,<.01%
133131102,CPT,Camden Property Trust,100,0,11.45K,0,NO CHANGE,<.01%
45867G101,IDCC,InterDigital Inc,40,0,11.32K,0,NO CHANGE,<.01%
