CUSIP,Ticker,Company,Shares,Delta_Shares,Value,Delta_Value,Delta,Portfolio%
483007704,KALU,KAISER ALUMINIUM CORPORATION,19600,-14214,3.83M,-2.78M,-42%,<.01%
800422107,JBSS,SANFILIPPO JOHN B & SON INC,152845,-32500,13.14M,-2.79M,-17.5%,0.02%
63945M107,NBBK,NB BANCORP INC,131440,-132466,2.78M,-2.8M,-50.2%,<.01%
78397Q109,SES,SES AI CORPORATION,1678042,-2918210,1.61M,-2.8M,-63.5%,<.01%
46429B671,MCHI,ISHARES TR,0,-50200,0,-2.82M,CLOSE,0%
747619104,NX,QUANEX BLDG PRODS CORP,618708,-152048,11.52M,-2.83M,-19.7%,0.02%
25460G153,DPST,DIREXION SHARES ETF TRUST,0,-29300,0,-2.83M,CLOSE,0%
M5425M103,INMD,INMODE LTD,2391318,-194900,34.96M,-2.85M,-7.5%,0.05%
189054109,CLX,CLOROX CO DEL,0,-27600,0,-2.86M,CLOSE,0%
92538J106,VERX,VERTEX INC,39700,-250800,455.76K,-2.88M,-86.3%,<.01%
157210105,CEVA,CEVA INC,24401,-61102,1.15M,-2.88M,-71.5%,<.01%
69553P100,PD,PAGERDUTY INC,478438,-300400,4.62M,-2.9M,-38.6%,<.01%
74276L105,PRCT,PROCEPT BIOROBOTICS CORP,0,-116166,0,-2.91M,CLOSE,0%
83601L102,SHC,SOTERA HEALTH CO,0,-203078,0,-2.91M,CLOSE,0%
22113B103,CSAN,COSAN S A,2799382,-1011287,8.06M,-2.91M,-26.5%,0.01%
87240R107,TFSL,TFS FINL CORP,2384391,-165100,42.25M,-2.93M,-6.5%,0.06%
70451X104,PAYO,PAYONEER GLOBAL INC,2019100,-413200,14.38M,-2.94M,-17%,0.02%
761624105,REX,REX AMERICAN RES CORP,1458366,-65228,65.85M,-2.95M,-4.3%,0.09%
15743P104,CHA,CHAGEE HLDGS LTD,22700,-247000,272.85K,-2.97M,-91.6%,<.01%
336901103,SRCE,1ST SOURCE CORP,86415,-36399,7.05M,-2.97M,-29.6%,<.01%
G69451105,PAX,PATRIA INVESTMENTS LIMITED,0,-235768,0,-2.97M,CLOSE,0%
915271100,UVSP,UNIVEST FINANCIAL CORPORATIO,515789,-67945,22.57M,-2.97M,-11.6%,0.03%
M6158M104,ITRN,ITURAN LOCATION AND CONTROL,843300,-48900,51.45M,-2.98M,-5.5%,0.07%
25459Y694,FAS,DIREXION SHARES ETF TRUST,0,-25200,0,-2.99M,CLOSE,0%
253651202,DBD,DIEBOLD NIXDORF INC,38600,-35200,3.28M,-2.99M,-47.7%,<.01%
91688F104,UPWK,UPWORK INC,1681020,-359300,14.05M,-3M,-17.6%,0.02%
640268306,NKTR,NEKTAR THERAPEUTICS,0,-41781,0,-3.01M,CLOSE,0%
19247A100,CNS,COHEN & STEERS INC,23612,-39600,1.8M,-3.02M,-62.6%,<.01%
71742Q106,PAHC,PHIBRO ANIMAL HEALTH CORP,480500,-96235,15.09M,-3.02M,-16.7%,0.02%
808524771,FNDX,SCHWAB STRATEGIC TR,0,-109100,0,-3.04M,CLOSE,0%
866683105,SNCY,SUN CTRY AIRLS HLDGS INC,0,-184400,0,-3.05M,CLOSE,0%
98422E103,XERS,XERIS BIOPHARMA HOLDINGS INC,67337,-385523,533.31K,-3.05M,-85.1%,<.01%
637215104,NPK,NATIONAL PRESTO INDS INC,123800,-24500,15.47M,-3.06M,-16.5%,0.02%
46131B704,IVR,INVESCO MORTGAGE CAPITAL INC,288700,-388400,2.28M,-3.07M,-57.4%,<.01%
Y7542C130,STNG,SCORPIO TANKERS INC,1140715,-44500,79.01M,-3.08M,-3.8%,0.11%
900111204,TKC,TURKCELL ILETISIM,1120301,-529406,6.59M,-3.11M,-32.1%,<.01%
18914F103,CLOV,CLOVER HEALTH INVESTMENTS CO,2807441,-594100,14.71M,-3.11M,-17.5%,0.02%
140475203,SNDA,SONIDA SENIOR LIVING INC,58084,-76692,2.37M,-3.13M,-56.9%,<.01%
731068102,PII,POLARIS INC,180000,-45800,12.32M,-3.13M,-20.3%,0.02%
59100U108,CASH,PATHWARD FINANCIAL INC,10000,-36058,870.6K,-3.14M,-78.3%,<.01%
384747101,GRAL,GRAIL INC,9200,-46000,628.08K,-3.14M,-83.3%,<.01%
756109104,O,REALTY INCOME CORP,0,-51444,0,-3.15M,CLOSE,0%
14057J101,CFFN,CAPITOL FED FINL INC,3798497,-370400,32.33M,-3.15M,-8.9%,0.04%
18538R103,CLW,CLEARWATER PAPER CORP,34900,-202215,547.23K,-3.17M,-85.3%,<.01%
300426103,ECG,EVERUS CONSTR GROUP,129200,-19200,21.44M,-3.19M,-12.9%,0.03%
65535H208,NMR,NOMURA HLDGS INC,1949037,-363200,17.11M,-3.19M,-15.7%,0.02%
Y2685T131,GNK,GENCO SHIPPING & TRADING LTD,252818,-129100,6.26M,-3.2M,-33.8%,<.01%
320209109,FFBC,1ST FINL BANCORP,177602,-94716,6.01M,-3.2M,-34.8%,<.01%
389637109,GBTC,GRAYSCALE BITCOIN TRUST ETF,0,-60950,0,-3.22M,CLOSE,0%
40415F101,HDB,HDFC BANK LTD,0,-129300,0,-3.22M,CLOSE,0%
464289438,IWY,ISHARES TR,10160,-11120,2.95M,-3.23M,-52.3%,<.01%
G38327105,GPRK,GEOPARK LTD,2953478,-355553,26.88M,-3.24M,-10.7%,0.04%
200525103,CBSH,COMMERCE BANCSHARES INC,978626,-56100,56.52M,-3.24M,-5.4%,0.08%
533900106,LECO,LINCOLN ELEC HLDGS INC,51298,-12240,13.62M,-3.25M,-19.3%,0.02%
8676EP108,STKL,SUNOPTA INC,0,-501700,0,-3.25M,CLOSE,0%
74736L109,QTWO,Q2 HLDGS INC,146200,-67700,7.03M,-3.26M,-31.7%,<.01%
37253A103,THRM,GENTHERM INC,175982,-95482,6M,-3.26M,-35.2%,<.01%
L67359106,NEXA,NEXA RES S A,612793,-267079,7.5M,-3.27M,-30.4%,0.01%
109696104,BCO,BRINKS CO,93932,-34600,8.88M,-3.27M,-26.9%,0.01%
03168L105,AMRX,AMNEAL PHARMACEUTICALS INC,87487,-189150,1.51M,-3.27M,-68.4%,<.01%
686330101,IX,ORIX CORP,0,-109600,0,-3.29M,CLOSE,0%
38964R203,ETH,GRAYSCALE ETHEREUM STAKING,0,-166494,0,-3.31M,CLOSE,0%
457669307,INSM,INSMED INC,0,-20300,0,-3.32M,CLOSE,0%
199333105,CMCO,COLUMBUS MCKINNON CORP N Y,149209,-220114,2.26M,-3.33M,-59.6%,<.01%
635017106,FIZZ,NATIONAL BEVERAGE CORP,2838997,-106900,88.58M,-3.34M,-3.6%,0.12%
74965L101,RLJ,RLJ LODGING TR,16600,-282632,196.71K,-3.35M,-94.5%,<.01%
M46528101,FRO,FRONTLINE PLC,831538,-96300,28.93M,-3.35M,-10.4%,0.04%
M78673114,PERI,PERION NETWORK LTD,1022509,-346606,9.93M,-3.37M,-25.3%,0.01%
M81873107,RDWR,RADWARE LTD,1277334,-110897,39.42M,-3.42M,-8%,0.05%
87936R205,VIV,TELEFONICA BRASIL SA,1209653,-260247,15.92M,-3.42M,-17.7%,0.02%
358039105,FRPT,FRESHPET INC,0,-58400,0,-3.44M,CLOSE,0%
03762U105,ARI,APOLLO COML REAL ESTATE FIN,0,-327540,0,-3.46M,CLOSE,0%
913456109,UVV,UNIVERSAL CORP VA MTNS BK EN,13479,-66592,703.2K,-3.47M,-83.2%,<.01%
633707104,NBHC,NATIONAL BK HLDGS CORP,715453,-78647,31.79M,-3.49M,-9.9%,0.04%
G4863A108,BRSL,BRIGHTSTAR LOTTERY PLC,0,-274700,0,-3.5M,CLOSE,0%
13321L108,CCJ,CAMECO CORP,650200,-34367,66.23M,-3.5M,-5%,0.09%
879360105,TDY,TELEDYNE TECHNOLOGIES INC,0,-5787,0,-3.5M,CLOSE,0%
70014A104,PKE,PARK AEROSPACE CORP,766708,-92389,29.26M,-3.53M,-10.8%,0.04%
00737L103,CVSA,COVISTA INC,21800,-28300,2.72M,-3.53M,-56.5%,<.01%
74874Q100,QNST,QUINSTREET INC,116000,-241000,1.7M,-3.53M,-67.5%,<.01%
86771W105,RUN,SUNRUN INC,1800045,-265200,24.08M,-3.55M,-12.8%,0.03%
921946406,VYM,VANGUARD WHITEHALL FDS,59000,-22500,9.32M,-3.56M,-27.6%,0.01%
436893200,HOMB,HOME BANCSHARES INC,84739,-124700,2.42M,-3.56M,-59.5%,<.01%
31188V100,FSLY,FASTLY INC,324200,-194154,5.95M,-3.56M,-37.5%,<.01%
14575E105,CARS,CARS COM INC,252998,-327191,2.77M,-3.58M,-56.4%,<.01%
45774W108,IIIN,INSTEEL INDS INC,0,-106940,0,-3.59M,CLOSE,0%
76665T102,REPX,RILEY EXPLORATION PERMIAN IN,32996,-109104,1.09M,-3.6M,-76.8%,<.01%
201723103,CMC,COMMERCIAL METALS CO,0,-58600,0,-3.6M,CLOSE,0%
928254101,VIRT,VIRTU FINL INC,2868268,-60500,170.86M,-3.6M,-2.1%,0.24%
62955J103,NOV,NOV INC,0,-191810,0,-3.61M,CLOSE,0%
18482P103,CLFD,CLEARFIELD INC,45795,-90905,1.82M,-3.62M,-66.5%,<.01%
281020107,EIX,EDISON INTL,0,-49500,0,-3.62M,CLOSE,0%
124765108,CAE,CAE INC,116883,-145017,2.93M,-3.63M,-55.4%,<.01%
566330106,MCS,MARCUS CORP DEL,156789,-156181,3.68M,-3.66M,-49.9%,<.01%
G0176J109,ALLE,ALLEGION PLC,82906,-26194,11.65M,-3.68M,-24%,0.02%
489398107,KW,KENNEDY-WILSON HOLDINGS INC,0,-341700,0,-3.7M,CLOSE,0%
74276R102,PRVA,PRIVIA HEALTH GROUP INC,632700,-143800,16.28M,-3.7M,-18.5%,0.02%
19459J104,COLL,COLLEGIUM PHARMACEUTICAL INC,1366549,-102900,49.47M,-3.72M,-7%,0.07%
01862Q107,ALH,ALLIANCE LAUNDRY HLDGS INC,66700,-140600,1.77M,-3.73M,-67.8%,<.01%
G89479102,TRMD,TORM PLC,276825,-143400,7.21M,-3.74M,-34.1%,<.01%
G0403H108,AON,AON PLC,0,-11601,0,-3.74M,CLOSE,0%
70451A104,PAYS,PAYSIGN INC,1073783,-457289,8.79M,-3.75M,-29.9%,0.01%
46434V423,KSA,ISHARES TR,0,-94500,0,-3.76M,CLOSE,0%
398433102,GFF,GRIFFON CORP,508751,-38600,49.62M,-3.76M,-7.1%,0.07%
76029N106,REPL,REPLIMUNE GROUP INC,39800,-341653,440.59K,-3.78M,-89.6%,<.01%
866674104,SUI,SUN CMNTYS INC,0,-30100,0,-3.79M,CLOSE,0%
068463108,BBSI,BARRETT BUSINESS SVCS INC,531441,-108021,18.88M,-3.84M,-16.9%,0.03%
26818M108,DYN,DYNE THERAPEUTICS INC,360572,-173028,8.01M,-3.84M,-32.4%,0.01%
14843C105,CSTL,CASTLE BIOSCIENCES INC,371200,-161600,8.85M,-3.85M,-30.3%,0.01%
G8726T105,TK,TEEKAY CORPORATION LTD,3688975,-385699,36.89M,-3.86M,-9.5%,0.05%
87164F105,SNDX,SYNDAX PHARMACEUTICALS INC,321600,-176600,7.03M,-3.86M,-35.4%,<.01%
98139A105,WK,WORKIVA INC,129540,-79600,6.28M,-3.86M,-38.1%,<.01%
94106B101,WCN,WASTE CONNECTIONS INC,120261,-23200,20.05M,-3.87M,-16.2%,0.03%
L02235106,AMBP,ARDAGH METAL PACKAGING S A,2076732,-817478,9.84M,-3.87M,-28.2%,0.01%
896288107,TNET,TRINET GROUP INC,147700,-78300,7.31M,-3.88M,-34.6%,0.01%
448947507,IDT,IDT CORP,879008,-67005,51.12M,-3.9M,-7.1%,0.07%
01749D105,ALGM,ALLEGRO MICROSYSTEMS INC,0,-123900,0,-3.91M,CLOSE,0%
98954M101,ZG,ZILLOW GROUP INC,96200,-124563,3.02M,-3.91M,-56.4%,<.01%
88556E102,TDUP,THREDUP INC,838400,-573153,5.74M,-3.93M,-40.6%,<.01%
09062W204,BLFS,BIOLIFE SOLUTIONS INC,0,-207128,0,-3.95M,CLOSE,0%
G0260P102,AS,AMER SPORTS INC,676000,-116845,22.88M,-3.95M,-14.7%,0.03%
533535100,LINC,LINCOLN EDL SVCS CORP,213685,-79493,10.66M,-3.97M,-27.1%,0.01%
46222L108,IONQ,IONQ INC,0,-137598,0,-3.97M,CLOSE,0%
55318A108,MNTN,MNTN INC,214589,-431628,1.97M,-3.97M,-66.8%,<.01%
896215209,TRS,TRIMAS CORP,0,-110700,0,-3.98M,CLOSE,0%
639193101,NAVN,NAVAN INC,125700,-174717,2.87M,-4M,-58.2%,<.01%
29772L108,ETON,ETON PHARMACEUTICALS INC,52300,-111021,1.89M,-4.02M,-68%,<.01%
87650L103,TARS,TARSUS PHARMACEUTICALS INC,9300,-64100,585.34K,-4.03M,-87.3%,<.01%
53263P105,LMB,LIMBACH HLDGS INC,77771,-52400,5.99M,-4.03M,-40.3%,<.01%
609027107,MCRI,MONARCH CASINO & RESORT INC,103808,-30792,13.66M,-4.05M,-22.9%,0.02%
03957W106,AROC,ARCHROCK INC,491928,-99606,20.03M,-4.05M,-16.8%,0.03%
78463X889,SPDW,SPDR INDEX SHS FDS,0,-88900,0,-4.06M,CLOSE,0%
749607107,RLI,RLI CORP,0,-71500,0,-4.08M,CLOSE,0%
00288U106,ABCL,ABCELLERA BIOLOGICS INC,990929,-519700,7.78M,-4.08M,-34.4%,0.01%
80517M109,SVV,SAVERS VALUE VLG INC,638480,-405784,6.44M,-4.09M,-38.9%,<.01%
50015M109,KOD,KODIAK SCIENCES INC,189200,-105100,7.37M,-4.09M,-35.7%,0.01%
046433108,ATRO,ASTRONICS CORP,172220,-50700,13.99M,-4.12M,-22.7%,0.02%
438128308,HMC,HONDA MOTOR CO LTD,89900,-153100,2.44M,-4.15M,-63%,<.01%
743713109,PRLB,PROTO LABS INC,469251,-51000,38.25M,-4.16M,-9.8%,0.05%
647581206,EDU,NEW ORIENTAL ED & TECHNOLOGY,2857164,-90700,131.17M,-4.16M,-3.1%,0.18%
71424F105,PR,PERMIAN RESOURCES CORP,7606637,-227400,140.04M,-4.19M,-2.9%,0.19%
81617J301,WTTR,SELECT WATER SOLUTIONS INC,192761,-210700,3.85M,-4.21M,-52.2%,<.01%
256163106,DOCU,DOCUSIGN INC,3075061,-95000,136.59M,-4.22M,-3%,0.19%
550241103,LUMN,LUMEN TECHNOLOGIES INC,9170870,-549697,70.43M,-4.22M,-5.7%,0.1%
084680107,BBT,BEACON FINANCIAL CORP.,431740,-138700,13.15M,-4.22M,-24.3%,0.02%
18467V109,YOU,CLEAR SECURE INC,3276617,-76100,182.61M,-4.24M,-2.3%,0.25%
52603B107,TREE,LENDINGTREE INC,164300,-96000,7.28M,-4.25M,-36.9%,0.01%
26622P107,DOCS,DOXIMITY INC,2853649,-206100,59.18M,-4.27M,-6.7%,0.08%
624580106,MOV,MOVADO GROUP INC,29700,-109498,1.17M,-4.3M,-78.7%,<.01%
35969L108,YMM,FULL TRUCK ALLIANCE CO LTD,863800,-532829,7.01M,-4.33M,-38.2%,<.01%
913259107,UTL,UNITIL CORP,407540,-82501,21.47M,-4.35M,-16.8%,0.03%
04546C304,ASRT,ASSERTIO HOLDINGS INC,0,-228599,0,-4.36M,CLOSE,0%
00090Q103,ADT,ADT INC DEL,679706,-671700,4.42M,-4.37M,-49.7%,<.01%
68170A108,OMDA,OMADA HEALTH INC,191400,-199669,4.2M,-4.38M,-51.1%,<.01%
45688C107,NGVT,INGEVITY CORP,63200,-58800,4.72M,-4.39M,-48.2%,<.01%
64082B102,NRDS,NERDWALLET INC,527000,-475275,4.87M,-4.4M,-47.4%,<.01%
258278100,DORM,DORMAN PRODS INC,0,-42200,0,-4.4M,CLOSE,0%
750236101,RDN,RADIAN GROUP INC,0,-133700,0,-4.42M,CLOSE,0%
46266A109,IRMD,IRADIMED CORP,394412,-46300,37.69M,-4.42M,-10.5%,0.05%
81369Y886,XLU,SELECT SECTOR SPDR TR,606100,-97800,27.48M,-4.43M,-13.9%,0.04%
91359V107,UVE,UNIVERSAL INS HLDGS INC,125600,-107812,5.19M,-4.46M,-46.2%,<.01%
83545G102,SAH,SONIC AUTOMOTIVE INC,35500,-52626,3.01M,-4.46M,-59.7%,<.01%
128246105,CVGW,CALAVO GROWERS INC,0,-173078,0,-4.46M,CLOSE,0%
589400100,MCY,MERCURY GENL CORP NEW,781682,-41900,83.34M,-4.47M,-5.1%,0.11%
09549B104,BLFY,BLUE FOUNDRY BANCORP,0,-338400,0,-4.48M,CLOSE,0%
86272C103,STRA,STRATEGIC ED INC,50278,-58740,3.85M,-4.5M,-53.9%,<.01%
G0457F107,ARCO,ARCOS DORADOS HLDGS INC,0,-545587,0,-4.5M,CLOSE,0%
319383204,BUSE,FIRST BUSEY CORP,221100,-153700,6.52M,-4.53M,-41%,<.01%
40416E103,HCI,HCI GROUP INC,23729,-25900,4.16M,-4.54M,-52.2%,<.01%
78464A847,SPMD,SPDR SERIES TRUST,0,-76700,0,-4.54M,CLOSE,0%
034164103,ANDE,ANDERSONS INC,59300,-66500,4.06M,-4.55M,-52.9%,<.01%
74766W108,QUBT,QUANTUM COMPUTING INC,0,-667674,0,-4.57M,CLOSE,0%
29664W105,ESPR,ESPERION THERAPEUTICS INC NE,160200,-1459900,506.23K,-4.61M,-90.1%,<.01%
12662P108,CVI,CVR ENERGY INC,114733,-167600,3.16M,-4.62M,-59.4%,<.01%
89214P109,TOWN,TOWNEBANK PORTSMOUTH VA,462819,-127500,16.77M,-4.62M,-21.6%,0.02%
G21082105,CYD,CHINA YUCHAI INTL LTD,245003,-98600,11.62M,-4.67M,-28.7%,0.02%
52661A108,DRS,LEONARDO DRS INC,84394,-109600,3.6M,-4.68M,-56.5%,<.01%
957090103,WABC,WESTAMERICA BANCORPORATION,72499,-79932,4.25M,-4.69M,-52.4%,<.01%
G4124C109,GRAB,GRAB HOLDINGS LIMITED,12068200,-1246235,45.5M,-4.7M,-9.4%,0.06%
34959E109,FTNT,FORTINET INC,30700,-30694,4.72M,-4.72M,-50%,<.01%
Y7388L103,SB,SAFE BULKERS INC,2810154,-747767,17.73M,-4.72M,-21%,0.02%
20786W107,CNOB,CONNECTONE BANCORP INC,149786,-141119,5.01M,-4.72M,-48.5%,<.01%
Y27183600,GSL,GLOBAL SHIP LEASE INC,492550,-126200,18.52M,-4.75M,-20.4%,0.03%
98980A105,ZTO,ZTO EXPRESS CAYMAN INC,406600,-212200,9.1M,-4.75M,-34.3%,0.01%
05614L209,BW,BABCOCK & WILCOX ENTERPRISES,24600,-337900,346.86K,-4.76M,-93.2%,<.01%
464287796,IYE,ISHARES TR,0,-73700,0,-4.77M,CLOSE,0%
00181T107,GOLD,GOLD COM INC,0,-120668,0,-4.84M,CLOSE,0%
426927109,HTBK,HERITAGE COMM CORP,0,-390000,0,-4.87M,CLOSE,0%
28106W103,EDIT,EDITAS MEDICINE INC,2468919,-1503241,8M,-4.87M,-37.8%,0.01%
50216C108,LYTS,LSI INDS INC OHIO,604122,-183830,16.06M,-4.89M,-23.3%,0.02%
20451N101,CMP,COMPASS MINERALS INTL INC,15700,-157211,488.74K,-4.89M,-90.9%,<.01%
384556106,GHM,GRAHAM CORP,207768,-39600,25.72M,-4.9M,-16%,0.04%
33738R506,RDVY,FIRST TR EXCHANGE TRADED FD,0,-72200,0,-4.93M,CLOSE,0%
G5784H106,MANU,MANCHESTER UTD PLC NEW,53344,-215056,1.22M,-4.93M,-80.1%,<.01%
513847103,MZTI,MARZETTI COMPANY,327580,-43200,37.4M,-4.93M,-11.7%,0.05%
217204106,CPRT,COPART INC,405300,-175200,11.43M,-4.94M,-30.2%,0.02%
90400D108,RARE,ULTRAGENYX PHARMACEUTICAL IN,413700,-148000,13.81M,-4.94M,-26.3%,0.02%
343873105,FFIC,FLUSHING FINL CORP,0,-323492,0,-4.97M,CLOSE,0%
526057104,LEN,LENNAR CORP,322139,-55100,29.15M,-4.99M,-14.6%,0.04%
302491303,FMC,FMC CORP,0,-290200,0,-5M,CLOSE,0%
G6564A105,NOMD,NOMAD FOODS LTD,2567767,-456515,28.12M,-5M,-15.1%,0.04%
75134P600,METC,RAMACO RES INC,0,-323564,0,-5M,CLOSE,0%
G4701H109,IHS,IHS HOLDING LIMITED,1649726,-608374,13.59M,-5.01M,-26.9%,0.02%
015857105,AQN,ALGONQUIN POWER & UTILITIES,1091255,-856537,6.39M,-5.02M,-44%,<.01%
126501105,CTS,CTS CORP,311342,-77042,20.3M,-5.02M,-19.8%,0.03%
98983L108,ZWS,ZURN ELKAY WATER SOLNS CORP,284693,-100100,14.39M,-5.06M,-26%,0.02%
92556W104,VIA,VIA TRANSN INC,49000,-280500,888.86K,-5.09M,-85.1%,<.01%
74967X103,RH,RH,68900,-30900,11.35M,-5.09M,-31%,0.02%
65158N102,NMRK,NEWMARK GROUP INC,24745,-337800,373.9K,-5.1M,-93.2%,<.01%
830879102,SKYW,SKYWEST INC,265156,-51400,26.34M,-5.11M,-16.2%,0.04%
000899104,ADMA,ADMA BIOLOGICS INC,652530,-610104,5.46M,-5.11M,-48.3%,<.01%
253868103,DLR,DIGITAL RLTY TR INC,4400,-28500,790.15K,-5.12M,-86.6%,<.01%
153527205,CENTA,CENTRAL GARDEN & PET CO,321756,-132119,12.47M,-5.12M,-29.1%,0.02%
921909768,VXUS,VANGUARD STAR FDS,0,-66667,0,-5.14M,CLOSE,0%
29430C102,VSTS,VESTIS CORPORATION,150000,-359100,2.18M,-5.21M,-70.5%,<.01%
624756102,MLI,MUELLER INDS INC,110200,-42500,13.55M,-5.22M,-27.8%,0.02%
501242101,KLIC,KULICKE & SOFFA INDS INC,0,-79728,0,-5.24M,CLOSE,0%
653656108,NICE,NICE LTD,0,-47544,0,-5.24M,CLOSE,0%
088929104,BGC,BGC GROUP INC,386548,-494200,4.13M,-5.28M,-56.1%,<.01%
92206C714,VONV,VANGUARD SCOTTSDALE FDS,34800,-49800,3.7M,-5.29M,-58.9%,<.01%
477839104,JBTM,JBT MAREL CORPORATION,0,-41500,0,-5.31M,CLOSE,0%
78442P106,SLM,SLM CORP,996200,-204700,25.84M,-5.31M,-17%,0.04%
H5012F103,LAR,LITHIUM ARGENTINA AG,0,-797600,0,-5.33M,CLOSE,0%
754907103,RYN,RAYONIER INC,773963,-250520,16.47M,-5.33M,-24.5%,0.02%
70959W103,PAG,PENSKE AUTOMOTIVE GRP INC,51700,-29800,9.25M,-5.33M,-36.6%,0.01%
204409601,CIG,CIA ENERGETICA DE MINAS GERA,5450778,-2543071,11.45M,-5.34M,-31.8%,0.02%
524660107,LEG,LEGGETT & PLATT INC,331100,-456600,3.88M,-5.35M,-58%,<.01%
302301106,EZPW,EZCORP INC,2002266,-155100,69.22M,-5.36M,-7.2%,0.1%
019330109,ALNT,ALLIENT INC,47779,-52393,4.92M,-5.39M,-52.3%,<.01%
565394103,CART,MAPLEBEAR INC,1452054,-115000,68.75M,-5.45M,-7.3%,0.09%
92206C680,VONG,VANGUARD SCOTTSDALE FDS,37000,-42700,4.73M,-5.46M,-53.6%,<.01%
98956P102,ZBH,ZIMMER BIOMET HOLDINGS INC,0,-60536,0,-5.47M,CLOSE,0%
221006109,CRVL,CORVEL CORP,1529530,-88300,95.63M,-5.52M,-5.5%,0.13%
78463M107,SPSC,SPS COMM INC,0,-99360,0,-5.53M,CLOSE,0%
628464109,MYE,MYERS INDS INC,1107901,-157696,39.12M,-5.57M,-12.5%,0.05%
44267T102,HHH,HOWARD HUGHES HOLDINGS INC,22700,-78000,1.62M,-5.58M,-77.5%,<.01%
75704L104,RDVT,RED VIOLET INC,25600,-87850,1.63M,-5.6M,-77.4%,<.01%
759351604,RGA,REINSURANCE GROUP AMER INC,0,-27600,0,-5.63M,CLOSE,0%
45780R101,IBP,INSTALLED BLDG PRODS INC,0,-21260,0,-5.64M,CLOSE,0%
G02602103,DOX,AMDOCS LTD,178700,-113100,9.03M,-5.72M,-38.8%,0.01%
G5509L101,LIVN,LIVANOVA PLC,113400,-69600,9.32M,-5.72M,-38%,0.01%
G9618E107,WTM,WHITE MTNS INS GROUP LTD,0,-2611,0,-5.74M,CLOSE,0%
30214U102,EXPO,EXPONENT INC,0,-88000,0,-5.74M,CLOSE,0%
Y41053102,INSW,INTERNATIONAL SEAWAYS INC,0,-78950,0,-5.75M,CLOSE,0%
902673102,UFPT,UFP TECHNOLOGIES INC,84465,-22007,22.39M,-5.83M,-20.7%,0.03%
00214Q104,ARKK,ARK ETF TR,0,-86400,0,-5.84M,CLOSE,0%
516544103,LNTH,LANTHEUS HLDGS INC,0,-77182,0,-5.85M,CLOSE,0%
Y1968P121,DAC,DANAOS CORPORATION,35753,-48047,4.38M,-5.88M,-57.3%,<.01%
532206109,LIF,LIFE360 INC,0,-144300,0,-5.89M,CLOSE,0%
74144T108,TROW,PRICE T ROWE GROUP INC,34500,-51900,3.92M,-5.9M,-60.1%,<.01%
38747R827,NVDL,GRANITESHARES ETF TR,0,-81400,0,-5.91M,CLOSE,0%
383082104,GRC,GORMAN RUPP CO,75300,-64731,6.91M,-5.94M,-46.2%,<.01%
12529R107,CCCC,C4 THERAPEUTICS INC,1189828,-1271987,5.56M,-5.94M,-51.7%,<.01%
G0084W101,ADNT,ADIENT PLC,0,-294900,0,-5.96M,CLOSE,0%
88076W103,TDC,TERADATA CORP DEL,0,-234200,0,-6M,CLOSE,0%
615369105,MCO,MOODYS CORP,98800,-13280,44.75M,-6.01M,-11.8%,0.06%
025072604,AVEM,AMERICAN CENTY ETF TR,0,-74700,0,-6.02M,CLOSE,0%
29977A105,EVR,EVERCORE INC,156180,-17680,53.33M,-6.04M,-10.2%,0.07%
374396406,GEVO,GEVO INC,0,-2215194,0,-6.05M,CLOSE,0%
585464100,MLCO,MELCO RESORTS AND ENTMNT LTD,3309452,-1152148,17.44M,-6.07M,-25.8%,0.02%
12618T105,CRAI,CRA INTL INC,181775,-42700,25.87M,-6.08M,-19%,0.04%
343498101,FLO,FLOWERS FOODS INC,741302,-770300,5.86M,-6.09M,-51%,<.01%
74349Y837,PSQ,PROSHARES TR,15900,-245300,398.45K,-6.15M,-93.9%,<.01%
68236H204,ONDS,ONDAS INC,0,-680839,0,-6.15M,CLOSE,0%
89531P105,TREX,TREX INC,0,-169300,0,-6.17M,CLOSE,0%
606710200,MITK,MITEK SYS INC,123200,-307393,2.48M,-6.19M,-71.4%,<.01%
400506101,PAC,GRUPO AEROPORTUNARIO DEL PAC,391300,-24500,99.06M,-6.2M,-5.9%,0.14%
G1144A105,BTBT,BIT DIGITAL INC,3912096,-3447281,7.04M,-6.21M,-46.8%,<.01%
58502B106,MD,PEDIATRIX MEDICAL GROUP INC,1287300,-245000,32.61M,-6.21M,-16%,0.04%
92835K103,VPG,VISHAY PRECISION GROUP INC,395673,-41500,59.32M,-6.22M,-9.5%,0.08%
024061103,DCH,DAUCH CORP,711699,-1148500,3.86M,-6.22M,-61.7%,<.01%
G48833118,WFRD,WEATHERFORD INTL PLC,0,-65953,0,-6.24M,CLOSE,0%
16115Q308,GTLS,CHART INDS INC,0,-30200,0,-6.24M,CLOSE,0%
G4412G101,HLF,HERBALIFE LTD,5024668,-475300,66.07M,-6.25M,-8.6%,0.09%
688239201,OSK,OSHKOSH CORP,0,-43000,0,-6.33M,CLOSE,0%
784305104,HTO,H2O AMERICA,53245,-104655,3.24M,-6.36M,-66.3%,<.01%
P73684113,OSW,ONESPAWORLD HOLDINGS LIMITED,837028,-225444,23.64M,-6.37M,-21.2%,0.03%
037598109,APOG,APOGEE ENTERPRISES INC,50983,-139534,2.33M,-6.38M,-73.2%,<.01%
811543107,SEB,SEABOARD CORP DEL,1822,-1430,8.13M,-6.38M,-44%,0.01%
